VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
64	2026-01-09 13:05:44.689	2026-01-09 13:05:45.242	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
65	2026-01-09 13:54:37.880	2026-01-09 13:54:38.138	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
66	2026-01-09 15:38:05.174	2026-01-09 15:38:08.088	1	1	0	0	0	11	0.198	1.948624	0	0	0	0	0	2026-01-09 15:38:05.174
67	2026-01-09 16:22:18.934	2026-01-09 16:22:20.723	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
68	2026-01-10 04:09:03.571	2026-01-10 04:09:04.965	7	1	0	0	0	6	0.108	0.982716	0	0	0	0	0	2026-01-10 04:09:03.571
69	2026-01-10 04:11:36.828	2026-01-10 04:11:38.580	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
70	2026-01-10 07:01:25.964	2026-01-10 07:01:26.960	5	1	0	0	0	8	0.144	1.220886	0	0	0	0	0	2026-01-10 07:01:25.964
71	2026-01-08 08:40:00.016	2026-01-08 08:40:01.889	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
72	2026-01-08 09:18:15.196	2026-01-08 09:18:17.765	3	1	0	0	0	7	0.126	1.537392	0	0	0	0	0	2026-01-08 09:18:15.196
74	2026-01-08 15:21:59.759	2026-01-08 15:22:01.457	7	1	0	0	0	8	0.144	1.521537	0	0	0	0	0	2026-01-08 15:21:59.759
75	2026-01-08 16:02:48.244	2026-01-08 16:02:48.868	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
76	2026-01-08 17:13:53.989	2026-01-08 17:13:54.689	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
77	2026-01-08 17:52:36.031	2026-01-08 17:52:36.547	5	1	0	0	0	5	0.09	0.953854	0	0	0	0	0	2026-01-08 17:52:36.031
79	2026-01-09 11:56:24.243	2026-01-09 11:56:25.928	1	1	0	0	0	6	0.108	0.950119	0	0	0	0	0	2026-01-09 11:56:24.243
80	2026-01-09 12:54:15.462	2026-01-09 12:54:16.395	3	1	0	0	0	7	0.126	1.031944	0	0	0	0	0	2026-01-09 12:54:15.462
81	2026-01-09 12:58:16.490	2026-01-09 12:58:17.260	3	1	0	0	0	9	0.162	1.465939	0	0	0	0	0	2026-01-09 12:58:16.490
82	2026-01-09 13:22:21.007	2026-01-09 13:22:21.804	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
84	2026-01-09 16:14:54.235	2026-01-09 16:14:54.488	1	1	0	0	0	4	0.072	0.728671	0	0	0	0	0	2026-01-09 16:14:54.235
85	2026-01-09 16:28:56.495	2026-01-09 16:28:59.047	1	1	0	0	0	4	0.072	0.808974	0	0	0	0	0	2026-01-09 16:28:56.495
86	2026-01-08 09:13:12.655	2026-01-08 09:13:14.079	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
87	2026-01-08 09:16:01.092	2026-01-08 09:16:04.378	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
88	2026-01-08 10:29:42.089	2026-01-08 10:29:43.323	5	1	0	0	0	5	0.09	0.959764	0	0	0	0	0	2026-01-08 10:29:42.089
89	2026-01-08 10:54:07.300	2026-01-08 10:54:07.671	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
90	2026-01-08 14:49:44.627	2026-01-08 14:49:45.355	3	1	0	0	0	8	0.144	1.312807	0	0	0	0	0	2026-01-08 14:49:44.627
91	2026-01-08 17:17:51.189	2026-01-08 17:17:53.116	1	1	0	0	0	8	0.144	1.571537	0	0	0	0	0	2026-01-08 17:17:51.189
92	2026-01-08 17:37:10.216	2026-01-08 17:37:10.916	5	1	0	0	0	4	0.072	0.68107	0	0	0	0	0	2026-01-08 17:37:10.216
93	2026-01-09 05:08:58.937	2026-01-09 05:09:01.477	1	1	0	0	0	7	0.126	1.352138	0	0	0	0	0	2026-01-09 05:08:58.937
94	2026-01-09 06:47:48.942	2026-01-09 06:47:49.971	5	1	0	0	0	2	0.036	0.340269	0	0	0	0	0	2026-01-09 06:47:48.942
95	2026-01-09 07:28:00.383	2026-01-09 07:28:01.025	3	1	0	0	0	10	0.18	1.798894	0	0	0	0	0	2026-01-09 07:28:00.383
96	2026-01-09 07:56:24.141	2026-01-09 07:56:25.472	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
97	2026-01-09 08:01:48.981	2026-01-09 08:01:49.843	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
98	2026-01-09 08:14:49.565	2026-01-09 08:14:49.778	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
99	2026-01-09 15:38:36.688	2026-01-09 15:38:40.916	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
100	2026-01-09 16:56:40.001	2026-01-09 16:56:42.281	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
101	2026-01-09 20:18:28.683	2026-01-09 20:18:29.448	7	1	0	0	0	5	0.09	0.824013	0	0	0	0	0	2026-01-09 20:18:28.683
102	2026-01-10 06:36:54.240	2026-01-10 06:36:56.933	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
103	2026-01-08 13:46:48.540	2026-01-08 13:46:49.389	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
104	2026-01-08 18:05:25.551	2026-01-08 18:05:26.984	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
105	2026-01-08 19:30:16.753	2026-01-08 19:30:17.312	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
106	2026-01-08 20:52:58.923	2026-01-08 20:53:01.565	1	1	0	0	0	9	0.162	1.695994	0	0	0	0	0	2026-01-08 20:52:58.923
107	2026-01-08 23:54:18.078	2026-01-08 23:54:20.227	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
108	2026-01-09 06:29:16.174	2026-01-09 06:29:17.301	3	1	0	0	0	9	0.162	1.681138	0	0	0	0	0	2026-01-09 06:29:16.174
111	2026-01-09 09:25:53.431	2026-01-09 09:25:56.302	3	1	0	0	0	7	0.126	1.143794	0	0	0	0	0	2026-01-09 09:25:53.431
112	2026-01-09 10:06:45.635	2026-01-09 10:06:46.688	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
113	2026-01-09 10:25:39.390	2026-01-09 10:25:40.471	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
116	2026-01-09 13:22:15.563	2026-01-09 13:22:18.574	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
117	2026-01-09 14:55:58.545	2026-01-09 14:56:01.568	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
118	2026-01-09 15:17:18.366	2026-01-09 15:17:19.958	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
119	2026-01-10 00:34:26.980	2026-01-10 00:34:30.544	5	1	0	0	0	9	0.162	1.557531	0	0	0	0	0	2026-01-10 00:34:26.980
121	2026-01-10 06:33:33.341	2026-01-10 06:33:34.770	5	1	0	0	0	7	0.126	1.493698	0	0	0	0	0	2026-01-10 06:33:33.341
123	2026-01-08 09:56:06.930	2026-01-08 09:56:07.273	7	1	0	0	0	6	0.108	0.889981	0	0	0	0	0	2026-01-08 09:56:06.930
124	2026-01-08 10:40:15.734	2026-01-08 10:40:17.935	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
126	2026-01-08 12:26:28.447	2026-01-08 12:26:28.883	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
127	2026-01-08 12:45:03.301	2026-01-08 12:45:04.667	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
128	2026-01-08 12:59:57.494	2026-01-08 12:59:58.901	7	1	0	0	0	6	0.108	0.860948	0	0	0	0	0	2026-01-08 12:59:57.494
129	2026-01-08 14:52:11.980	2026-01-08 14:52:13.224	3	1	0	0	0	5	0.09	0.741754	0	0	0	0	0	2026-01-08 14:52:11.980
131	2026-01-08 14:58:38.318	2026-01-08 14:58:39.961	5	1	0	0	0	6	0.108	0.856956	0	0	0	0	0	2026-01-08 14:58:38.318
133	2026-01-09 06:30:17.624	2026-01-09 06:30:19.495	7	1	0	0	0	5	0.09	0.923515	0	0	0	0	0	2026-01-09 06:30:17.624
134	2026-01-09 13:38:19.796	2026-01-09 13:38:21.595	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
136	2026-01-09 14:16:42.426	2026-01-09 14:16:42.813	1	1	0	0	0	9	0.162	1.466382	0	0	0	0	0	2026-01-09 14:16:42.426
137	2026-01-09 14:30:10.647	2026-01-09 14:30:10.896	5	1	0	0	0	7	0.126	1.538068	0	0	0	0	0	2026-01-09 14:30:10.647
139	2026-01-09 15:17:41.761	2026-01-09 15:17:45.390	3	1	0	0	0	8	0.144	1.554954	0	0	0	0	0	2026-01-09 15:17:41.761
140	2026-01-09 17:10:13.012	2026-01-09 17:10:13.212	5	1	0	0	0	7	0.126	1.32614	0	0	0	0	0	2026-01-09 17:10:13.012
141	2026-01-09 17:29:24.426	2026-01-09 17:29:25.765	7	1	0	0	0	12	0.216	2.489633	0	0	0	0	0	2026-01-09 17:29:24.426
142	2026-01-10 07:23:42.103	2026-01-10 07:23:45.718	1	1	0	0	0	12	0.216	2.625224	0	0	0	0	0	2026-01-10 07:23:42.103
143	2026-01-08 08:07:20.825	2026-01-08 08:07:21.819	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
145	2026-01-08 09:15:50.443	2026-01-08 09:15:53.188	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
146	2026-01-08 10:43:52.073	2026-01-08 10:43:53.645	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
149	2026-01-08 14:06:32.895	2026-01-08 14:06:33.826	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
150	2026-01-08 15:41:14.414	2026-01-08 15:41:15.143	3	1	0	0	0	7	0.126	1.030522	0	0	0	0	0	2026-01-08 15:41:14.414
151	2026-01-09 00:52:40.213	2026-01-09 00:52:42.486	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
152	2026-01-09 05:00:50.963	2026-01-09 05:00:52.384	3	1	0	0	0	10	0.18	1.591901	0	0	0	0	0	2026-01-09 05:00:50.963
153	2026-01-09 09:36:10.187	2026-01-09 09:36:13.033	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
154	2026-01-09 10:07:11.844	2026-01-09 10:07:15.055	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
155	2026-01-09 13:20:53.160	2026-01-09 13:20:54.633	3	1	0	0	0	5	0.09	0.910188	0	0	0	0	0	2026-01-09 13:20:53.160
156	2026-01-09 15:49:06.665	2026-01-09 15:49:07.365	5	1	0	0	0	8	0.144	1.672584	0	0	0	0	0	2026-01-09 15:49:06.665
159	2026-01-08 09:14:49.535	2026-01-08 09:14:52.520	1	1	0	0	0	10	0.18	1.538263	0	0	0	0	0	2026-01-08 09:14:49.535
160	2026-01-08 10:52:59.816	2026-01-08 10:53:00.651	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
161	2026-01-08 12:22:56.113	2026-01-08 12:22:56.600	7	1	0	0	0	8	0.144	1.717635	0	0	0	0	0	2026-01-08 12:22:56.113
163	2026-01-08 16:10:01.493	2026-01-08 16:10:02.130	3	1	0	0	0	10	0.18	2.144334	0	0	0	0	0	2026-01-08 16:10:01.493
164	2026-01-08 23:33:09.693	2026-01-08 23:33:10.300	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
165	2026-01-09 01:51:13.248	2026-01-09 01:51:15.378	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
166	2026-01-09 07:32:39.879	2026-01-09 07:32:43.365	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
168	2026-01-09 10:12:19.248	2026-01-09 10:12:21.093	3	1	0	0	0	7	0.126	1.352685	0	0	0	0	0	2026-01-09 10:12:19.248
170	2026-01-09 12:46:12.255	2026-01-09 12:46:12.811	1	1	0	0	0	2	0.036	0.377899	0	0	0	0	0	2026-01-09 12:46:12.255
171	2026-01-09 14:11:31.077	2026-01-09 14:11:34.010	7	1	0	0	0	8	0.144	1.362523	0	0	0	0	0	2026-01-09 14:11:31.077
173	2026-01-09 17:46:42.813	2026-01-09 17:46:44.254	1	1	0	0	0	12	0.216	1.726923	0	0	0	0	0	2026-01-09 17:46:42.813
174	2026-01-10 06:55:32.330	2026-01-10 06:55:33.489	7	1	0	0	0	8	0.144	1.532647	0	0	0	0	0	2026-01-10 06:55:32.330
175	2026-01-10 07:50:23.024	2026-01-10 07:50:23.772	5	1	0	0	0	13	0.234	1.821212	0	0	0	0	0	2026-01-10 07:50:23.024
