VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution	LickNumber	LickContactTime	LickDuration
10	910200000001000	2026-01-08 08:55:49.393	2026-01-08 08:55:51.999	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.605452	1	2.205452	0	15	0.27	2.944564
11	910200000001000	2026-01-08 08:57:12.978	2026-01-08 08:57:16.558	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.579932	1	3.179932	0	0	0.0	0.0
12	910200000001000	2026-01-08 08:57:28.432	2026-01-08 08:57:35.292	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	6.860612	1	6.460612	0	12	0.216	2.603035
13	910200000001000	2026-01-08 08:57:32.709	2026-01-08 08:57:36.495	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.786317	1	3.386317	0	11	0.198	1.718455
14	910200000001000	2026-01-08 09:09:28.753	2026-01-08 09:09:30.457	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.70399	1	1.30399	0	8	0.144	1.399131
15	910200000001000	2026-01-08 09:12:27.106	2026-01-08 09:12:29.221	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.115593	1	1.715593	0	10	0.18	1.531354
16	910200000001000	2026-01-08 09:14:31.252	2026-01-08 09:14:34.474	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.221854	1	2.821854	0	13	0.234	2.759417
17	910200000001000	2026-01-08 09:16:39.529	2026-01-08 09:16:44.401	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.872215	1	4.472215	0	0	0.0	0.0
18	910200000001000	2026-01-08 09:18:07.108	2026-01-08 09:18:13.485	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	6.377386	1	5.977386	0	21	0.378	3.344688
19	910200000001000	2026-01-08 09:24:08.488	2026-01-08 09:24:13.026	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.538429	1	4.138429	0	10	0.18	1.637437
20	910200000001000	2026-01-08 09:34:06.763	2026-01-08 09:34:10.300	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.536672	1	3.136672	0	11	0.198	2.140306
21	910200000001000	2026-01-08 09:34:51.232	2026-01-08 09:34:59.558	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	8.325756	1	7.925756	0	0	0.0	0.0
22	910200000001000	2026-01-08 09:35:05.957	2026-01-08 09:35:07.453	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.496127	1	1.096127	0	20	0.36	3.322103
23	910200000001000	2026-01-08 09:35:42.851	2026-01-08 09:35:46.154	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.303252	1	2.903252	0	9	0.162	1.476323
24	910200000001000	2026-01-08 09:39:46.174	2026-01-08 09:39:51.783	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	5.609152	1	5.209152	0	9	0.162	1.770606
25	910200000001000	2026-01-08 09:40:08.854	2026-01-08 09:40:16.097	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	7.243355	1	6.843355	0	10	0.18	1.44261
26	910200000001000	2026-01-08 09:46:18.848	2026-01-08 09:46:29.052	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	10.204116	1	9.804116	0	7	0.126	1.240519
27	910200000001000	2026-01-08 09:47:20.144	2026-01-08 09:47:21.032	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.887543	1	0.487543	0	0	0.0	0.0
28	910200000001000	2026-01-08 09:48:05.426	2026-01-08 09:48:13.154	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	7.727649	1	7.327649	0	11	0.198	1.923588
29	910200000001000	2026-01-08 09:54:46.422	2026-01-08 09:54:51.674	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	5.251508	1	4.851508	0	10	0.18	2.178134
30	910200000001000	2026-01-08 09:57:13.656	2026-01-08 09:57:15.133	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.476654	1	1.076654	0	0	0.0	0.0
31	910200000001000	2026-01-08 09:59:37.942	2026-01-08 09:59:46.702	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.760087	1	8.360087	0	18	0.324	2.59138
32	910200000001000	2026-01-08 10:05:16.439	2026-01-08 10:05:18.848	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.408447	1	2.008447	0	9	0.162	1.583648
33	910200000001000	2026-01-08 10:08:29.898	2026-01-08 10:08:38.660	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	8.762579	1	8.362579	0	0	0.0	0.0
34	910200000001000	2026-01-08 10:09:51.255	2026-01-08 10:09:53.007	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.752712	1	1.352712	0	16	0.288	2.444345
35	910200000001000	2026-01-08 10:12:42.042	2026-01-08 10:12:43.143	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.101727	1	0.701727	0	11	0.198	2.093966
36	910200000001000	2026-01-08 10:15:22.935	2026-01-08 10:15:24.672	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.73759	1	1.33759	0	15	0.27	2.100541
37	910200000001000	2026-01-08 10:17:43.582	2026-01-08 10:17:50.427	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	6.845279	1	6.445279	0	13	0.234	2.388386
38	910200000001000	2026-01-08 10:25:23.072	2026-01-08 10:25:27.806	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.734084	1	4.334084	0	11	0.198	2.395769
39	910200000001000	2026-01-08 10:33:18.496	2026-01-08 10:33:22.035	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.539259	1	3.139259	0	0	0.0	0.0
40	910200000001000	2026-01-08 10:35:01.745	2026-01-08 10:35:12.967	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	11.222486	1	10.822486	0	0	0.0	0.0
41	910200000001000	2026-01-08 10:39:16.874	2026-01-08 10:39:20.850	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.975902	1	3.575902	0	15	0.27	2.694486
42	910200000001000	2026-01-08 10:45:12.742	2026-01-08 10:45:14.687	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.945407	1	1.545407	0	0	0.0	0.0
43	910200000001000	2026-01-08 10:45:55.913	2026-01-08 10:46:04.900	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	8.986921	1	8.586921	0	12	0.216	2.629676
44	910200000001000	2026-01-08 10:46:53.759	2026-01-08 10:46:56.902	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.143163	1	2.743163	0	0	0.0	0.0
45	910200000001000	2026-01-08 10:57:58.589	2026-01-08 10:57:59.965	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.376162	1	0.976162	0	14	0.252	2.110674
46	910200000001000	2026-01-08 11:07:55.875	2026-01-08 11:07:58.342	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.467122	1	2.067122	0	9	0.162	1.339202
47	910200000001000	2026-01-08 11:15:18.491	2026-01-08 11:15:19.778	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.28646	1	0.88646	0	0	0.0	0.0
48	910200000001000	2026-01-08 11:18:34.915	2026-01-08 11:18:37.646	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.73129	1	2.33129	0	8	0.144	1.329671
49	910200000001000	2026-01-08 11:24:04.681	2026-01-08 11:24:06.115	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.433982	1	1.033982	0	11	0.198	2.275178
50	910200000001000	2026-01-08 11:28:46.973	2026-01-08 11:28:49.408	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.435448	1	2.035448	0	14	0.252	2.185138
51	910200000001000	2026-01-08 11:33:17.404	2026-01-08 11:33:27.469	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	10.065144	1	9.665144	0	12	0.216	2.39491
52	910200000001000	2026-01-08 11:49:52.525	2026-01-08 11:49:58.799	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	6.274435	1	5.874435	0	14	0.252	2.502624
53	910200000001000	2026-01-08 11:55:40.383	2026-01-08 11:55:44.106	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.723249	1	3.323249	0	17	0.306	3.123292
54	910200000001000	2026-01-08 11:55:50.463	2026-01-08 11:55:53.457	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.993551	1	2.593551	0	0	0.0	0.0
55	910200000001000	2026-01-08 11:55:53.436	2026-01-08 11:55:56.484	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.048502	1	2.648502	0	0	0.0	0.0
56	910200000001000	2026-01-08 11:57:22.735	2026-01-08 11:57:24.973	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.237432	1	1.837432	0	11	0.198	2.248253
57	910200000001000	2026-01-08 11:58:11.529	2026-01-08 11:58:12.520	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.990827	1	0.590827	0	0	0.0	0.0
58	910200000001000	2026-01-08 11:59:48.273	2026-01-08 11:59:49.171	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.897953	1	0.497953	0	12	0.216	2.340886
59	910200000001000	2026-01-08 12:04:38.598	2026-01-08 12:04:45.220	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	6.62189	1	6.22189	0	0	0.0	0.0
60	910200000001000	2026-01-08 12:05:05.957	2026-01-08 12:05:09.196	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.239355	1	2.839355	0	0	0.0	0.0
61	910200000001000	2026-01-08 12:10:25.266	2026-01-08 12:10:31.739	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	6.47347	1	6.07347	0	0	0.0	0.0
62	910200000001000	2026-01-08 12:14:50.603	2026-01-08 12:14:54.840	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.236996	1	3.836996	0	10	0.18	1.826141
63	910200000001000	2026-01-08 12:15:48.351	2026-01-08 12:15:53.890	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.538423	1	5.138423	0	8	0.144	1.459409
64	910200000001000	2026-01-08 12:16:24.471	2026-01-08 12:16:28.891	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.419736	1	4.019736	0	11	0.198	2.095298
65	910200000001000	2026-01-08 12:23:02.088	2026-01-08 12:23:08.719	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	6.630666	1	6.230666	0	14	0.252	2.436195
66	910200000001000	2026-01-08 12:23:05.593	2026-01-08 12:23:06.464	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.870849	1	0.470849	0	12	0.216	2.285118
67	910200000001000	2026-01-08 12:26:48.106	2026-01-08 12:26:51.234	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.128183	1	2.728183	0	15	0.27	2.333079
68	910200000001000	2026-01-08 12:31:38.868	2026-01-08 12:31:47.698	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.830013	1	8.430013	0	15	0.27	2.134999
69	910200000001000	2026-01-08 12:32:44.247	2026-01-08 12:32:47.000	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.753119	1	2.353119	0	0	0.0	0.0
70	910200000001000	2026-01-08 12:33:32.384	2026-01-08 12:33:34.426	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.041573	1	1.641573	0	11	0.198	1.631849
71	910200000001000	2026-01-08 12:33:35.923	2026-01-08 12:33:40.878	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.955006	1	4.555006	0	15	0.27	2.10263
72	910200000001000	2026-01-08 12:42:16.873	2026-01-08 12:42:18.652	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.778386	1	1.378386	0	9	0.162	1.702467
73	910200000001000	2026-01-08 12:58:47.945	2026-01-08 12:58:51.191	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.245455	1	2.845455	0	12	0.216	2.381042
74	910200000001000	2026-01-08 12:59:22.235	2026-01-08 12:59:23.973	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.737681	1	1.337681	0	0	0.0	0.0
75	910200000001000	2026-01-08 13:16:12.745	2026-01-08 13:16:17.652	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	4.907343	1	4.507343	0	9	0.162	1.750102
76	910200000001000	2026-01-08 13:16:13.755	2026-01-08 13:16:16.456	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.70064	1	2.30064	0	0	0.0	0.0
77	910200000001000	2026-01-08 13:25:03.580	2026-01-08 13:25:06.388	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.808141	1	2.408141	0	0	0.0	0.0
78	910200000001000	2026-01-08 13:26:45.372	2026-01-08 13:26:53.574	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.202375	1	7.802375	0	19	0.342	4.146821
79	910200000001000	2026-01-08 13:27:05.453	2026-01-08 13:27:08.494	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.040761	1	2.640761	0	0	0.0	0.0
80	910200000001000	2026-01-08 13:33:56.806	2026-01-08 13:34:02.537	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.730808	1	5.330808	0	12	0.216	2.535197
81	910200000001000	2026-01-08 13:33:58.746	2026-01-08 13:34:06.908	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.161469	1	7.761469	0	0	0.0	0.0
82	910200000001000	2026-01-08 13:35:20.908	2026-01-08 13:35:25.747	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.838687	1	4.438687	0	9	0.162	1.336148
83	910200000001000	2026-01-08 13:36:54.275	2026-01-08 13:36:58.018	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.743171	1	3.343171	0	0	0.0	0.0
84	910200000001000	2026-01-08 13:37:28.202	2026-01-08 13:37:29.076	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	0.873822	1	0.473822	0	10	0.18	1.707394
85	910200000001000	2026-01-08 13:42:18.257	2026-01-08 13:42:24.274	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	6.017241	1	5.617241	0	0	0.0	0.0
86	910200000001000	2026-01-08 13:47:00.366	2026-01-08 13:47:04.178	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.811356	1	3.411356	0	0	0.0	0.0
87	910200000001000	2026-01-08 13:53:53.285	2026-01-08 13:53:54.584	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.298798	1	0.898798	0	10	0.18	1.475633
88	910200000001000	2026-01-08 13:54:41.101	2026-01-08 13:54:46.096	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.995057	1	4.595057	0	12	0.216	2.030018
89	910200000001000	2026-01-08 13:56:03.350	2026-01-08 13:56:10.923	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	7.573191	1	7.173191	0	10	0.18	1.629885
90	910200000001000	2026-01-08 14:01:37.592	2026-01-08 14:01:46.406	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	8.813575	1	8.413575	0	0	0.0	0.0
91	910200000001000	2026-01-08 14:11:24.903	2026-01-08 14:11:27.320	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.417415	1	2.017415	0	0	0.0	0.0
92	910200000001000	2026-01-08 14:12:02.639	2026-01-08 14:12:03.339	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.7	1	0.3	0	0	0.0	0.0
93	910200000001000	2026-01-08 14:18:47.834	2026-01-08 14:18:49.323	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.488308	1	1.088308	0	19	0.342	3.222767
94	910200000001000	2026-01-08 14:21:27.845	2026-01-08 14:21:31.324	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.47933	1	3.07933	0	8	0.144	1.493896
95	910200000001000	2026-01-08 14:24:54.645	2026-01-08 14:24:57.129	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.484132	1	2.084132	0	0	0.0	0.0
96	910200000001000	2026-01-08 14:27:40.007	2026-01-08 14:27:47.611	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	7.604277	1	7.204277	0	14	0.252	2.842278
97	910200000001000	2026-01-08 14:28:05.639	2026-01-08 14:28:10.703	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	5.064335	1	4.664335	0	0	0.0	0.0
98	910200000001000	2026-01-08 14:29:45.598	2026-01-08 14:29:49.873	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	4.274628	1	3.874628	0	0	0.0	0.0
99	910200000001000	2026-01-08 14:30:12.086	2026-01-08 14:30:17.971	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.885216	1	5.485216	0	16	0.288	3.365812
100	910200000001000	2026-01-08 14:31:30.200	2026-01-08 14:31:37.288	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	7.087741	1	6.687741	0	0	0.0	0.0
101	910200000001000	2026-01-08 14:34:42.243	2026-01-08 14:34:45.224	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.98019	1	2.58019	0	11	0.198	1.619766
102	910200000001000	2026-01-08 14:35:21.332	2026-01-08 14:35:22.216	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	0.883431	1	0.483431	0	14	0.252	2.234469
103	910200000001000	2026-01-08 14:39:54.211	2026-01-08 14:40:01.511	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	7.299566	1	6.899566	0	0	0.0	0.0
104	910200000001000	2026-01-08 14:56:39.933	2026-01-08 14:56:42.443	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.509528	1	2.109528	0	0	0.0	0.0
105	910200000001000	2026-01-08 15:04:31.723	2026-01-08 15:04:32.553	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.829512	1	0.429512	0	9	0.162	1.584418
106	910200000001000	2026-01-08 15:08:43.143	2026-01-08 15:08:46.877	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.733738	1	3.333738	0	10	0.18	1.551977
107	910200000001000	2026-01-08 15:12:59.517	2026-01-08 15:13:07.915	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.397286	1	7.997286	0	0	0.0	0.0
108	910200000001000	2026-01-08 15:41:16.618	2026-01-08 15:41:21.621	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.002699	1	4.602699	0	0	0.0	0.0
109	910200000001000	2026-01-08 15:42:33.303	2026-01-08 15:42:39.923	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	6.620389	1	6.220389	0	15	0.27	2.434201
110	910200000001000	2026-01-08 15:50:01.707	2026-01-08 15:50:03.317	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.609137	1	1.209137	0	0	0.0	0.0
111	910200000001000	2026-01-08 15:50:51.962	2026-01-08 15:50:54.649	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.686952	1	2.286952	0	15	0.27	3.291259
112	910200000001000	2026-01-08 15:54:17.719	2026-01-08 15:54:25.289	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	7.570039	1	7.170039	0	12	0.216	2.414074
113	910200000001000	2026-01-08 15:56:00.754	2026-01-08 15:56:05.921	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.167063	1	4.767063	0	0	0.0	0.0
114	910200000001000	2026-01-08 16:02:20.025	2026-01-08 16:02:27.767	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	7.741676	1	7.341676	0	13	0.234	2.56875
115	910200000001000	2026-01-08 16:12:18.319	2026-01-08 16:12:23.692	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.372813	1	4.972813	0	9	0.162	1.285992
116	910200000001000	2026-01-08 16:19:43.808	2026-01-08 16:19:51.589	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	7.781131	1	7.381131	0	0	0.0	0.0
117	910200000001000	2026-01-08 16:21:55.186	2026-01-08 16:22:03.705	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.518249	1	8.118249	0	8	0.144	1.756746
118	910200000001000	2026-01-08 16:29:36.589	2026-01-08 16:29:42.394	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.805114	1	5.405114	0	9	0.162	1.574262
119	910200000001000	2026-01-08 16:32:51.153	2026-01-08 16:32:53.608	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.455316	1	2.055316	0	0	0.0	0.0
120	910200000001000	2026-01-08 16:33:15.691	2026-01-08 16:33:16.890	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.198982	1	0.798982	0	0	0.0	0.0
121	910200000001000	2026-01-08 16:33:47.621	2026-01-08 16:33:49.125	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.503749	1	1.103749	0	9	0.162	1.616325
122	910200000001000	2026-01-08 16:40:22.669	2026-01-08 16:40:32.462	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	9.793083	1	9.393083	0	0	0.0	0.0
123	910200000001000	2026-01-08 16:54:55.529	2026-01-08 16:54:56.640	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.111	1	0.711	0	12	0.216	2.548782
124	910200000001000	2026-01-08 16:59:23.414	2026-01-08 16:59:35.294	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	11.879791	1	11.479791	0	12	0.216	2.306529
125	910200000001000	2026-01-08 17:01:38.915	2026-01-08 17:01:42.399	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.483926	1	3.083926	0	15	0.27	2.754469
126	910200000001000	2026-01-08 17:02:15.313	2026-01-08 17:02:19.699	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.385982	1	3.985982	0	11	0.198	2.098693
127	910200000001000	2026-01-08 17:03:03.737	2026-01-08 17:03:10.587	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	6.850655	1	6.450655	0	9	0.162	1.537078
128	910200000001000	2026-01-08 17:05:27.696	2026-01-08 17:05:38.095	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	10.399206	1	9.999206	0	15	0.27	2.918571
129	910200000001000	2026-01-08 17:05:32.385	2026-01-08 17:05:37.511	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.125885	1	4.725885	0	13	0.234	2.407293
130	910200000001000	2026-01-08 17:14:54.625	2026-01-08 17:14:58.038	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.412722	1	3.012722	0	16	0.288	2.487185
131	910200000001000	2026-01-08 17:15:36.771	2026-01-08 17:15:40.504	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.733274	1	3.333274	0	12	0.216	2.340073
132	910200000001000	2026-01-08 17:16:22.484	2026-01-08 17:16:25.241	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.757359	1	2.357359	0	12	0.216	2.103628
133	910200000001000	2026-01-08 17:18:43.352	2026-01-08 17:18:47.202	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.849814	1	3.449814	0	0	0.0	0.0
134	910200000001000	2026-01-08 17:22:05.242	2026-01-08 17:22:16.265	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	11.022402	1	10.622402	0	15	0.27	2.217678
135	910200000001000	2026-01-08 17:28:13.468	2026-01-08 17:28:16.182	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.714501	1	2.314501	0	12	0.216	2.44584
136	910200000001000	2026-01-08 17:32:03.311	2026-01-08 17:32:07.015	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.704244	1	3.304244	0	15	0.27	3.235879
137	910200000001000	2026-01-08 17:32:06.087	2026-01-08 17:32:07.539	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.452705	1	1.052705	0	0	0.0	0.0
138	910200000001000	2026-01-08 17:33:55.747	2026-01-08 17:33:58.304	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.557266	1	2.157266	0	12	0.216	2.386201
139	910200000001000	2026-01-08 17:34:46.792	2026-01-08 17:34:51.071	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.279388	1	3.879388	0	9	0.162	1.714028
140	910200000001000	2026-01-08 17:50:40.578	2026-01-08 17:50:48.934	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.355601	1	7.955601	0	18	0.324	3.606886
141	910200000001000	2026-01-08 17:51:55.701	2026-01-08 17:51:58.554	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.853316	1	2.453316	0	7	0.126	1.203623
142	910200000001000	2026-01-08 17:53:10.041	2026-01-08 17:53:18.958	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	8.917138	1	8.517138	0	8	0.144	1.628749
143	910200000001000	2026-01-08 17:56:48.129	2026-01-08 17:56:51.081	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.951586	1	2.551586	0	12	0.216	2.226297
144	910200000001000	2026-01-08 17:57:44.579	2026-01-08 17:57:46.335	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.756169	1	1.356169	0	0	0.0	0.0
145	910200000001000	2026-01-08 18:32:40.071	2026-01-08 18:32:43.018	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.946503	1	2.546503	0	16	0.288	2.794999
146	910200000001000	2026-01-08 18:38:22.736	2026-01-08 18:38:25.515	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.778976	1	2.378976	0	9	0.162	1.555278
147	910200000001000	2026-01-08 19:05:22.721	2026-01-08 19:05:28.584	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.862865	1	5.462865	0	9	0.162	1.461745
148	910200000001000	2026-01-08 19:17:00.537	2026-01-08 19:17:04.256	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.719349	1	3.319349	0	0	0.0	0.0
149	910200000001000	2026-01-08 19:18:42.081	2026-01-08 19:18:46.476	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.394133	1	3.994133	0	22	0.396	3.556248
