VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
136	2026-01-13 07:46:44.180	2026-01-13 07:46:45.074	7	1	0	0	0	9	0.162	1.481375	0	0	0	0	0	2026-01-13 07:46:44.180
137	2026-01-10 08:52:52.231	2026-01-10 08:52:53.879	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
138	2026-01-10 10:42:12.895	2026-01-10 10:42:15.219	1	1	0	0	0	13	0.234	2.511102	0	0	0	0	0	2026-01-10 10:42:12.895
140	2026-01-10 12:45:33.929	2026-01-10 12:45:34.574	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
141	2026-01-10 13:03:10.880	2026-01-10 13:03:12.692	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
142	2026-01-10 16:01:14.853	2026-01-10 16:01:15.443	1	1	0	0	0	12	0.216	1.724664	0	0	0	0	0	2026-01-10 16:01:14.853
145	2026-01-11 04:27:31.158	2026-01-11 04:27:34.249	5	-1	1	0	1	1	0.018	0.17694	0	0	0	0	0	2026-01-11 04:27:31.158
147	2026-01-11 11:32:16.092	2026-01-11 11:32:16.880	1	1	0	0	0	11	0.198	1.584711	0	0	0	0	0	2026-01-11 11:32:16.092
149	2026-01-11 15:12:16.732	2026-01-11 15:12:17.903	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
153	2026-01-12 08:46:01.733	2026-01-12 08:46:04.152	1	1	0	0	0	7	0.126	1.236444	0	0	0	0	0	2026-01-12 08:46:01.733
154	2026-01-12 08:53:54.303	2026-01-12 08:53:54.803	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
156	2026-01-12 13:04:12.572	2026-01-12 13:04:14.338	1	1	0	0	0	6	0.108	1.158556	0	0	0	0	0	2026-01-12 13:04:12.572
157	2026-01-12 13:34:32.634	2026-01-12 13:34:32.896	1	1	0	0	0	13	0.234	2.759849	0	0	0	0	0	2026-01-12 13:34:32.634
161	2026-01-12 17:45:48.792	2026-01-12 17:45:49.315	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
162	2026-01-12 18:08:00.053	2026-01-12 18:08:00.418	1	1	0	0	0	16	0.288	3.0831	0	0	0	0	0	2026-01-12 18:08:00.053
164	2026-01-13 05:01:00.616	2026-01-13 05:01:01.355	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
166	2026-01-13 06:59:07.551	2026-01-13 06:59:11.095	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
167	2026-01-13 07:28:13.970	2026-01-13 07:28:15.916	1	1	0	0	0	13	0.234	2.356571	0	0	0	0	0	2026-01-13 07:28:13.970
168	2026-01-10 09:08:42.413	2026-01-10 09:08:43.781	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
170	2026-01-10 11:00:26.871	2026-01-10 11:00:27.706	5	-1	1	0	1	6	0.108	0.899362	0	0	0	0	0	2026-01-10 11:00:26.871
172	2026-01-10 14:02:35.795	2026-01-10 14:02:39.494	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
176	2026-01-10 16:01:25.187	2026-01-10 16:01:25.882	3	1	0	0	0	6	0.108	1.27243	0	0	0	0	0	2026-01-10 16:01:25.187
177	2026-01-10 16:05:23.726	2026-01-10 16:05:24.616	3	1	0	0	0	12	0.216	1.829917	0	0	0	0	0	2026-01-10 16:05:23.726
178	2026-01-10 16:10:08.888	2026-01-10 16:10:09.798	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
179	2026-01-10 17:21:56.154	2026-01-10 17:21:56.710	3	1	0	0	0	7	0.126	1.377552	0	0	0	0	0	2026-01-10 17:21:56.154
188	2026-01-11 07:32:59.455	2026-01-11 07:32:59.655	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
189	2026-01-11 07:37:20.564	2026-01-11 07:37:25.106	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
191	2026-01-11 10:31:01.354	2026-01-11 10:31:02.610	3	1	0	0	0	12	0.216	1.78629	0	0	0	0	0	2026-01-11 10:31:01.354
194	2026-01-11 11:00:57.518	2026-01-11 11:00:58.130	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
197	2026-01-11 12:33:41.958	2026-01-11 12:33:43.564	3	1	0	0	0	8	0.144	1.647097	0	0	0	0	0	2026-01-11 12:33:41.958
198	2026-01-11 12:58:39.559	2026-01-11 12:58:40.439	3	1	0	0	0	9	0.162	1.267438	0	0	0	0	0	2026-01-11 12:58:39.559
199	2026-01-11 13:05:27.064	2026-01-11 13:05:28.388	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
201	2026-01-11 14:18:06.450	2026-01-11 14:18:07.327	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
202	2026-01-11 14:27:41.136	2026-01-11 14:27:41.694	3	1	0	0	0	10	0.18	1.739019	0	0	0	0	0	2026-01-11 14:27:41.136
205	2026-01-11 16:21:30.963	2026-01-11 16:21:32.257	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
206	2026-01-11 17:13:14.966	2026-01-11 17:13:15.814	3	1	0	0	0	12	0.216	2.295531	0	0	0	0	0	2026-01-11 17:13:14.966
208	2026-01-12 00:18:40.139	2026-01-12 00:18:40.626	3	1	0	0	0	13	0.234	2.653074	0	0	0	0	0	2026-01-12 00:18:40.139
209	2026-01-12 03:38:20.659	2026-01-12 03:38:20.906	3	1	0	0	0	5	0.09	1.023532	0	0	0	0	0	2026-01-12 03:38:20.659
210	2026-01-12 06:28:36.814	2026-01-12 06:28:37.656	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
211	2026-01-12 08:34:34.010	2026-01-12 08:34:34.710	3	1	0	0	0	7	0.126	0.980244	0	0	0	0	0	2026-01-12 08:34:34.010
212	2026-01-12 09:01:48.282	2026-01-12 09:01:48.843	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
213	2026-01-12 11:55:39.684	2026-01-12 11:55:41.704	3	1	0	0	0	12	0.216	2.163736	0	0	0	0	0	2026-01-12 11:55:39.684
214	2026-01-12 12:12:41.975	2026-01-12 12:12:44.683	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
215	2026-01-12 14:09:17.984	2026-01-12 14:09:18.568	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
216	2026-01-12 14:25:10.241	2026-01-12 14:25:10.467	3	1	0	0	0	6	0.108	1.033734	0	0	0	0	0	2026-01-12 14:25:10.241
217	2026-01-12 15:04:29.620	2026-01-12 15:04:30.505	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
218	2026-01-12 16:14:20.665	2026-01-12 16:14:21.433	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
220	2026-01-13 00:03:11.441	2026-01-13 00:03:11.641	3	1	0	0	0	6	0.108	0.905479	0	0	0	0	0	2026-01-13 00:03:11.441
222	2026-01-13 02:14:41.542	2026-01-13 02:14:43.400	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
224	2026-01-13 07:24:14.268	2026-01-13 07:24:16.250	3	1	0	0	0	8	0.144	1.410162	0	0	0	0	0	2026-01-13 07:24:14.268
225	2026-01-13 07:25:49.022	2026-01-13 07:25:50.541	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
226	2026-01-13 07:33:29.439	2026-01-13 07:33:29.639	3	1	0	0	0	8	0.144	1.690948	0	0	0	0	0	2026-01-13 07:33:29.439
228	2026-01-10 09:13:32.553	2026-01-10 09:13:34.868	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
229	2026-01-10 10:17:43.307	2026-01-10 10:17:44.007	5	1	0	0	0	11	0.198	2.24955	0	0	0	0	0	2026-01-10 10:17:43.307
232	2026-01-10 13:40:36.389	2026-01-10 13:40:36.704	5	1	0	0	0	10	0.18	1.912948	0	0	0	0	0	2026-01-10 13:40:36.389
233	2026-01-10 13:45:28.658	2026-01-10 13:45:30.109	5	1	0	0	0	18	0.324	2.89453	0	0	0	0	0	2026-01-10 13:45:28.658
238	2026-01-11 06:56:28.553	2026-01-11 06:56:29.661	5	1	0	0	0	16	0.288	2.393693	0	0	0	0	0	2026-01-11 06:56:28.553
240	2026-01-11 10:57:12.294	2026-01-11 10:57:14.867	5	1	0	0	0	14	0.252	2.625302	0	0	0	0	0	2026-01-11 10:57:12.294
243	2026-01-11 17:47:15.239	2026-01-11 17:47:16.700	5	1	0	0	0	12	0.216	1.919201	0	0	0	0	0	2026-01-11 17:47:15.239
245	2026-01-11 20:39:41.810	2026-01-11 20:39:44.073	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
246	2026-01-12 10:08:20.942	2026-01-12 10:08:21.148	5	1	0	0	0	12	0.216	2.106077	0	0	0	0	0	2026-01-12 10:08:20.942
248	2026-01-12 11:39:54.833	2026-01-12 11:39:56.711	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
250	2026-01-12 15:46:10.766	2026-01-12 15:46:12.512	5	1	0	0	0	10	0.18	1.940053	0	0	0	0	0	2026-01-12 15:46:10.766
251	2026-01-13 07:00:14.783	2026-01-13 07:00:16.513	5	1	0	0	0	10	0.18	1.718731	0	0	0	0	0	2026-01-13 07:00:14.783
253	2026-01-10 08:02:41.897	2026-01-10 08:02:43.369	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
257	2026-01-10 15:05:59.932	2026-01-10 15:06:00.796	7	1	0	0	0	12	0.216	1.950793	0	0	0	0	0	2026-01-10 15:05:59.932
259	2026-01-10 15:33:46.008	2026-01-10 15:33:47.412	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
260	2026-01-10 17:27:04.180	2026-01-10 17:27:05.214	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
262	2026-01-10 17:55:21.083	2026-01-10 17:55:22.224	7	1	0	0	0	10	0.18	1.586174	0	0	0	0	0	2026-01-10 17:55:21.083
263	2026-01-11 02:54:41.989	2026-01-11 02:54:42.695	7	1	0	0	0	12	0.216	2.187283	0	0	0	0	0	2026-01-11 02:54:41.989
264	2026-01-11 06:13:23.939	2026-01-11 06:13:24.245	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
266	2026-01-11 06:20:21.242	2026-01-11 06:20:21.758	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
268	2026-01-11 10:24:11.117	2026-01-11 10:24:11.326	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
270	2026-01-11 11:02:45.209	2026-01-11 11:02:45.909	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
271	2026-01-11 11:45:17.308	2026-01-11 11:45:18.008	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
274	2026-01-11 14:34:40.473	2026-01-11 14:34:41.365	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
275	2026-01-11 15:32:45.443	2026-01-11 15:32:45.643	7	1	0	0	0	7	0.126	1.045437	0	0	0	0	0	2026-01-11 15:32:45.443
277	2026-01-12 00:53:49.643	2026-01-12 00:53:49.843	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
278	2026-01-12 02:35:02.887	2026-01-12 02:35:03.104	3	-1	1	0	1	4	0.072	0.780087	0	0	0	0	0	2026-01-12 02:35:02.887
279	2026-01-12 03:41:38.750	2026-01-12 03:41:40.958	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
280	2026-01-12 07:12:48.728	2026-01-12 07:12:50.460	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
281	2026-01-12 07:16:55.701	2026-01-12 07:16:59.404	5	-1	1	0	1	6	0.108	1.257296	0	0	0	0	0	2026-01-12 07:16:55.701
284	2026-01-12 08:51:13.074	2026-01-12 08:51:13.571	7	1	0	0	0	15	0.27	2.580563	0	0	0	0	0	2026-01-12 08:51:13.074
285	2026-01-12 10:04:21.818	2026-01-12 10:04:23.261	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
289	2026-01-12 16:36:15.281	2026-01-12 16:36:17.004	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
291	2026-01-12 21:25:44.896	2026-01-12 21:25:46.794	7	1	0	0	0	4	0.072	0.82206	0	0	0	0	0	2026-01-12 21:25:44.896
292	2026-01-13 05:13:10.026	2026-01-13 05:13:12.212	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
293	2026-01-10 08:22:09.912	2026-01-10 08:22:13.173	1	1	0	0	0	8	0.144	1.307799	0	0	0	0	0	2026-01-10 08:22:09.912
294	2026-01-10 09:00:01.829	2026-01-10 09:00:02.074	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
298	2026-01-10 14:22:55.492	2026-01-10 14:22:58.613	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
299	2026-01-10 15:15:06.980	2026-01-10 15:15:07.873	1	1	0	0	0	12	0.216	2.121467	0	0	0	0	0	2026-01-10 15:15:06.980
300	2026-01-10 15:15:36.276	2026-01-10 15:15:38.063	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
302	2026-01-10 17:52:39.872	2026-01-10 17:52:43.364	1	1	0	0	0	15	0.27	2.946665	0	0	0	0	0	2026-01-10 17:52:39.872
306	2026-01-11 00:39:27.158	2026-01-11 00:39:29.091	1	1	0	0	0	6	0.108	0.94202	0	0	0	0	0	2026-01-11 00:39:27.158
307	2026-01-11 04:52:32.697	2026-01-11 04:52:34.311	1	1	0	0	0	16	0.288	3.356337	0	0	0	0	0	2026-01-11 04:52:32.697
309	2026-01-11 07:09:41.462	2026-01-11 07:09:41.713	1	1	0	0	0	16	0.288	2.535282	0	0	0	0	0	2026-01-11 07:09:41.462
310	2026-01-11 09:29:50.467	2026-01-11 09:29:52.769	1	1	0	0	0	11	0.198	1.740914	0	0	0	0	0	2026-01-11 09:29:50.467
312	2026-01-11 11:36:28.705	2026-01-11 11:36:30.427	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
315	2026-01-11 13:03:02.528	2026-01-11 13:03:05.575	1	1	0	0	0	12	0.216	2.43335	0	0	0	0	0	2026-01-11 13:03:02.528
317	2026-01-11 14:24:49.075	2026-01-11 14:24:49.275	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
318	2026-01-11 14:59:48.326	2026-01-11 14:59:48.984	1	1	0	0	0	4	0.072	0.796568	0	0	0	0	0	2026-01-11 14:59:48.326
323	2026-01-12 08:09:53.521	2026-01-12 08:09:53.732	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
325	2026-01-12 12:07:39.102	2026-01-12 12:07:43.382	1	1	0	0	0	10	0.18	2.129515	0	0	0	0	0	2026-01-12 12:07:39.102
326	2026-01-12 12:10:23.956	2026-01-12 12:10:24.769	1	1	0	0	0	11	0.198	2.197912	0	0	0	0	0	2026-01-12 12:10:23.956
330	2026-01-12 16:10:43.472	2026-01-12 16:10:44.967	1	1	0	0	0	12	0.216	1.712957	0	0	0	0	0	2026-01-12 16:10:43.472
333	2026-01-13 06:11:57.147	2026-01-13 06:12:01.330	1	1	0	0	0	11	0.198	2.156348	0	0	0	0	0	2026-01-13 06:11:57.147
338	2026-01-10 10:42:32.687	2026-01-10 10:42:33.466	3	1	0	0	0	13	0.234	2.533092	0	0	0	0	0	2026-01-10 10:42:32.687
339	2026-01-10 11:07:48.333	2026-01-10 11:07:49.405	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
340	2026-01-10 12:05:14.260	2026-01-10 12:05:15.946	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
341	2026-01-10 13:52:26.918	2026-01-10 13:52:27.930	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
342	2026-01-11 03:07:57.662	2026-01-11 03:07:59.141	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
343	2026-01-11 05:49:23.652	2026-01-11 05:49:25.858	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
345	2026-01-11 09:35:00.968	2026-01-11 09:35:03.468	3	1	0	0	0	10	0.18	1.485672	0	0	0	0	0	2026-01-11 09:35:00.968
346	2026-01-11 10:30:48.238	2026-01-11 10:30:48.781	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
347	2026-01-11 12:42:54.434	2026-01-11 12:42:55.331	3	1	0	0	0	12	0.216	2.179311	0	0	0	0	0	2026-01-11 12:42:54.434
348	2026-01-11 14:42:17.394	2026-01-11 14:42:17.928	3	1	0	0	0	12	0.216	2.258981	0	0	0	0	0	2026-01-11 14:42:17.394
350	2026-01-11 16:51:00.541	2026-01-11 16:51:03.495	3	1	0	0	0	11	0.198	2.350114	0	0	0	0	0	2026-01-11 16:51:00.541
351	2026-01-11 16:53:01.726	2026-01-11 16:53:04.071	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
352	2026-01-11 19:09:50.881	2026-01-11 19:09:51.264	3	1	0	0	0	18	0.324	2.717233	0	0	0	0	0	2026-01-11 19:09:50.881
354	2026-01-12 08:22:04.098	2026-01-12 08:22:05.126	3	1	0	0	0	9	0.162	1.903592	0	0	0	0	0	2026-01-12 08:22:04.098
355	2026-01-12 09:33:17.506	2026-01-12 09:33:18.494	3	1	0	0	0	13	0.234	2.211912	0	0	0	0	0	2026-01-12 09:33:17.506
356	2026-01-12 10:44:30.013	2026-01-12 10:44:30.664	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
357	2026-01-12 11:22:01.738	2026-01-12 11:22:03.348	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
358	2026-01-12 11:24:06.355	2026-01-12 11:24:11.528	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
359	2026-01-12 14:33:39.022	2026-01-12 14:33:40.213	3	1	0	0	0	17	0.306	2.425484	0	0	0	0	0	2026-01-12 14:33:39.022
360	2026-01-12 15:46:31.162	2026-01-12 15:46:33.330	3	1	0	0	0	9	0.162	1.947912	0	0	0	0	0	2026-01-12 15:46:31.162
361	2026-01-12 16:27:45.516	2026-01-12 16:27:46.356	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
362	2026-01-12 20:38:10.063	2026-01-12 20:38:10.883	3	1	0	0	0	8	0.144	1.756991	0	0	0	0	0	2026-01-12 20:38:10.063
