VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution	LickNumber	LickContactTime	LickDuration
19	910200000002000	2026-01-08 17:30:59.369	2026-01-08 17:31:07.561	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.1923	1	7.7923	0	0	0.0	0.0
20	910200000002000	2026-01-08 17:33:11.140	2026-01-08 17:33:16.860	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.719653	1	5.319653	0	0	0.0	0.0
21	910200000002000	2026-01-08 17:33:41.993	2026-01-08 17:33:47.767	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.773712	1	5.373712	0	5	0.09	0.834907
22	910200000002000	2026-01-08 17:37:50.295	2026-01-08 17:37:54.793	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.49786	1	4.09786	0	9	0.162	1.321105
23	910200000002000	2026-01-08 17:38:37.569	2026-01-08 17:38:43.880	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	6.311602	1	5.911602	0	9	0.162	1.791761
24	910200000002000	2026-01-08 17:42:54.057	2026-01-08 17:42:57.009	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.952236	1	2.552236	0	0	0.0	0.0
25	910200000002000	2026-01-08 17:47:16.166	2026-01-08 17:47:22.715	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	6.548897	1	6.148897	0	12	0.216	2.258736
26	910200000002000	2026-01-08 17:50:29.651	2026-01-08 17:50:34.657	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.006054	1	4.606054	0	0	0.0	0.0
27	910200000002000	2026-01-08 17:51:56.231	2026-01-08 17:51:57.940	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.708532	1	1.308532	0	0	0.0	0.0
28	910200000002000	2026-01-08 17:55:15.475	2026-01-08 17:55:17.748	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.272679	1	1.872679	0	0	0.0	0.0
29	910200000002000	2026-01-08 18:04:24.693	2026-01-08 18:04:29.024	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	4.330891	1	3.930891	0	8	0.144	1.470782
30	910200000002000	2026-01-08 18:48:49.052	2026-01-08 18:48:50.112	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.059839	1	0.659839	0	0	0.0	0.0
31	910200000002000	2026-01-08 18:55:56.834	2026-01-08 18:55:59.283	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.448333	1	2.048333	0	0	0.0	0.0
32	910200000002000	2026-01-08 18:57:46.013	2026-01-08 18:57:47.508	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.494979	1	1.094979	0	0	0.0	0.0
33	910200000002000	2026-01-08 19:20:49.692	2026-01-08 19:20:53.177	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.48541	1	3.08541	0	0	0.0	0.0
34	910200000002000	2026-01-08 19:27:07.081	2026-01-08 19:27:09.438	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.357186	1	1.957186	0	0	0.0	0.0
35	910200000002000	2026-01-08 19:37:04.158	2026-01-08 19:37:04.858	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.7	1	0.3	0	0	0.0	0.0
36	910200000002000	2026-01-08 19:43:01.009	2026-01-08 19:43:11.040	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	10.03075	1	9.63075	0	0	0.0	0.0
37	910200000002000	2026-01-08 19:51:57.307	2026-01-08 19:52:05.044	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	7.737327	1	7.337327	0	10	0.18	1.511617
38	910200000002000	2026-01-08 21:29:48.979	2026-01-08 21:29:56.300	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	7.320314	1	6.920314	0	0	0.0	0.0
39	910200000002000	2026-01-08 21:37:30.419	2026-01-08 21:37:31.759	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.3401	1	0.9401	0	0	0.0	0.0
40	910200000002000	2026-01-08 21:54:52.537	2026-01-08 21:55:00.655	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.117895	1	7.717895	0	0	0.0	0.0
41	910200000002000	2026-01-08 21:57:46.733	2026-01-08 21:57:49.930	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.196886	1	2.796886	0	0	0.0	0.0
42	910200000002000	2026-01-08 22:02:18.014	2026-01-08 22:02:22.690	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.675946	1	4.275946	0	3	0.054	0.490806
43	910200000002000	2026-01-08 23:13:39.986	2026-01-08 23:13:43.790	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.804309	1	3.404309	0	2	0.036	0.417111
44	910200000002000	2026-01-08 23:29:50.283	2026-01-08 23:29:51.450	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.166559	1	0.766559	0	0	0.0	0.0
45	910200000002000	2026-01-08 23:41:00.619	2026-01-08 23:41:11.714	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	11.095256	1	10.695256	0	0	0.0	0.0
46	910200000002000	2026-01-08 23:46:10.540	2026-01-08 23:46:11.573	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.032514	1	0.632514	0	0	0.0	0.0
47	910200000002000	2026-01-09 00:08:20.071	2026-01-09 00:08:28.596	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	8.524423	1	8.124423	0	0	0.0	0.0
48	910200000002000	2026-01-09 00:32:39.576	2026-01-09 00:32:43.441	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.864945	1	3.464945	0	0	0.0	0.0
49	910200000002000	2026-01-09 00:58:19.244	2026-01-09 00:58:20.601	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.357063	1	0.957063	0	0	0.0	0.0
50	910200000002000	2026-01-09 01:54:43.306	2026-01-09 01:54:44.661	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.35497	1	0.95497	0	7	0.126	1.43035
51	910200000002000	2026-01-09 02:08:47.068	2026-01-09 02:08:51.767	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	4.699331	1	4.299331	0	0	0.0	0.0
52	910200000002000	2026-01-09 03:08:22.792	2026-01-09 03:08:23.953	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.160303	1	0.760303	0	10	0.18	2.077431
53	910200000002000	2026-01-09 03:09:36.199	2026-01-09 03:09:42.284	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	6.085789	1	5.685789	0	0	0.0	0.0
54	910200000002000	2026-01-09 03:49:19.986	2026-01-09 03:49:21.649	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.662906	1	1.262906	0	6	0.108	1.021039
55	910200000002000	2026-01-09 03:59:06.019	2026-01-09 03:59:09.047	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.027682	1	2.627682	0	0	0.0	0.0
56	910200000002000	2026-01-09 04:32:11.892	2026-01-09 04:32:14.638	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.745508	1	2.345508	0	11	0.198	1.830775
57	910200000002000	2026-01-09 04:35:33.693	2026-01-09 04:35:42.137	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.444413	1	8.044413	0	0	0.0	0.0
58	910200000002000	2026-01-09 05:21:27.861	2026-01-09 05:21:32.975	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.113666	1	4.713666	0	0	0.0	0.0
59	910200000002000	2026-01-09 05:35:53.055	2026-01-09 05:35:57.085	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.029873	1	3.629873	0	0	0.0	0.0
60	910200000002000	2026-01-09 05:36:11.144	2026-01-09 05:36:14.806	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.661852	1	3.261852	0	0	0.0	0.0
61	910200000002000	2026-01-09 06:11:18.032	2026-01-09 06:11:22.697	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.664707	1	4.264707	0	6	0.108	1.031344
62	910200000002000	2026-01-09 06:14:22.578	2026-01-09 06:14:30.365	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	7.78714	1	7.38714	0	0	0.0	0.0
63	910200000002000	2026-01-09 06:23:10.749	2026-01-09 06:23:13.346	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.59706	1	2.19706	0	0	0.0	0.0
64	910200000002000	2026-01-09 06:33:36.515	2026-01-09 06:33:39.909	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.393535	1	2.993535	0	0	0.0	0.0
65	910200000002000	2026-01-09 06:34:15.296	2026-01-09 06:34:20.911	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.615323	1	5.215323	0	11	0.198	2.373146
66	910200000002000	2026-01-09 06:39:04.091	2026-01-09 06:39:06.253	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.161793	1	1.761793	0	0	0.0	0.0
67	910200000002000	2026-01-09 06:47:20.772	2026-01-09 06:47:25.221	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.448735	1	4.048735	0	0	0.0	0.0
68	910200000002000	2026-01-09 07:01:16.472	2026-01-09 07:01:19.259	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.786441	1	2.386441	0	0	0.0	0.0
69	910200000002000	2026-01-09 07:02:08.787	2026-01-09 07:02:23.449	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	14.661635	1	14.261635	0	0	0.0	0.0
70	910200000002000	2026-01-09 07:02:43.485	2026-01-09 07:02:50.112	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	6.627469	1	6.227469	0	0	0.0	0.0
71	910200000002000	2026-01-09 07:03:26.283	2026-01-09 07:03:28.233	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.949995	1	1.549995	0	13	0.234	2.35709
72	910200000002000	2026-01-09 07:06:43.917	2026-01-09 07:06:53.375	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	9.458363	1	9.058363	0	0	0.0	0.0
73	910200000002000	2026-01-09 07:09:04.533	2026-01-09 07:09:06.875	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.342049	1	1.942049	0	0	0.0	0.0
74	910200000002000	2026-01-09 07:11:35.855	2026-01-09 07:11:39.162	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.307628	1	2.907628	0	0	0.0	0.0
75	910200000002000	2026-01-09 07:13:05.679	2026-01-09 07:13:06.379	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	0.7	1	0.3	0	0	0.0	0.0
76	910200000002000	2026-01-09 07:16:18.074	2026-01-09 07:16:23.525	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.450735	1	5.050735	0	0	0.0	0.0
77	910200000002000	2026-01-09 07:22:23.371	2026-01-09 07:22:24.667	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.296112	1	0.896112	0	5	0.09	0.879721
78	910200000002000	2026-01-09 07:25:07.465	2026-01-09 07:25:11.865	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.400206	1	4.000206	0	0	0.0	0.0
79	910200000002000	2026-01-09 07:25:51.757	2026-01-09 07:25:59.033	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	7.276776	1	6.876776	0	0	0.0	0.0
80	910200000002000	2026-01-09 07:27:23.061	2026-01-09 07:27:25.104	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.043438	1	1.643438	0	9	0.162	1.44152
81	910200000002000	2026-01-09 07:28:11.300	2026-01-09 07:28:12.994	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.694023	1	1.294023	0	3	0.054	0.545722
82	910200000002000	2026-01-09 07:31:06.532	2026-01-09 07:31:14.846	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.313909	1	7.913909	0	0	0.0	0.0
83	910200000002000	2026-01-09 07:32:00.327	2026-01-09 07:32:04.140	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.81302	1	3.41302	0	5	0.09	0.946597
84	910200000002000	2026-01-09 07:32:05.190	2026-01-09 07:32:13.996	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.806132	1	8.406132	0	9	0.162	1.774974
85	910200000002000	2026-01-09 07:32:24.829	2026-01-09 07:32:28.968	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.139167	1	3.739167	0	0	0.0	0.0
86	910200000002000	2026-01-09 07:36:06.432	2026-01-09 07:36:11.703	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.271499	1	4.871499	0	0	0.0	0.0
87	910200000002000	2026-01-09 07:44:09.584	2026-01-09 07:44:17.829	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	8.245252	1	7.845252	0	0	0.0	0.0
88	910200000002000	2026-01-09 07:46:49.251	2026-01-09 07:46:53.915	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	4.663381	1	4.263381	0	0	0.0	0.0
89	910200000002000	2026-01-09 07:49:24.861	2026-01-09 07:49:34.553	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	9.692137	1	9.292137	0	0	0.0	0.0
90	910200000002000	2026-01-09 07:57:22.716	2026-01-09 07:57:24.301	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.585529	1	1.185529	0	0	0.0	0.0
91	910200000002000	2026-01-09 08:04:06.668	2026-01-09 08:04:09.599	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	2.930951	1	2.530951	0	1	0.018	0.1953
92	910200000002000	2026-01-09 08:04:53.723	2026-01-09 08:04:58.800	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.076893	1	4.676893	0	0	0.0	0.0
93	910200000002000	2026-01-09 08:09:27.897	2026-01-09 08:09:29.980	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.082626	1	1.682626	0	0	0.0	0.0
94	910200000002000	2026-01-09 08:25:52.312	2026-01-09 08:25:53.823	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.511155	1	1.111155	0	0	0.0	0.0
95	910200000002000	2026-01-09 08:36:28.109	2026-01-09 08:36:32.344	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.234084	1	3.834084	0	0	0.0	0.0
96	910200000002000	2026-01-09 08:38:32.060	2026-01-09 08:38:37.157	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.096668	1	4.696668	0	0	0.0	0.0
97	910200000002000	2026-01-09 08:38:41.580	2026-01-09 08:38:44.607	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.026206	1	2.626206	0	0	0.0	0.0
98	910200000002000	2026-01-09 08:45:12.493	2026-01-09 08:45:15.552	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.059752	1	2.659752	0	0	0.0	0.0
99	910200000002000	2026-01-09 08:46:03.147	2026-01-09 08:46:08.491	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	5.34423	1	4.94423	0	0	0.0	0.0
100	910200000002000	2026-01-09 08:46:35.901	2026-01-09 08:46:37.784	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.882873	1	1.482873	0	0	0.0	0.0
101	910200000002000	2026-01-09 08:49:58.557	2026-01-09 08:50:02.304	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.746882	1	3.346882	0	0	0.0	0.0
102	910200000002000	2026-01-09 08:54:31.336	2026-01-09 08:54:35.177	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.841086	1	3.441086	0	0	0.0	0.0
103	910200000002000	2026-01-09 08:56:50.687	2026-01-09 08:56:55.380	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.693513	1	4.293513	0	4	0.072	0.655064
104	910200000002000	2026-01-09 08:57:17.368	2026-01-09 08:57:18.403	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.03485	1	0.63485	0	0	0.0	0.0
105	910200000002000	2026-01-09 08:59:21.936	2026-01-09 08:59:26.710	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.773229	1	4.373229	0	0	0.0	0.0
106	910200000002000	2026-01-09 08:59:43.709	2026-01-09 08:59:48.873	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.164056	1	4.764056	0	0	0.0	0.0
107	910200000002000	2026-01-09 09:03:35.825	2026-01-09 09:03:43.630	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	7.804429	1	7.404429	0	0	0.0	0.0
108	910200000002000	2026-01-09 09:04:41.408	2026-01-09 09:04:43.613	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.20553	1	1.80553	0	0	0.0	0.0
109	910200000002000	2026-01-09 09:13:12.459	2026-01-09 09:13:16.556	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.096899	1	3.696899	0	9	0.162	1.772703
110	910200000002000	2026-01-09 09:19:35.776	2026-01-09 09:19:37.084	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.307446	1	0.907446	0	9	0.162	1.283229
111	910200000002000	2026-01-09 09:22:39.986	2026-01-09 09:22:43.308	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.321396	1	2.921396	0	0	0.0	0.0
112	910200000002000	2026-01-09 09:24:23.021	2026-01-09 09:24:27.171	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.150239	1	3.750239	0	0	0.0	0.0
113	910200000002000	2026-01-09 09:27:47.258	2026-01-09 09:27:50.877	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.618969	1	3.218969	0	0	0.0	0.0
114	910200000002000	2026-01-09 09:32:29.545	2026-01-09 09:32:32.387	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.842528	1	2.442528	0	0	0.0	0.0
115	910200000002000	2026-01-09 09:55:43.922	2026-01-09 09:55:45.774	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.852172	1	1.452172	0	6	0.108	1.074171
116	910200000002000	2026-01-09 10:00:05.027	2026-01-09 10:00:06.462	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	1.434613	1	1.034613	0	0	0.0	0.0
117	910200000002000	2026-01-09 10:01:29.868	2026-01-09 10:01:31.238	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	1.370243	1	0.970243	0	8	0.144	1.474385
118	910200000002000	2026-01-09 10:11:02.819	2026-01-09 10:11:08.252	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	5.43287	1	5.03287	0	0	0.0	0.0
119	910200000002000	2026-01-09 10:12:09.610	2026-01-09 10:12:15.360	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	5.749681	1	5.349681	0	0	0.0	0.0
120	910200000002000	2026-01-09 10:20:51.915	2026-01-09 10:20:54.997	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.081823	1	2.681823	0	0	0.0	0.0
121	910200000002000	2026-01-09 10:20:59.825	2026-01-09 10:21:08.750	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	8.925877	1	8.525877	0	0	0.0	0.0
122	910200000002000	2026-01-09 10:21:38.868	2026-01-09 10:21:42.184	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.315879	1	2.915879	0	0	0.0	0.0
123	910200000002000	2026-01-09 10:28:24.036	2026-01-09 10:28:37.897	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	13.861601	1	13.461601	0	0	0.0	0.0
124	910200000002000	2026-01-09 10:32:27.656	2026-01-09 10:32:31.236	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.579902	1	3.179902	0	0	0.0	0.0
125	910200000002000	2026-01-09 10:41:42.073	2026-01-09 10:41:45.925	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.851762	1	3.451762	0	0	0.0	0.0
126	910200000002000	2026-01-09 10:47:17.820	2026-01-09 10:47:19.515	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	1.695068	1	1.295068	0	0	0.0	0.0
127	910200000002000	2026-01-09 10:53:17.368	2026-01-09 10:53:21.647	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.278897	1	3.878897	0	6	0.108	0.995519
128	910200000002000	2026-01-09 10:55:29.823	2026-01-09 10:55:32.074	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	2.250798	1	1.850798	0	0	0.0	0.0
129	910200000002000	2026-01-09 11:00:26.283	2026-01-09 11:00:32.332	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	6.049053	1	5.649053	0	0	0.0	0.0
130	910200000002000	2026-01-09 11:01:06.186	2026-01-09 11:01:11.854	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.667732	1	5.267732	0	0	0.0	0.0
131	910200000002000	2026-01-09 11:01:53.687	2026-01-09 11:01:56.646	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	2.958509	1	2.558509	0	0	0.0	0.0
132	910200000002000	2026-01-09 11:09:11.642	2026-01-09 11:09:14.514	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.871851	1	2.471851	0	0	0.0	0.0
133	910200000002000	2026-01-09 11:17:38.865	2026-01-09 11:17:41.775	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	2.91064	1	2.51064	0	0	0.0	0.0
134	910200000002000	2026-01-09 11:18:53.942	2026-01-09 11:18:59.780	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	5.837415	1	5.437415	0	2	0.036	0.413826
135	910200000002000	2026-01-09 11:25:52.689	2026-01-09 11:25:59.769	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	7.080068	1	6.680068	0	0	0.0	0.0
136	910200000002000	2026-01-09 11:26:32.416	2026-01-09 11:26:33.141	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	0.724339	1	0.324339	0	0	0.0	0.0
137	910200000002000	2026-01-09 11:41:18.337	2026-01-09 11:41:22.832	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	4.494749	1	4.094749	0	5	0.09	0.763732
138	910200000002000	2026-01-09 11:45:36.827	2026-01-09 11:45:40.610	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.782514	1	3.382514	0	0	0.0	0.0
139	910200000002000	2026-01-09 11:46:08.242	2026-01-09 11:46:11.415	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.172435	1	2.772435	0	0	0.0	0.0
140	910200000002000	2026-01-09 11:48:21.596	2026-01-09 11:48:25.874	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	4.277506	1	3.877506	0	0	0.0	0.0
141	910200000002000	2026-01-09 11:51:49.846	2026-01-09 11:51:50.874	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	1.028725	1	0.628725	0	0	0.0	0.0
142	910200000002000	2026-01-09 12:04:06.361	2026-01-09 12:04:12.270	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	5.908674	1	5.508674	0	0	0.0	0.0
143	910200000002000	2026-01-09 12:05:30.325	2026-01-09 12:05:33.346	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	3.020533	1	2.620533	0	6	0.108	1.280058
144	910200000002000	2026-01-09 12:07:21.798	2026-01-09 12:07:25.238	Nosepoke Adaptation (Phase 2)	1	2	0	0	1	3.440904	1	3.040904	0	7	0.126	1.486196
145	910200000002000	2026-01-09 12:14:19.738	2026-01-09 12:14:22.957	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	3.219204	1	2.819204	0	0	0.0	0.0
146	910200000002000	2026-01-09 12:18:35.183	2026-01-09 12:18:39.586	Nosepoke Adaptation (Phase 2)	1	1	0	0	1	4.402967	1	4.002967	0	7	0.126	1.279986
147	910200000002000	2026-01-09 12:19:02.984	2026-01-09 12:19:07.541	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.557774	1	4.157774	0	0	0.0	0.0
148	910200000002000	2026-01-09 12:27:01.867	2026-01-09 12:27:05.092	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	3.225008	1	2.825008	0	7	0.126	1.022523
149	910200000002000	2026-01-09 12:29:19.163	2026-01-09 12:29:32.790	Nosepoke Adaptation (Phase 2)	1	3	0	0	1	13.627394	1	13.227394	0	0	0.0	0.0
150	910200000002000	2026-01-09 12:31:42.982	2026-01-09 12:31:47.906	Nosepoke Adaptation (Phase 2)	1	4	0	0	1	4.923104	1	4.523104	0	0	0.0	0.0
