VisitID	Start	End	Side	Bottle	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
27	2026-01-10 09:59:27.364	2026-01-10 09:59:28.142	1	plain water	1	0	0	0	19	0.342	3.156907	0	0	0	0	0	2026-01-10 09:59:27.364
28	2026-01-10 10:08:05.610	2026-01-10 10:08:06.137	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
30	2026-01-10 10:17:14.434	2026-01-10 10:17:14.894	2	saccharin	1	0	0	0	17	0.306	2.955232	0	0	0	0	0	2026-01-10 10:17:14.434
31	2026-01-10 10:17:49.056	2026-01-10 10:17:50.422	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
32	2026-01-10 10:27:02.542	2026-01-10 10:27:05.016	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
33	2026-01-10 10:33:20.738	2026-01-10 10:33:21.695	2	saccharin	1	0	0	0	18	0.324	3.532761	0	0	0	0	0	2026-01-10 10:33:20.738
34	2026-01-10 10:36:59.640	2026-01-10 10:37:03.051	2	saccharin	1	0	0	0	19	0.342	3.760061	0	0	0	0	0	2026-01-10 10:36:59.640
35	2026-01-10 10:37:27.940	2026-01-10 10:37:29.009	2	saccharin	1	0	0	0	15	0.27	2.288272	0	0	0	0	0	2026-01-10 10:37:27.940
36	2026-01-10 10:41:09.093	2026-01-10 10:41:10.031	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
37	2026-01-10 10:44:06.687	2026-01-10 10:44:08.836	2	saccharin	1	0	0	0	23	0.414	4.942624	0	0	0	0	0	2026-01-10 10:44:06.687
40	2026-01-10 11:07:16.265	2026-01-10 11:07:17.992	2	saccharin	1	0	0	0	25	0.45	3.603411	0	0	0	0	0	2026-01-10 11:07:16.265
41	2026-01-10 11:11:37.223	2026-01-10 11:11:39.241	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
43	2026-01-10 11:12:25.782	2026-01-10 11:12:28.022	8	saccharin	-1	1	0	1	4	0.072	0.650165	0	0	0	0	0	2026-01-10 11:12:25.782
44	2026-01-10 11:16:26.709	2026-01-10 11:16:28.577	2	saccharin	1	0	0	0	21	0.378	3.543855	0	0	0	0	0	2026-01-10 11:16:26.709
47	2026-01-10 11:24:02.579	2026-01-10 11:24:03.322	2	saccharin	1	0	0	0	11	0.198	2.306409	0	0	0	0	0	2026-01-10 11:24:02.579
49	2026-01-10 11:30:28.412	2026-01-10 11:30:29.146	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
50	2026-01-10 11:31:01.267	2026-01-10 11:31:06.279	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
53	2026-01-10 11:41:19.497	2026-01-10 11:41:19.697	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
54	2026-01-10 11:47:35.130	2026-01-10 11:47:38.044	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
55	2026-01-10 11:52:00.206	2026-01-10 11:52:03.215	5	plain water	-1	1	0	1	2	0.036	0.34767	0	0	0	0	0	2026-01-10 11:52:00.206
56	2026-01-10 11:53:03.463	2026-01-10 11:53:04.504	1	plain water	1	0	0	0	18	0.324	3.934255	0	0	0	0	0	2026-01-10 11:53:03.463
57	2026-01-10 11:56:13.670	2026-01-10 11:56:16.081	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
58	2026-01-10 11:56:22.193	2026-01-10 11:56:25.099	2	saccharin	1	0	0	0	12	0.216	1.734999	0	0	0	0	0	2026-01-10 11:56:22.193
59	2026-01-10 11:59:38.404	2026-01-10 11:59:41.121	1	plain water	1	0	0	0	25	0.45	3.976928	0	0	0	0	0	2026-01-10 11:59:38.404
60	2026-01-10 12:09:23.802	2026-01-10 12:09:24.030	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
62	2026-01-10 12:13:08.251	2026-01-10 12:13:09.123	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
66	2026-01-10 12:21:17.480	2026-01-10 12:21:19.208	2	saccharin	1	0	0	0	12	0.216	2.584108	0	0	0	0	0	2026-01-10 12:21:17.480
67	2026-01-10 12:27:49.135	2026-01-10 12:27:52.049	2	saccharin	1	0	0	0	15	0.27	2.236402	0	0	0	0	0	2026-01-10 12:27:49.135
69	2026-01-10 12:37:42.203	2026-01-10 12:37:45.723	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
70	2026-01-10 12:42:02.980	2026-01-10 12:42:05.385	1	plain water	1	0	0	0	13	0.234	2.595282	0	0	0	0	0	2026-01-10 12:42:02.980
74	2026-01-10 12:54:30.772	2026-01-10 12:54:31.806	2	saccharin	1	0	0	0	12	0.216	1.710669	0	0	0	0	0	2026-01-10 12:54:30.772
76	2026-01-10 12:55:52.006	2026-01-10 12:55:53.370	2	saccharin	1	0	0	0	17	0.306	3.438586	0	0	0	0	0	2026-01-10 12:55:52.006
78	2026-01-10 13:03:52.752	2026-01-10 13:03:55.312	2	saccharin	1	0	0	0	16	0.288	2.723906	0	0	0	0	0	2026-01-10 13:03:52.752
79	2026-01-10 13:24:00.726	2026-01-10 13:24:02.296	2	saccharin	1	0	0	0	20	0.36	2.874432	0	0	0	0	0	2026-01-10 13:24:00.726
80	2026-01-10 13:26:49.786	2026-01-10 13:26:50.463	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
81	2026-01-10 13:27:00.600	2026-01-10 13:27:02.957	2	saccharin	1	0	0	0	10	0.18	1.916172	0	0	0	0	0	2026-01-10 13:27:00.600
87	2026-01-10 13:53:42.886	2026-01-10 13:53:43.086	2	saccharin	1	0	0	0	18	0.324	3.855698	0	0	0	0	0	2026-01-10 13:53:42.886
89	2026-01-10 13:57:52.200	2026-01-10 13:57:52.400	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
90	2026-01-10 13:59:10.573	2026-01-10 13:59:11.372	2	saccharin	1	0	0	0	13	0.234	2.745225	0	0	0	0	0	2026-01-10 13:59:10.573
91	2026-01-10 14:14:53.070	2026-01-10 14:14:53.599	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
92	2026-01-10 14:15:42.718	2026-01-10 14:15:43.106	2	saccharin	1	0	0	0	10	0.18	1.611195	0	0	0	0	0	2026-01-10 14:15:42.718
93	2026-01-10 14:20:05.241	2026-01-10 14:20:06.894	2	saccharin	1	0	0	0	23	0.414	4.616078	0	0	0	0	0	2026-01-10 14:20:05.241
94	2026-01-10 14:23:44.244	2026-01-10 14:23:44.593	2	saccharin	1	0	0	0	18	0.324	3.423291	0	0	0	0	0	2026-01-10 14:23:44.244
95	2026-01-10 14:23:59.236	2026-01-10 14:23:59.525	2	saccharin	1	0	0	0	14	0.252	2.038529	0	0	0	0	0	2026-01-10 14:23:59.236
97	2026-01-10 14:25:31.539	2026-01-10 14:25:34.727	1	plain water	1	0	0	0	12	0.216	1.913238	0	0	0	0	0	2026-01-10 14:25:31.539
98	2026-01-10 14:26:01.446	2026-01-10 14:26:02.096	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
99	2026-01-10 14:33:09.268	2026-01-10 14:33:09.731	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
100	2026-01-10 14:41:14.917	2026-01-10 14:41:17.206	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
101	2026-01-10 14:46:27.181	2026-01-10 14:46:27.625	1	plain water	1	0	0	0	16	0.288	2.444267	0	0	0	0	0	2026-01-10 14:46:27.181
102	2026-01-10 14:48:00.010	2026-01-10 14:48:01.331	2	saccharin	1	0	0	0	22	0.396	4.570028	0	0	0	0	0	2026-01-10 14:48:00.010
103	2026-01-10 14:51:29.728	2026-01-10 14:51:30.965	2	saccharin	1	0	0	0	15	0.27	3.229628	0	0	0	0	0	2026-01-10 14:51:29.728
104	2026-01-10 14:56:26.212	2026-01-10 14:56:27.580	2	saccharin	1	0	0	0	10	0.18	2.07738	0	0	0	0	0	2026-01-10 14:56:26.212
105	2026-01-10 15:07:49.008	2026-01-10 15:07:49.495	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
106	2026-01-10 15:08:09.638	2026-01-10 15:08:11.048	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
108	2026-01-10 15:13:08.235	2026-01-10 15:13:11.473	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
109	2026-01-10 15:15:26.438	2026-01-10 15:15:27.138	2	saccharin	1	0	0	0	14	0.252	2.78308	0	0	0	0	0	2026-01-10 15:15:26.438
110	2026-01-10 15:32:22.180	2026-01-10 15:32:23.511	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
112	2026-01-10 15:39:56.322	2026-01-10 15:39:56.942	2	saccharin	1	0	0	0	6	0.108	1.261323	0	0	0	0	0	2026-01-10 15:39:56.322
113	2026-01-10 15:40:04.046	2026-01-10 15:40:04.747	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
114	2026-01-10 15:44:34.467	2026-01-10 15:44:34.667	2	saccharin	1	0	0	0	17	0.306	3.282098	0	0	0	0	0	2026-01-10 15:44:34.467
115	2026-01-10 15:45:20.680	2026-01-10 15:45:21.440	2	saccharin	1	0	0	0	14	0.252	2.203687	0	0	0	0	0	2026-01-10 15:45:20.680
116	2026-01-10 15:47:16.186	2026-01-10 15:47:16.719	2	saccharin	1	0	0	0	13	0.234	2.562864	0	0	0	0	0	2026-01-10 15:47:16.186
117	2026-01-10 15:49:08.164	2026-01-10 15:49:10.487	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
118	2026-01-10 15:56:14.716	2026-01-10 15:56:15.225	2	saccharin	1	0	0	0	17	0.306	3.49147	0	0	0	0	0	2026-01-10 15:56:14.716
121	2026-01-10 15:59:15.402	2026-01-10 15:59:18.623	2	saccharin	1	0	0	0	14	0.252	2.578564	0	0	0	0	0	2026-01-10 15:59:15.402
122	2026-01-10 16:04:40.239	2026-01-10 16:04:42.819	8	saccharin	-1	1	0	1	5	0.09	0.744372	0	0	0	0	0	2026-01-10 16:04:40.239
123	2026-01-10 16:08:33.917	2026-01-10 16:08:35.219	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
124	2026-01-10 16:11:34.902	2026-01-10 16:11:35.682	4	saccharin	-1	1	0	1	5	0.09	1.081386	0	0	0	0	0	2026-01-10 16:11:34.902
126	2026-01-10 16:24:15.579	2026-01-10 16:24:16.279	2	saccharin	1	0	0	0	19	0.342	3.307116	0	0	0	0	0	2026-01-10 16:24:15.579
128	2026-01-10 16:38:35.386	2026-01-10 16:38:35.586	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
131	2026-01-10 17:02:04.860	2026-01-10 17:02:05.995	2	saccharin	1	0	0	0	15	0.27	2.264112	0	0	0	0	0	2026-01-10 17:02:04.860
133	2026-01-10 17:12:39.617	2026-01-10 17:12:40.630	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
134	2026-01-10 17:29:42.543	2026-01-10 17:29:43.673	2	saccharin	1	0	0	0	15	0.27	2.962197	0	0	0	0	0	2026-01-10 17:29:42.543
135	2026-01-10 17:30:53.074	2026-01-10 17:30:54.423	2	saccharin	1	0	0	0	16	0.288	2.319041	0	0	0	0	0	2026-01-10 17:30:53.074
136	2026-01-10 17:32:57.956	2026-01-10 17:32:58.321	2	saccharin	1	0	0	0	13	0.234	1.998782	0	0	0	0	0	2026-01-10 17:32:57.956
137	2026-01-10 17:36:32.257	2026-01-10 17:36:35.055	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
138	2026-01-10 17:39:01.576	2026-01-10 17:39:02.464	2	saccharin	1	0	0	0	13	0.234	2.307961	0	0	0	0	0	2026-01-10 17:39:01.576
141	2026-01-10 17:48:51.586	2026-01-10 17:48:51.922	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
142	2026-01-10 17:56:45.250	2026-01-10 17:56:46.669	2	saccharin	1	0	0	0	20	0.36	3.251126	0	0	0	0	0	2026-01-10 17:56:45.250
143	2026-01-10 17:56:57.793	2026-01-10 17:56:59.620	2	saccharin	1	0	0	0	21	0.378	3.053318	0	0	0	0	0	2026-01-10 17:56:57.793
144	2026-01-10 17:59:43.129	2026-01-10 17:59:46.051	1	plain water	1	0	0	0	14	0.252	2.581689	0	0	0	0	0	2026-01-10 17:59:43.129
147	2026-01-10 18:43:09.732	2026-01-10 18:43:12.648	1	plain water	1	0	0	0	13	0.234	2.800299	0	0	0	0	0	2026-01-10 18:43:09.732
148	2026-01-10 19:16:08.941	2026-01-10 19:16:09.477	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
149	2026-01-10 19:55:38.549	2026-01-10 19:55:39.029	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
150	2026-01-10 20:00:24.426	2026-01-10 20:00:25.159	1	plain water	1	0	0	0	23	0.414	4.737651	0	0	0	0	0	2026-01-10 20:00:24.426
151	2026-01-10 20:04:51.287	2026-01-10 20:04:52.257	2	saccharin	1	0	0	0	19	0.342	3.607664	0	0	0	0	0	2026-01-10 20:04:51.287
153	2026-01-10 20:21:01.510	2026-01-10 20:21:02.464	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
156	2026-01-10 21:10:48.479	2026-01-10 21:10:51.333	2	saccharin	1	0	0	0	10	0.18	1.951601	0	0	0	0	0	2026-01-10 21:10:48.479
159	2026-01-10 23:10:17.571	2026-01-10 23:10:19.769	1	plain water	1	0	0	0	12	0.216	2.419257	0	0	0	0	0	2026-01-10 23:10:17.571
160	2026-01-10 23:15:30.886	2026-01-10 23:15:32.150	2	saccharin	1	0	0	0	12	0.216	2.042521	0	0	0	0	0	2026-01-10 23:15:30.886
161	2026-01-10 23:33:17.198	2026-01-10 23:33:20.647	2	saccharin	1	0	0	0	13	0.234	2.755981	0	0	0	0	0	2026-01-10 23:33:17.198
162	2026-01-10 23:37:05.436	2026-01-10 23:37:07.652	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
163	2026-01-11 00:19:12.908	2026-01-11 00:19:15.639	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
165	2026-01-11 00:34:19.040	2026-01-11 00:34:22.896	1	plain water	1	0	0	0	15	0.27	2.24325	0	0	0	0	0	2026-01-11 00:34:19.040
166	2026-01-11 00:53:22.654	2026-01-11 00:53:24.477	1	plain water	1	0	0	0	15	0.27	2.562355	0	0	0	0	0	2026-01-11 00:53:22.654
167	2026-01-11 01:00:34.964	2026-01-11 01:00:36.297	2	saccharin	1	0	0	0	9	0.162	1.676399	0	0	0	0	0	2026-01-11 01:00:34.964
168	2026-01-11 02:06:46.727	2026-01-11 02:06:46.927	2	saccharin	1	0	0	0	11	0.198	1.964529	0	0	0	0	0	2026-01-11 02:06:46.727
169	2026-01-11 02:16:18.698	2026-01-11 02:16:19.826	1	plain water	1	0	0	0	14	0.252	1.990796	0	0	0	0	0	2026-01-11 02:16:18.698
170	2026-01-11 03:00:48.056	2026-01-11 03:00:49.601	1	plain water	1	0	0	0	12	0.216	2.015072	0	0	0	0	0	2026-01-11 03:00:48.056
171	2026-01-11 03:11:07.784	2026-01-11 03:11:10.787	2	saccharin	1	0	0	0	13	0.234	2.538543	0	0	0	0	0	2026-01-11 03:11:07.784
173	2026-01-11 04:00:26.952	2026-01-11 04:00:29.478	2	saccharin	1	0	0	0	10	0.18	2.060142	0	0	0	0	0	2026-01-11 04:00:26.952
176	2026-01-11 05:10:52.112	2026-01-11 05:10:52.764	2	saccharin	1	0	0	0	22	0.396	3.132862	0	0	0	0	0	2026-01-11 05:10:52.112
177	2026-01-11 05:17:36.387	2026-01-11 05:17:38.657	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
178	2026-01-11 05:40:13.169	2026-01-11 05:40:14.969	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
179	2026-01-11 06:11:49.241	2026-01-11 06:11:50.762	2	saccharin	1	0	0	0	18	0.324	3.544246	0	0	0	0	0	2026-01-11 06:11:49.241
180	2026-01-11 06:12:02.619	2026-01-11 06:12:03.139	2	saccharin	1	0	0	0	16	0.288	2.993922	0	0	0	0	0	2026-01-11 06:12:02.619
182	2026-01-11 06:20:33.992	2026-01-11 06:20:35.182	2	saccharin	1	0	0	0	8	0.144	1.694721	0	0	0	0	0	2026-01-11 06:20:33.992
183	2026-01-11 06:23:46.825	2026-01-11 06:23:47.840	2	saccharin	1	0	0	0	14	0.252	2.461222	0	0	0	0	0	2026-01-11 06:23:46.825
184	2026-01-11 06:24:06.195	2026-01-11 06:24:08.642	2	saccharin	1	0	0	0	19	0.342	3.455758	0	0	0	0	0	2026-01-11 06:24:06.195
185	2026-01-11 06:25:41.499	2026-01-11 06:25:43.889	2	saccharin	1	0	0	0	22	0.396	4.484991	0	0	0	0	0	2026-01-11 06:25:41.499
187	2026-01-11 06:32:44.669	2026-01-11 06:32:48.387	1	plain water	1	0	0	0	11	0.198	2.389055	0	0	0	0	0	2026-01-11 06:32:44.669
188	2026-01-11 06:42:29.664	2026-01-11 06:42:31.604	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
189	2026-01-11 06:45:12.676	2026-01-11 06:45:12.972	2	saccharin	1	0	0	0	20	0.36	4.087589	0	0	0	0	0	2026-01-11 06:45:12.676
190	2026-01-11 06:48:45.875	2026-01-11 06:48:47.521	2	saccharin	1	0	0	0	18	0.324	2.564332	0	0	0	0	0	2026-01-11 06:48:45.875
191	2026-01-11 06:49:53.598	2026-01-11 06:49:55.454	2	saccharin	1	0	0	0	9	0.162	1.708448	0	0	0	0	0	2026-01-11 06:49:53.598
192	2026-01-11 06:53:30.862	2026-01-11 06:53:31.062	2	saccharin	1	0	0	0	17	0.306	3.086029	0	0	0	0	0	2026-01-11 06:53:30.862
193	2026-01-11 07:03:02.288	2026-01-11 07:03:04.176	2	saccharin	1	0	0	0	9	0.162	1.493112	0	0	0	0	0	2026-01-11 07:03:02.288
194	2026-01-11 07:04:32.539	2026-01-11 07:04:34.680	1	plain water	1	0	0	0	21	0.378	4.201712	0	0	0	0	0	2026-01-11 07:04:32.539
195	2026-01-11 07:07:18.134	2026-01-11 07:07:19.935	2	saccharin	1	0	0	0	11	0.198	1.900683	0	0	0	0	0	2026-01-11 07:07:18.134
196	2026-01-11 07:08:52.959	2026-01-11 07:08:53.764	2	saccharin	1	0	0	0	18	0.324	3.648479	0	0	0	0	0	2026-01-11 07:08:52.959
197	2026-01-11 07:11:19.395	2026-01-11 07:11:20.095	2	saccharin	1	0	0	0	19	0.342	3.522972	0	0	0	0	0	2026-01-11 07:11:19.395
198	2026-01-11 07:15:42.695	2026-01-11 07:15:44.005	2	saccharin	1	0	0	0	20	0.36	3.986073	0	0	0	0	0	2026-01-11 07:15:42.695
200	2026-01-11 07:27:57.486	2026-01-11 07:28:00.557	2	saccharin	1	0	0	0	12	0.216	2.383513	0	0	0	0	0	2026-01-11 07:27:57.486
201	2026-01-11 07:43:09.997	2026-01-11 07:43:11.118	2	saccharin	1	0	0	0	17	0.306	3.118488	0	0	0	0	0	2026-01-11 07:43:09.997
202	2026-01-11 07:43:42.483	2026-01-11 07:43:43.820	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
203	2026-01-11 07:52:46.452	2026-01-11 07:52:47.262	2	saccharin	1	0	0	0	8	0.144	1.485495	0	0	0	0	0	2026-01-11 07:52:46.452
204	2026-01-11 07:54:17.741	2026-01-11 07:54:21.067	1	plain water	1	0	0	0	11	0.198	2.1584	0	0	0	0	0	2026-01-11 07:54:17.741
205	2026-01-11 07:54:58.066	2026-01-11 07:55:03.749	2	saccharin	1	0	0	0	14	0.252	2.728684	0	0	0	0	0	2026-01-11 07:54:58.066
206	2026-01-11 07:55:19.070	2026-01-11 07:55:22.131	2	saccharin	1	0	0	0	23	0.414	3.955872	0	0	0	0	0	2026-01-11 07:55:19.070
207	2026-01-11 07:55:34.454	2026-01-11 07:55:36.540	2	saccharin	1	0	0	0	10	0.18	1.807864	0	0	0	0	0	2026-01-11 07:55:34.454
208	2026-01-11 07:58:33.579	2026-01-11 07:58:34.479	2	saccharin	1	0	0	0	17	0.306	3.326546	0	0	0	0	0	2026-01-11 07:58:33.579
209	2026-01-11 08:04:38.508	2026-01-11 08:04:40.804	2	saccharin	1	0	0	0	15	0.27	2.164263	0	0	0	0	0	2026-01-11 08:04:38.508
210	2026-01-11 08:04:48.057	2026-01-11 08:04:49.537	1	plain water	1	0	0	0	11	0.198	1.80891	0	0	0	0	0	2026-01-11 08:04:48.057
211	2026-01-11 08:10:58.845	2026-01-11 08:10:59.634	1	plain water	1	0	0	0	17	0.306	3.616937	0	0	0	0	0	2026-01-11 08:10:58.845
212	2026-01-11 08:18:49.261	2026-01-11 08:18:49.991	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
214	2026-01-11 08:23:05.323	2026-01-11 08:23:07.380	2	saccharin	1	0	0	0	17	0.306	3.329485	0	0	0	0	0	2026-01-11 08:23:05.323
215	2026-01-11 08:25:37.856	2026-01-11 08:25:38.645	4	saccharin	-1	1	0	1	3	0.054	0.476705	0	0	0	0	0	2026-01-11 08:25:37.856
216	2026-01-11 08:30:43.333	2026-01-11 08:30:44.231	2	saccharin	1	0	0	0	10	0.18	1.537406	0	0	0	0	0	2026-01-11 08:30:43.333
220	2026-01-11 08:50:25.916	2026-01-11 08:50:26.616	2	saccharin	1	0	0	0	18	0.324	2.609068	0	0	0	0	0	2026-01-11 08:50:25.916
221	2026-01-11 08:57:21.244	2026-01-11 08:57:23.113	2	saccharin	1	0	0	0	14	0.252	2.178182	0	0	0	0	0	2026-01-11 08:57:21.244
222	2026-01-11 08:59:33.040	2026-01-11 08:59:33.790	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
223	2026-01-11 08:59:44.913	2026-01-11 08:59:49.609	2	saccharin	1	0	0	0	16	0.288	2.748878	0	0	0	0	0	2026-01-11 08:59:44.913
224	2026-01-11 09:00:07.986	2026-01-11 09:00:10.704	2	saccharin	1	0	0	0	15	0.27	2.844801	0	0	0	0	0	2026-01-11 09:00:07.986
225	2026-01-11 09:03:32.421	2026-01-11 09:03:32.621	2	saccharin	1	0	0	0	20	0.36	3.01849	0	0	0	0	0	2026-01-11 09:03:32.421
226	2026-01-11 09:04:46.116	2026-01-11 09:04:53.627	2	saccharin	1	0	0	0	23	0.414	3.287772	0	0	0	0	0	2026-01-11 09:04:46.116
227	2026-01-11 09:06:28.757	2026-01-11 09:06:30.519	2	saccharin	1	0	0	0	19	0.342	4.027981	0	0	0	0	0	2026-01-11 09:06:28.757
230	2026-01-11 09:20:15.778	2026-01-11 09:20:18.824	2	saccharin	1	0	0	0	7	0.126	1.05138	0	0	0	0	0	2026-01-11 09:20:15.778
231	2026-01-11 09:21:14.369	2026-01-11 09:21:16.488	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
232	2026-01-11 09:22:17.997	2026-01-11 09:22:18.697	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
233	2026-01-11 09:22:42.841	2026-01-11 09:22:45.440	2	saccharin	1	0	0	0	15	0.27	2.30744	0	0	0	0	0	2026-01-11 09:22:42.841
234	2026-01-11 09:23:49.108	2026-01-11 09:23:50.315	2	saccharin	1	0	0	0	22	0.396	4.499849	0	0	0	0	0	2026-01-11 09:23:49.108
235	2026-01-11 09:31:05.746	2026-01-11 09:31:07.504	2	saccharin	1	0	0	0	10	0.18	1.435398	0	0	0	0	0	2026-01-11 09:31:05.746
236	2026-01-11 09:38:21.376	2026-01-11 09:38:23.423	2	saccharin	1	0	0	0	12	0.216	2.258572	0	0	0	0	0	2026-01-11 09:38:21.376
237	2026-01-11 09:40:26.087	2026-01-11 09:40:27.310	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
238	2026-01-11 09:46:45.944	2026-01-11 09:46:46.884	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
239	2026-01-11 09:54:50.737	2026-01-11 09:54:53.353	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
240	2026-01-11 09:55:03.024	2026-01-11 09:55:03.690	2	saccharin	1	0	0	0	11	0.198	2.094512	0	0	0	0	0	2026-01-11 09:55:03.024
241	2026-01-11 09:56:14.657	2026-01-11 09:56:15.991	2	saccharin	1	0	0	0	12	0.216	2.200745	0	0	0	0	0	2026-01-11 09:56:14.657
242	2026-01-11 09:57:20.962	2026-01-11 09:57:21.951	2	saccharin	1	0	0	0	12	0.216	2.280789	0	0	0	0	0	2026-01-11 09:57:20.962
243	2026-01-11 09:58:42.960	2026-01-11 09:58:45.321	2	saccharin	1	0	0	0	11	0.198	1.678045	0	0	0	0	0	2026-01-11 09:58:42.960
