VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution	LickNumber	LickContactTime	LickDuration
24	910200000002000	2026-01-17 15:31:59.847	2026-01-17 15:32:01.989	Free Habituation (Phase 1)	1	4	0	0	1	2.141776	1	1.741776	0	0	0.0	0.0
25	910200000002000	2026-01-17 15:41:32.241	2026-01-17 15:41:34.032	Free Habituation (Phase 1)	1	1	0	0	1	1.791498	1	1.391498	0	0	0.0	0.0
26	910200000002000	2026-01-17 15:46:36.618	2026-01-17 15:46:46.745	Free Habituation (Phase 1)	1	2	0	0	1	10.127574	1	9.727574	0	0	0.0	0.0
27	910200000002000	2026-01-17 15:51:33.307	2026-01-17 15:51:34.301	Free Habituation (Phase 1)	1	4	0	0	1	0.993621	1	0.593621	0	6	0.108	0.892383
28	910200000002000	2026-01-17 15:52:12.613	2026-01-17 15:52:16.770	Free Habituation (Phase 1)	1	4	0	0	1	4.156445	1	3.756445	0	0	0.0	0.0
29	910200000002000	2026-01-17 15:53:25.561	2026-01-17 15:53:27.030	Free Habituation (Phase 1)	1	3	0	0	1	1.469027	1	1.069027	0	6	0.108	1.127194
30	910200000002000	2026-01-17 16:12:25.956	2026-01-17 16:12:34.998	Free Habituation (Phase 1)	1	2	0	0	1	9.041745	1	8.641745	0	0	0.0	0.0
31	910200000002000	2026-01-17 16:16:19.290	2026-01-17 16:16:30.282	Free Habituation (Phase 1)	1	3	0	0	1	10.992109	1	10.592109	0	0	0.0	0.0
32	910200000002000	2026-01-17 16:20:54.936	2026-01-17 16:20:57.445	Free Habituation (Phase 1)	1	2	0	0	1	2.508577	1	2.108577	0	0	0.0	0.0
33	910200000002000	2026-01-17 16:26:31.024	2026-01-17 16:26:34.182	Free Habituation (Phase 1)	1	4	0	0	1	3.158731	1	2.758731	0	0	0.0	0.0
34	910200000002000	2026-01-17 16:37:25.546	2026-01-17 16:37:29.289	Free Habituation (Phase 1)	1	4	0	0	1	3.742862	1	3.342862	0	0	0.0	0.0
35	910200000002000	2026-01-17 16:47:00.093	2026-01-17 16:47:07.292	Free Habituation (Phase 1)	1	4	0	0	1	7.199776	1	6.799776	0	0	0.0	0.0
36	910200000002000	2026-01-17 16:49:50.638	2026-01-17 16:49:56.288	Free Habituation (Phase 1)	1	4	0	0	1	5.650194	1	5.250194	0	0	0.0	0.0
37	910200000002000	2026-01-17 17:09:17.178	2026-01-17 17:09:23.133	Free Habituation (Phase 1)	1	2	0	0	1	5.955377	1	5.555377	0	5	0.09	0.933396
38	910200000002000	2026-01-17 17:10:42.982	2026-01-17 17:10:47.923	Free Habituation (Phase 1)	1	1	0	0	1	4.941047	1	4.541047	0	0	0.0	0.0
39	910200000002000	2026-01-17 17:12:39.742	2026-01-17 17:12:41.658	Free Habituation (Phase 1)	1	2	0	0	1	1.916623	1	1.516623	0	0	0.0	0.0
40	910200000002000	2026-01-17 17:21:16.590	2026-01-17 17:21:22.298	Free Habituation (Phase 1)	1	1	0	0	1	5.707923	1	5.307923	0	0	0.0	0.0
41	910200000002000	2026-01-17 17:21:21.576	2026-01-17 17:21:23.895	Free Habituation (Phase 1)	1	2	0	0	1	2.318696	1	1.918696	0	1	0.018	0.21575
42	910200000002000	2026-01-17 17:31:34.509	2026-01-17 17:31:36.850	Free Habituation (Phase 1)	1	3	0	0	1	2.340693	1	1.940693	0	0	0.0	0.0
43	910200000002000	2026-01-17 17:40:45.057	2026-01-17 17:40:46.234	Free Habituation (Phase 1)	1	4	0	0	1	1.176316	1	0.776316	0	5	0.09	1.035886
44	910200000002000	2026-01-17 17:44:32.615	2026-01-17 17:44:35.115	Free Habituation (Phase 1)	1	1	0	0	1	2.499736	1	2.099736	0	3	0.054	0.596254
45	910200000002000	2026-01-17 17:49:46.040	2026-01-17 17:49:47.134	Free Habituation (Phase 1)	1	4	0	0	1	1.093857	1	0.693857	0	0	0.0	0.0
46	910200000002000	2026-01-17 17:59:54.481	2026-01-17 17:59:56.241	Free Habituation (Phase 1)	1	3	0	0	1	1.759309	1	1.359309	0	6	0.108	1.011382
47	910200000002000	2026-01-17 18:20:30.635	2026-01-17 18:20:36.551	Free Habituation (Phase 1)	1	1	0	0	1	5.916516	1	5.516516	0	0	0.0	0.0
48	910200000002000	2026-01-17 18:25:27.999	2026-01-17 18:25:30.429	Free Habituation (Phase 1)	1	4	0	0	1	2.430657	1	2.030657	0	2	0.036	0.390403
49	910200000002000	2026-01-17 18:36:53.767	2026-01-17 18:36:58.147	Free Habituation (Phase 1)	1	2	0	0	1	4.379999	1	3.979999	0	4	0.072	0.623311
50	910200000002000	2026-01-17 18:53:49.692	2026-01-17 18:53:51.679	Free Habituation (Phase 1)	1	3	0	0	1	1.987699	1	1.587699	0	0	0.0	0.0
51	910200000002000	2026-01-17 19:51:46.060	2026-01-17 19:51:48.561	Free Habituation (Phase 1)	1	3	0	0	1	2.501011	1	2.101011	0	0	0.0	0.0
52	910200000002000	2026-01-17 20:13:29.674	2026-01-17 20:13:32.050	Free Habituation (Phase 1)	1	2	0	0	1	2.375643	1	1.975643	0	3	0.054	0.550866
53	910200000002000	2026-01-17 20:58:55.864	2026-01-17 20:59:00.153	Free Habituation (Phase 1)	1	2	0	0	1	4.288305	1	3.888305	0	0	0.0	0.0
54	910200000002000	2026-01-17 21:36:28.013	2026-01-17 21:36:33.421	Free Habituation (Phase 1)	1	4	0	0	1	5.407972	1	5.007972	0	0	0.0	0.0
55	910200000002000	2026-01-17 21:56:35.756	2026-01-17 21:56:43.911	Free Habituation (Phase 1)	1	3	0	0	1	8.15557	1	7.75557	0	4	0.072	0.665582
56	910200000002000	2026-01-17 22:40:52.986	2026-01-17 22:40:54.738	Free Habituation (Phase 1)	1	1	0	0	1	1.751994	1	1.351994	0	0	0.0	0.0
57	910200000002000	2026-01-17 22:44:08.207	2026-01-17 22:44:10.897	Free Habituation (Phase 1)	1	1	0	0	1	2.690247	1	2.290247	0	3	0.054	0.493653
58	910200000002000	2026-01-17 23:02:45.445	2026-01-17 23:02:48.504	Free Habituation (Phase 1)	1	2	0	0	1	3.059311	1	2.659311	0	0	0.0	0.0
59	910200000002000	2026-01-17 23:44:07.247	2026-01-17 23:44:16.701	Free Habituation (Phase 1)	1	1	0	0	1	9.453999	1	9.053999	0	6	0.108	1.098059
60	910200000002000	2026-01-17 23:53:17.230	2026-01-17 23:53:18.565	Free Habituation (Phase 1)	1	2	0	0	1	1.335147	1	0.935147	0	0	0.0	0.0
61	910200000002000	2026-01-18 00:20:34.692	2026-01-18 00:20:38.028	Free Habituation (Phase 1)	1	4	0	0	1	3.335624	1	2.935624	0	0	0.0	0.0
62	910200000002000	2026-01-18 00:42:01.920	2026-01-18 00:42:04.100	Free Habituation (Phase 1)	1	1	0	0	1	2.180565	1	1.780565	0	0	0.0	0.0
63	910200000002000	2026-01-18 00:47:50.580	2026-01-18 00:47:53.210	Free Habituation (Phase 1)	1	1	0	0	1	2.629903	1	2.229903	0	0	0.0	0.0
64	910200000002000	2026-01-18 00:48:18.237	2026-01-18 00:48:22.747	Free Habituation (Phase 1)	1	1	0	0	1	4.50971	1	4.10971	0	0	0.0	0.0
65	910200000002000	2026-01-18 00:50:10.008	2026-01-18 00:50:18.255	Free Habituation (Phase 1)	1	2	0	0	1	8.24699	1	7.84699	0	0	0.0	0.0
66	910200000002000	2026-01-18 00:59:58.677	2026-01-18 01:00:00.999	Free Habituation (Phase 1)	1	3	0	0	1	2.322389	1	1.922389	0	0	0.0	0.0
67	910200000002000	2026-01-18 01:48:21.540	2026-01-18 01:48:26.751	Free Habituation (Phase 1)	1	1	0	0	1	5.211163	1	4.811163	0	0	0.0	0.0
68	910200000002000	2026-01-18 01:57:53.451	2026-01-18 01:57:55.327	Free Habituation (Phase 1)	1	2	0	0	1	1.876088	1	1.476088	0	2	0.036	0.298643
69	910200000002000	2026-01-18 02:30:49.864	2026-01-18 02:30:51.207	Free Habituation (Phase 1)	1	3	0	0	1	1.342744	1	0.942744	0	6	0.108	1.311933
70	910200000002000	2026-01-18 02:30:52.648	2026-01-18 02:30:56.014	Free Habituation (Phase 1)	1	3	0	0	1	3.366414	1	2.966414	0	0	0.0	0.0
71	910200000002000	2026-01-18 03:07:58.288	2026-01-18 03:08:02.937	Free Habituation (Phase 1)	1	1	0	0	1	4.648655	1	4.248655	0	0	0.0	0.0
72	910200000002000	2026-01-18 03:22:12.576	2026-01-18 03:22:21.433	Free Habituation (Phase 1)	1	4	0	0	1	8.857285	1	8.457285	0	0	0.0	0.0
73	910200000002000	2026-01-18 03:22:27.005	2026-01-18 03:22:32.600	Free Habituation (Phase 1)	1	4	0	0	1	5.595399	1	5.195399	0	0	0.0	0.0
74	910200000002000	2026-01-18 03:35:08.629	2026-01-18 03:35:12.472	Free Habituation (Phase 1)	1	4	0	0	1	3.843153	1	3.443153	0	0	0.0	0.0
75	910200000002000	2026-01-18 03:58:58.184	2026-01-18 03:58:59.767	Free Habituation (Phase 1)	1	4	0	0	1	1.583771	1	1.183771	0	0	0.0	0.0
76	910200000002000	2026-01-18 04:22:23.369	2026-01-18 04:22:26.899	Free Habituation (Phase 1)	1	4	0	0	1	3.529849	1	3.129849	0	0	0.0	0.0
77	910200000002000	2026-01-18 04:37:12.910	2026-01-18 04:37:14.851	Free Habituation (Phase 1)	1	4	0	0	1	1.940772	1	1.540772	0	3	0.054	0.481373
78	910200000002000	2026-01-18 04:38:49.607	2026-01-18 04:38:51.828	Free Habituation (Phase 1)	1	2	0	0	1	2.220631	1	1.820631	0	8	0.144	1.554058
79	910200000002000	2026-01-18 05:12:00.384	2026-01-18 05:12:01.335	Free Habituation (Phase 1)	1	1	0	0	1	0.951264	1	0.551264	0	5	0.09	0.936445
80	910200000002000	2026-01-18 05:23:44.636	2026-01-18 05:23:46.842	Free Habituation (Phase 1)	1	4	0	0	1	2.205181	1	1.805181	0	0	0.0	0.0
81	910200000002000	2026-01-18 05:33:10.930	2026-01-18 05:33:12.988	Free Habituation (Phase 1)	1	3	0	0	1	2.058424	1	1.658424	0	0	0.0	0.0
82	910200000002000	2026-01-18 05:54:34.017	2026-01-18 05:54:46.624	Free Habituation (Phase 1)	1	4	0	0	1	12.60615	1	12.20615	0	0	0.0	0.0
83	910200000002000	2026-01-18 05:57:25.816	2026-01-18 05:57:28.053	Free Habituation (Phase 1)	1	4	0	0	1	2.236295	1	1.836295	0	0	0.0	0.0
84	910200000002000	2026-01-18 06:21:37.332	2026-01-18 06:21:38.032	Free Habituation (Phase 1)	1	4	0	0	1	0.7	1	0.3	0	0	0.0	0.0
85	910200000002000	2026-01-18 06:23:10.086	2026-01-18 06:23:11.860	Free Habituation (Phase 1)	1	1	0	0	1	1.773589	1	1.373589	0	7	0.126	1.37672
86	910200000002000	2026-01-18 06:36:42.494	2026-01-18 06:36:45.009	Free Habituation (Phase 1)	1	1	0	0	1	2.514618	1	2.114618	0	7	0.126	1.454251
87	910200000002000	2026-01-18 06:52:49.342	2026-01-18 06:52:59.696	Free Habituation (Phase 1)	1	4	0	0	1	10.354123	1	9.954123	0	0	0.0	0.0
88	910200000002000	2026-01-18 07:05:49.748	2026-01-18 07:05:55.481	Free Habituation (Phase 1)	1	4	0	0	1	5.73359	1	5.33359	0	0	0.0	0.0
89	910200000002000	2026-01-18 07:09:04.543	2026-01-18 07:09:08.464	Free Habituation (Phase 1)	1	3	0	0	1	3.920384	1	3.520384	0	0	0.0	0.0
90	910200000002000	2026-01-18 07:24:00.674	2026-01-18 07:24:09.249	Free Habituation (Phase 1)	1	1	0	0	1	8.574865	1	8.174865	0	0	0.0	0.0
91	910200000002000	2026-01-18 07:33:00.163	2026-01-18 07:33:01.153	Free Habituation (Phase 1)	1	2	0	0	1	0.990116	1	0.590116	0	0	0.0	0.0
92	910200000002000	2026-01-18 07:33:41.969	2026-01-18 07:33:49.333	Free Habituation (Phase 1)	1	4	0	0	1	7.363961	1	6.963961	0	0	0.0	0.0
93	910200000002000	2026-01-18 07:40:08.798	2026-01-18 07:40:10.421	Free Habituation (Phase 1)	1	3	0	0	1	1.622452	1	1.222452	0	0	0.0	0.0
94	910200000002000	2026-01-18 07:41:00.758	2026-01-18 07:41:02.802	Free Habituation (Phase 1)	1	1	0	0	1	2.043873	1	1.643873	0	0	0.0	0.0
95	910200000002000	2026-01-18 07:41:32.600	2026-01-18 07:41:35.132	Free Habituation (Phase 1)	1	1	0	0	1	2.532035	1	2.132035	0	0	0.0	0.0
96	910200000002000	2026-01-18 07:57:17.656	2026-01-18 07:57:26.907	Free Habituation (Phase 1)	1	1	0	0	1	9.250256	1	8.850256	0	6	0.108	1.203873
97	910200000002000	2026-01-18 08:06:29.581	2026-01-18 08:06:31.593	Free Habituation (Phase 1)	1	1	0	0	1	2.011679	1	1.611679	0	0	0.0	0.0
98	910200000002000	2026-01-18 08:13:11.999	2026-01-18 08:13:14.280	Free Habituation (Phase 1)	1	2	0	0	1	2.281221	1	1.881221	0	0	0.0	0.0
99	910200000002000	2026-01-18 08:16:05.771	2026-01-18 08:16:06.546	Free Habituation (Phase 1)	1	2	0	0	1	0.774195	1	0.374195	0	0	0.0	0.0
100	910200000002000	2026-01-18 08:16:59.472	2026-01-18 08:17:05.289	Free Habituation (Phase 1)	1	4	0	0	1	5.817738	1	5.417738	0	0	0.0	0.0
101	910200000002000	2026-01-18 08:18:23.332	2026-01-18 08:18:24.371	Free Habituation (Phase 1)	1	1	0	0	1	1.03844	1	0.63844	0	0	0.0	0.0
102	910200000002000	2026-01-18 08:18:24.022	2026-01-18 08:18:32.105	Free Habituation (Phase 1)	1	2	0	0	1	8.082834	1	7.682834	0	0	0.0	0.0
103	910200000002000	2026-01-18 08:21:49.060	2026-01-18 08:21:51.311	Free Habituation (Phase 1)	1	2	0	0	1	2.251484	1	1.851484	0	0	0.0	0.0
104	910200000002000	2026-01-18 08:33:24.037	2026-01-18 08:33:26.608	Free Habituation (Phase 1)	1	2	0	0	1	2.570937	1	2.170937	0	6	0.108	1.217367
105	910200000002000	2026-01-18 08:42:02.081	2026-01-18 08:42:05.394	Free Habituation (Phase 1)	1	1	0	0	1	3.312952	1	2.912952	0	0	0.0	0.0
106	910200000002000	2026-01-18 08:51:35.219	2026-01-18 08:51:36.116	Free Habituation (Phase 1)	1	2	0	0	1	0.896583	1	0.496583	0	0	0.0	0.0
107	910200000002000	2026-01-18 08:53:06.801	2026-01-18 08:53:08.810	Free Habituation (Phase 1)	1	4	0	0	1	2.009473	1	1.609473	0	0	0.0	0.0
108	910200000002000	2026-01-18 09:03:08.759	2026-01-18 09:03:13.285	Free Habituation (Phase 1)	1	2	0	0	1	4.526021	1	4.126021	0	0	0.0	0.0
109	910200000002000	2026-01-18 09:18:41.454	2026-01-18 09:18:45.981	Free Habituation (Phase 1)	1	2	0	0	1	4.526674	1	4.126674	0	0	0.0	0.0
110	910200000002000	2026-01-18 09:18:57.306	2026-01-18 09:18:58.044	Free Habituation (Phase 1)	1	2	0	0	1	0.73873	1	0.33873	0	0	0.0	0.0
111	910200000002000	2026-01-18 09:20:03.579	2026-01-18 09:20:07.467	Free Habituation (Phase 1)	1	4	0	0	1	3.887965	1	3.487965	0	0	0.0	0.0
112	910200000002000	2026-01-18 09:29:25.440	2026-01-18 09:29:26.140	Free Habituation (Phase 1)	1	2	0	0	1	0.7	1	0.3	0	0	0.0	0.0
113	910200000002000	2026-01-18 09:31:50.341	2026-01-18 09:31:51.330	Free Habituation (Phase 1)	1	2	0	0	1	0.989651	1	0.589651	0	4	0.072	0.666273
114	910200000002000	2026-01-18 09:34:37.436	2026-01-18 09:34:43.489	Free Habituation (Phase 1)	1	1	0	0	1	6.053167	1	5.653167	0	0	0.0	0.0
115	910200000002000	2026-01-18 09:35:36.779	2026-01-18 09:35:38.209	Free Habituation (Phase 1)	1	4	0	0	1	1.429354	1	1.029354	0	5	0.09	0.772184
116	910200000002000	2026-01-18 09:39:39.229	2026-01-18 09:39:39.929	Free Habituation (Phase 1)	1	3	0	0	1	0.7	1	0.3	0	0	0.0	0.0
117	910200000002000	2026-01-18 09:46:21.735	2026-01-18 09:46:23.630	Free Habituation (Phase 1)	1	2	0	0	1	1.894681	1	1.494681	0	5	0.09	1.020683
118	910200000002000	2026-01-18 09:49:39.783	2026-01-18 09:49:46.234	Free Habituation (Phase 1)	1	4	0	0	1	6.451362	1	6.051362	0	0	0.0	0.0
119	910200000002000	2026-01-18 09:50:33.919	2026-01-18 09:50:37.632	Free Habituation (Phase 1)	1	2	0	0	1	3.712751	1	3.312751	0	0	0.0	0.0
120	910200000002000	2026-01-18 09:56:31.927	2026-01-18 09:56:37.157	Free Habituation (Phase 1)	1	3	0	0	1	5.230181	1	4.830181	0	0	0.0	0.0
121	910200000002000	2026-01-18 09:59:32.770	2026-01-18 09:59:36.507	Free Habituation (Phase 1)	1	2	0	0	1	3.737088	1	3.337088	0	0	0.0	0.0
122	910200000002000	2026-01-18 10:16:49.755	2026-01-18 10:16:51.769	Free Habituation (Phase 1)	1	4	0	0	1	2.014512	1	1.614512	0	3	0.054	0.634226
123	910200000002000	2026-01-18 10:23:22.570	2026-01-18 10:23:24.632	Free Habituation (Phase 1)	1	4	0	0	1	2.062185	1	1.662185	0	0	0.0	0.0
124	910200000002000	2026-01-18 10:48:02.447	2026-01-18 10:48:07.169	Free Habituation (Phase 1)	1	2	0	0	1	4.721658	1	4.321658	0	0	0.0	0.0
125	910200000002000	2026-01-18 10:57:07.271	2026-01-18 10:57:09.403	Free Habituation (Phase 1)	1	1	0	0	1	2.131829	1	1.731829	0	0	0.0	0.0
126	910200000002000	2026-01-18 11:04:26.164	2026-01-18 11:04:26.868	Free Habituation (Phase 1)	1	4	0	0	1	0.704095	1	0.304095	0	0	0.0	0.0
127	910200000002000	2026-01-18 11:15:54.884	2026-01-18 11:16:09.053	Free Habituation (Phase 1)	1	1	0	0	1	14.169284	1	13.769284	0	0	0.0	0.0
128	910200000002000	2026-01-18 11:17:55.168	2026-01-18 11:18:05.608	Free Habituation (Phase 1)	1	2	0	0	1	10.439867	1	10.039867	0	0	0.0	0.0
129	910200000002000	2026-01-18 11:22:32.320	2026-01-18 11:22:33.184	Free Habituation (Phase 1)	1	4	0	0	1	0.86421	1	0.46421	0	0	0.0	0.0
130	910200000002000	2026-01-18 11:25:41.037	2026-01-18 11:25:44.729	Free Habituation (Phase 1)	1	4	0	0	1	3.691845	1	3.291845	0	5	0.09	0.969659
131	910200000002000	2026-01-18 11:37:38.383	2026-01-18 11:37:46.448	Free Habituation (Phase 1)	1	4	0	0	1	8.064525	1	7.664525	0	0	0.0	0.0
132	910200000002000	2026-01-18 11:38:47.036	2026-01-18 11:38:51.505	Free Habituation (Phase 1)	1	3	0	0	1	4.46895	1	4.06895	0	2	0.036	0.327304
133	910200000002000	2026-01-18 11:54:36.306	2026-01-18 11:54:38.093	Free Habituation (Phase 1)	1	4	0	0	1	1.786647	1	1.386647	0	0	0.0	0.0
134	910200000002000	2026-01-18 11:57:33.668	2026-01-18 11:57:34.458	Free Habituation (Phase 1)	1	2	0	0	1	0.789924	1	0.389924	0	0	0.0	0.0
135	910200000002000	2026-01-18 11:57:44.535	2026-01-18 11:57:55.761	Free Habituation (Phase 1)	1	1	0	0	1	11.226311	1	10.826311	0	4	0.072	0.741876
136	910200000002000	2026-01-18 12:03:44.076	2026-01-18 12:03:45.894	Free Habituation (Phase 1)	1	3	0	0	1	1.817658	1	1.417658	0	0	0.0	0.0
137	910200000002000	2026-01-18 12:10:05.516	2026-01-18 12:10:12.372	Free Habituation (Phase 1)	1	3	0	0	1	6.856236	1	6.456236	0	7	0.126	1.51748
138	910200000002000	2026-01-18 12:22:17.254	2026-01-18 12:22:20.473	Free Habituation (Phase 1)	1	1	0	0	1	3.218803	1	2.818803	0	0	0.0	0.0
139	910200000002000	2026-01-18 12:33:29.458	2026-01-18 12:33:30.305	Free Habituation (Phase 1)	1	4	0	0	1	0.847147	1	0.447147	0	0	0.0	0.0
140	910200000002000	2026-01-18 12:37:28.080	2026-01-18 12:37:32.395	Free Habituation (Phase 1)	1	4	0	0	1	4.315552	1	3.915552	0	0	0.0	0.0
141	910200000002000	2026-01-18 12:38:17.610	2026-01-18 12:38:19.162	Free Habituation (Phase 1)	1	1	0	0	1	1.552198	1	1.152198	0	0	0.0	0.0
142	910200000002000	2026-01-18 12:40:03.511	2026-01-18 12:40:15.126	Free Habituation (Phase 1)	1	4	0	0	1	11.615143	1	11.215143	0	5	0.09	1.087466
143	910200000002000	2026-01-18 12:49:13.777	2026-01-18 12:49:21.861	Free Habituation (Phase 1)	1	1	0	0	1	8.084124	1	7.684124	0	9	0.162	1.782831
144	910200000002000	2026-01-18 12:58:32.039	2026-01-18 12:58:35.228	Free Habituation (Phase 1)	1	2	0	0	1	3.188792	1	2.788792	0	0	0.0	0.0
145	910200000002000	2026-01-18 12:59:13.119	2026-01-18 12:59:16.770	Free Habituation (Phase 1)	1	1	0	0	1	3.650941	1	3.250941	0	7	0.126	1.25392
146	910200000002000	2026-01-18 13:06:00.460	2026-01-18 13:06:03.667	Free Habituation (Phase 1)	1	3	0	0	1	3.207097	1	2.807097	0	0	0.0	0.0
147	910200000002000	2026-01-18 13:18:18.132	2026-01-18 13:18:29.565	Free Habituation (Phase 1)	1	2	0	0	1	11.432435	1	11.032435	0	0	0.0	0.0
148	910200000002000	2026-01-18 13:27:54.711	2026-01-18 13:27:56.693	Free Habituation (Phase 1)	1	3	0	0	1	1.98136	1	1.58136	0	0	0.0	0.0
149	910200000002000	2026-01-18 13:30:50.884	2026-01-18 13:30:57.205	Free Habituation (Phase 1)	1	2	0	0	1	6.320718	1	5.920718	0	8	0.144	1.222129
150	910200000002000	2026-01-18 13:45:00.719	2026-01-18 13:45:12.214	Free Habituation (Phase 1)	1	1	0	0	1	11.495426	1	11.095426	0	0	0.0	0.0
151	910200000002000	2026-01-18 13:46:07.271	2026-01-18 13:46:18.251	Free Habituation (Phase 1)	1	4	0	0	1	10.979617	1	10.579617	0	0	0.0	0.0
152	910200000002000	2026-01-18 13:47:37.155	2026-01-18 13:47:42.595	Free Habituation (Phase 1)	1	2	0	0	1	5.440107	1	5.040107	0	0	0.0	0.0
153	910200000002000	2026-01-18 13:50:19.849	2026-01-18 13:50:23.681	Free Habituation (Phase 1)	1	3	0	0	1	3.83268	1	3.43268	0	0	0.0	0.0
154	910200000002000	2026-01-18 14:09:59.786	2026-01-18 14:10:00.502	Free Habituation (Phase 1)	1	3	0	0	1	0.715883	1	0.315883	0	0	0.0	0.0
155	910200000002000	2026-01-18 14:17:39.861	2026-01-18 14:17:42.709	Free Habituation (Phase 1)	1	2	0	0	1	2.848459	1	2.448459	0	6	0.108	1.095534
156	910200000002000	2026-01-18 14:22:29.343	2026-01-18 14:22:32.240	Free Habituation (Phase 1)	1	4	0	0	1	2.897026	1	2.497026	0	0	0.0	0.0
157	910200000002000	2026-01-18 14:23:25.742	2026-01-18 14:23:26.442	Free Habituation (Phase 1)	1	2	0	0	1	0.7	1	0.3	0	0	0.0	0.0
158	910200000002000	2026-01-18 14:30:29.041	2026-01-18 14:30:30.848	Free Habituation (Phase 1)	1	2	0	0	1	1.806646	1	1.406646	0	4	0.072	0.614415
159	910200000002000	2026-01-18 14:31:42.128	2026-01-18 14:31:53.342	Free Habituation (Phase 1)	1	3	0	0	1	11.214477	1	10.814477	0	0	0.0	0.0
