VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
51	2026-01-14 11:14:03.612	2026-01-14 11:14:05.035	7	1	0	0	0	14	0.252	2.587575	0	0	0	0	0	2026-01-14 11:14:03.612
52	2026-01-14 11:14:30.630	2026-01-14 11:14:31.624	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
53	2026-01-14 11:23:10.322	2026-01-14 11:23:11.700	7	1	0	0	0	16	0.288	3.483076	0	0	0	0	0	2026-01-14 11:23:10.322
54	2026-01-14 12:56:38.797	2026-01-14 12:56:39.494	7	1	0	0	0	23	0.414	4.71946	0	0	0	0	0	2026-01-14 12:56:38.797
56	2026-01-14 14:34:59.721	2026-01-14 14:35:01.832	7	1	0	0	0	14	0.252	2.468129	0	0	0	0	0	2026-01-14 14:34:59.721
58	2026-01-14 15:20:05.339	2026-01-14 15:20:07.059	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
59	2026-01-14 16:41:01.318	2026-01-14 16:41:02.847	7	1	0	0	0	17	0.306	2.427372	0	0	0	0	0	2026-01-14 16:41:01.318
60	2026-01-14 19:56:30.383	2026-01-14 19:56:31.058	7	1	0	0	0	16	0.288	2.475339	0	0	0	0	0	2026-01-14 19:56:30.383
61	2026-01-15 02:58:48.607	2026-01-15 02:58:49.339	7	1	0	0	0	9	0.162	1.299304	0	0	0	0	0	2026-01-15 02:58:48.607
64	2026-01-15 07:38:48.309	2026-01-15 07:38:49.633	7	1	0	0	0	14	0.252	2.500893	0	0	0	0	0	2026-01-15 07:38:48.309
65	2026-01-15 08:17:28.480	2026-01-15 08:17:28.956	7	1	0	0	0	14	0.252	2.651245	0	0	0	0	0	2026-01-15 08:17:28.480
66	2026-01-15 09:42:21.560	2026-01-15 09:42:23.151	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
69	2026-01-15 17:30:46.382	2026-01-15 17:30:47.103	7	1	0	0	0	21	0.378	2.973648	0	0	0	0	0	2026-01-15 17:30:46.382
70	2026-01-15 18:57:32.469	2026-01-15 18:57:33.285	7	1	0	0	0	10	0.18	1.992326	0	0	0	0	0	2026-01-15 18:57:32.469
73	2026-01-13 11:14:12.533	2026-01-13 11:14:13.935	1	1	0	0	0	12	0.216	2.63352	0	0	0	0	0	2026-01-13 11:14:12.533
76	2026-01-13 11:47:37.496	2026-01-13 11:47:38.937	1	1	0	0	0	13	0.234	2.049866	0	0	0	0	0	2026-01-13 11:47:37.496
80	2026-01-14 06:33:27.389	2026-01-14 06:33:28.906	1	1	0	0	0	14	0.252	2.62905	0	0	0	0	0	2026-01-14 06:33:27.389
81	2026-01-14 07:00:18.136	2026-01-14 07:00:18.750	1	1	0	0	0	15	0.27	2.487223	0	0	0	0	0	2026-01-14 07:00:18.136
83	2026-01-14 10:32:11.198	2026-01-14 10:32:11.898	1	1	0	0	0	12	0.216	2.379399	0	0	0	0	0	2026-01-14 10:32:11.198
84	2026-01-14 10:39:28.680	2026-01-14 10:39:34.220	1	1	0	0	0	12	0.216	2.230015	0	0	0	0	0	2026-01-14 10:39:28.680
87	2026-01-14 12:46:41.248	2026-01-14 12:46:43.588	1	1	0	0	0	27	0.486	5.694951	0	0	0	0	0	2026-01-14 12:46:41.248
89	2026-01-14 14:52:35.000	2026-01-14 14:52:35.384	1	1	0	0	0	11	0.198	1.971231	0	0	0	0	0	2026-01-14 14:52:35.000
90	2026-01-14 16:18:02.260	2026-01-14 16:18:02.747	1	1	0	0	0	10	0.18	1.85111	0	0	0	0	0	2026-01-14 16:18:02.260
91	2026-01-14 17:11:10.685	2026-01-14 17:11:12.218	1	1	0	0	0	15	0.27	2.70315	0	0	0	0	0	2026-01-14 17:11:10.685
93	2026-01-14 21:41:12.287	2026-01-14 21:41:14.036	1	1	0	0	0	12	0.216	1.86292	0	0	0	0	0	2026-01-14 21:41:12.287
94	2026-01-15 02:18:50.305	2026-01-15 02:18:51.883	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
95	2026-01-15 06:30:10.781	2026-01-15 06:30:13.914	1	1	0	0	0	14	0.252	2.564842	0	0	0	0	0	2026-01-15 06:30:10.781
98	2026-01-15 08:45:29.335	2026-01-15 08:45:29.665	1	1	0	0	0	23	0.414	4.989647	0	0	0	0	0	2026-01-15 08:45:29.335
100	2026-01-15 09:15:17.543	2026-01-15 09:15:18.619	1	1	0	0	0	16	0.288	3.245785	0	0	0	0	0	2026-01-15 09:15:17.543
101	2026-01-15 09:20:24.656	2026-01-15 09:20:27.281	1	1	0	0	0	16	0.288	2.970862	0	0	0	0	0	2026-01-15 09:20:24.656
102	2026-01-15 09:37:08.669	2026-01-15 09:37:09.061	1	1	0	0	0	9	0.162	1.446535	0	0	0	0	0	2026-01-15 09:37:08.669
103	2026-01-15 10:28:37.009	2026-01-15 10:28:38.843	1	1	0	0	0	14	0.252	2.679429	0	0	0	0	0	2026-01-15 10:28:37.009
104	2026-01-15 11:56:32.067	2026-01-15 11:56:32.923	1	1	0	0	0	21	0.378	3.590767	0	0	0	0	0	2026-01-15 11:56:32.067
105	2026-01-15 13:47:45.011	2026-01-15 13:47:46.087	1	1	0	0	0	10	0.18	1.745985	0	0	0	0	0	2026-01-15 13:47:45.011
106	2026-01-15 14:24:46.583	2026-01-15 14:24:47.908	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
108	2026-01-15 17:20:36.171	2026-01-15 17:20:37.251	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
110	2026-01-15 21:29:36.465	2026-01-15 21:29:37.165	1	1	0	0	0	14	0.252	3.030015	0	0	0	0	0	2026-01-15 21:29:36.465
111	2026-01-16 07:36:43.572	2026-01-16 07:36:43.924	1	1	0	0	0	14	0.252	3.074738	0	0	0	0	0	2026-01-16 07:36:43.572
114	2026-01-13 10:19:09.708	2026-01-13 10:19:11.760	3	1	0	0	0	18	0.324	2.945418	0	0	0	0	0	2026-01-13 10:19:09.708
116	2026-01-13 11:35:25.121	2026-01-13 11:35:30.674	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
117	2026-01-13 12:55:40.048	2026-01-13 12:55:40.290	3	1	0	0	0	10	0.18	1.512151	0	0	0	0	0	2026-01-13 12:55:40.048
119	2026-01-13 15:50:31.109	2026-01-13 15:50:31.315	3	1	0	0	0	15	0.27	2.111571	0	0	0	0	0	2026-01-13 15:50:31.109
120	2026-01-13 18:03:30.081	2026-01-13 18:03:30.781	3	1	0	0	0	15	0.27	2.878271	0	0	0	0	0	2026-01-13 18:03:30.081
121	2026-01-14 05:57:01.512	2026-01-14 05:57:02.212	3	1	0	0	0	14	0.252	2.430111	0	0	0	0	0	2026-01-14 05:57:01.512
122	2026-01-14 07:10:45.657	2026-01-14 07:10:46.959	3	1	0	0	0	7	0.126	1.367837	0	0	0	0	0	2026-01-14 07:10:45.657
124	2026-01-14 07:57:37.246	2026-01-14 07:57:38.130	3	1	0	0	0	25	0.45	4.626688	0	0	0	0	0	2026-01-14 07:57:37.246
125	2026-01-14 10:17:50.028	2026-01-14 10:17:51.851	3	1	0	0	0	8	0.144	1.565643	0	0	0	0	0	2026-01-14 10:17:50.028
126	2026-01-14 10:51:44.371	2026-01-14 10:51:44.842	3	1	0	0	0	17	0.306	3.645894	0	0	0	0	0	2026-01-14 10:51:44.371
127	2026-01-14 12:07:05.930	2026-01-14 12:07:06.656	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
128	2026-01-14 12:24:18.194	2026-01-14 12:24:19.093	3	1	0	0	0	17	0.306	2.551332	0	0	0	0	0	2026-01-14 12:24:18.194
129	2026-01-14 14:16:06.618	2026-01-14 14:16:06.818	3	1	0	0	0	8	0.144	1.356348	0	0	0	0	0	2026-01-14 14:16:06.618
130	2026-01-14 14:37:11.445	2026-01-14 14:37:12.894	3	1	0	0	0	19	0.342	3.918632	0	0	0	0	0	2026-01-14 14:37:11.445
132	2026-01-14 16:16:49.394	2026-01-14 16:16:50.185	3	1	0	0	0	16	0.288	2.328214	0	0	0	0	0	2026-01-14 16:16:49.394
133	2026-01-14 16:32:58.504	2026-01-14 16:32:59.247	3	1	0	0	0	13	0.234	2.851416	0	0	0	0	0	2026-01-14 16:32:58.504
134	2026-01-14 17:29:06.903	2026-01-14 17:29:10.799	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
135	2026-01-14 17:37:56.050	2026-01-14 17:37:58.751	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
138	2026-01-15 07:53:41.016	2026-01-15 07:53:42.341	3	1	0	0	0	24	0.432	4.488381	0	0	0	0	0	2026-01-15 07:53:41.016
139	2026-01-15 08:23:01.500	2026-01-15 08:23:02.889	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
142	2026-01-15 10:47:12.957	2026-01-15 10:47:15.357	3	1	0	0	0	20	0.36	2.981405	0	0	0	0	0	2026-01-15 10:47:12.957
143	2026-01-15 10:58:08.002	2026-01-15 10:58:09.113	3	1	0	0	0	14	0.252	2.135947	0	0	0	0	0	2026-01-15 10:58:08.002
144	2026-01-15 12:25:50.012	2026-01-15 12:25:51.289	3	1	0	0	0	19	0.342	3.564397	0	0	0	0	0	2026-01-15 12:25:50.012
146	2026-01-15 13:50:51.895	2026-01-15 13:50:52.595	3	1	0	0	0	12	0.216	1.696609	0	0	0	0	0	2026-01-15 13:50:51.895
148	2026-01-15 14:10:53.437	2026-01-15 14:10:54.071	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
149	2026-01-15 15:25:38.637	2026-01-15 15:25:39.912	3	1	0	0	0	15	0.27	2.385091	0	0	0	0	0	2026-01-15 15:25:38.637
150	2026-01-15 17:30:29.686	2026-01-15 17:30:31.461	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
151	2026-01-15 18:10:22.240	2026-01-15 18:10:24.402	3	1	0	0	0	17	0.306	2.616933	0	0	0	0	0	2026-01-15 18:10:22.240
153	2026-01-16 02:22:09.359	2026-01-16 02:22:10.023	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
154	2026-01-16 02:23:04.605	2026-01-16 02:23:05.671	3	1	0	0	0	16	0.288	3.289971	0	0	0	0	0	2026-01-16 02:23:04.605
155	2026-01-16 02:29:09.358	2026-01-16 02:29:10.832	3	1	0	0	0	11	0.198	1.935798	0	0	0	0	0	2026-01-16 02:29:09.358
156	2026-01-16 06:30:35.118	2026-01-16 06:30:36.670	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
157	2026-01-16 06:46:32.303	2026-01-16 06:46:34.115	3	1	0	0	0	13	0.234	2.743757	0	0	0	0	0	2026-01-16 06:46:32.303
158	2026-01-16 07:18:03.208	2026-01-16 07:18:03.990	3	1	0	0	0	15	0.27	2.132478	0	0	0	0	0	2026-01-16 07:18:03.208
160	2026-01-13 09:40:40.899	2026-01-13 09:40:41.599	3	-1	1	0	1	1	0.018	0.168995	0	0	0	0	0	2026-01-13 09:40:40.899
163	2026-01-13 11:03:21.214	2026-01-13 11:03:22.254	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
165	2026-01-13 14:32:14.523	2026-01-13 14:32:17.241	5	1	0	0	0	18	0.324	3.101102	0	0	0	0	0	2026-01-13 14:32:14.523
166	2026-01-13 15:15:24.075	2026-01-13 15:15:27.272	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
168	2026-01-13 16:45:06.542	2026-01-13 16:45:07.988	5	1	0	0	0	13	0.234	2.578511	0	0	0	0	0	2026-01-13 16:45:06.542
169	2026-01-13 16:46:58.148	2026-01-13 16:47:00.466	5	1	0	0	0	12	0.216	1.686421	0	0	0	0	0	2026-01-13 16:46:58.148
171	2026-01-14 09:04:45.821	2026-01-14 09:04:46.521	5	1	0	0	0	10	0.18	1.548197	0	0	0	0	0	2026-01-14 09:04:45.821
172	2026-01-14 10:34:54.284	2026-01-14 10:34:57.849	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
174	2026-01-14 12:24:11.541	2026-01-14 12:24:11.950	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
176	2026-01-14 15:02:42.048	2026-01-14 15:02:42.248	5	1	0	0	0	17	0.306	2.402651	0	0	0	0	0	2026-01-14 15:02:42.048
177	2026-01-14 17:48:21.957	2026-01-14 17:48:26.266	5	1	0	0	0	12	0.216	1.925082	0	0	0	0	0	2026-01-14 17:48:21.957
178	2026-01-14 18:03:08.962	2026-01-14 18:03:09.719	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
179	2026-01-14 19:09:08.628	2026-01-14 19:09:10.429	5	1	0	0	0	18	0.324	3.514466	0	0	0	0	0	2026-01-14 19:09:08.628
180	2026-01-15 06:37:02.255	2026-01-15 06:37:04.126	5	1	0	0	0	14	0.252	2.828989	0	0	0	0	0	2026-01-15 06:37:02.255
181	2026-01-15 06:41:15.155	2026-01-15 06:41:17.444	5	1	0	0	0	15	0.27	2.267108	0	0	0	0	0	2026-01-15 06:41:15.155
182	2026-01-15 07:00:30.766	2026-01-15 07:00:33.438	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
183	2026-01-15 11:20:58.605	2026-01-15 11:21:02.082	5	1	0	0	0	9	0.162	1.860766	0	0	0	0	0	2026-01-15 11:20:58.605
184	2026-01-15 11:23:33.350	2026-01-15 11:23:34.469	3	-1	1	0	1	1	0.018	0.201324	0	0	0	0	0	2026-01-15 11:23:33.350
185	2026-01-15 11:28:52.735	2026-01-15 11:28:54.647	5	1	0	0	0	12	0.216	2.238503	0	0	0	0	0	2026-01-15 11:28:52.735
187	2026-01-15 12:58:22.444	2026-01-15 12:58:23.127	5	1	0	0	0	11	0.198	2.040546	0	0	0	0	0	2026-01-15 12:58:22.444
188	2026-01-15 14:31:34.372	2026-01-15 14:31:35.359	5	1	0	0	0	13	0.234	2.172673	0	0	0	0	0	2026-01-15 14:31:34.372
189	2026-01-15 14:33:19.655	2026-01-15 14:33:20.233	5	1	0	0	0	22	0.396	3.708136	0	0	0	0	0	2026-01-15 14:33:19.655
190	2026-01-15 15:35:40.958	2026-01-15 15:35:43.049	5	1	0	0	0	16	0.288	2.717049	0	0	0	0	0	2026-01-15 15:35:40.958
191	2026-01-15 17:05:22.823	2026-01-15 17:05:23.523	5	1	0	0	0	14	0.252	2.884531	0	0	0	0	0	2026-01-15 17:05:22.823
192	2026-01-15 17:22:45.960	2026-01-15 17:22:46.660	5	1	0	0	0	12	0.216	2.418072	0	0	0	0	0	2026-01-15 17:22:45.960
193	2026-01-15 17:45:08.639	2026-01-15 17:45:09.293	5	1	0	0	0	13	0.234	2.592725	0	0	0	0	0	2026-01-15 17:45:08.639
194	2026-01-15 17:55:28.706	2026-01-15 17:55:31.992	5	1	0	0	0	18	0.324	2.527311	0	0	0	0	0	2026-01-15 17:55:28.706
195	2026-01-15 17:57:19.775	2026-01-15 17:57:20.430	5	1	0	0	0	11	0.198	1.746488	0	0	0	0	0	2026-01-15 17:57:19.775
196	2026-01-16 00:02:38.944	2026-01-16 00:02:40.587	5	1	0	0	0	13	0.234	2.79646	0	0	0	0	0	2026-01-16 00:02:38.944
198	2026-01-16 06:11:46.400	2026-01-16 06:11:48.417	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
200	2026-01-16 07:45:59.086	2026-01-16 07:46:00.608	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
201	2026-01-13 11:21:53.136	2026-01-13 11:21:53.382	7	1	0	0	0	12	0.216	1.956962	0	0	0	0	0	2026-01-13 11:21:53.136
202	2026-01-13 14:50:45.137	2026-01-13 14:50:47.243	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
204	2026-01-13 15:54:25.808	2026-01-13 15:54:26.508	7	1	0	0	0	11	0.198	1.877287	0	0	0	0	0	2026-01-13 15:54:25.808
206	2026-01-13 19:54:36.853	2026-01-13 19:54:37.053	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
207	2026-01-13 20:11:38.083	2026-01-13 20:11:41.359	7	1	0	0	0	22	0.396	3.663412	0	0	0	0	0	2026-01-13 20:11:38.083
208	2026-01-14 06:09:48.043	2026-01-14 06:09:49.783	7	1	0	0	0	15	0.27	2.813409	0	0	0	0	0	2026-01-14 06:09:48.043
209	2026-01-14 09:42:05.378	2026-01-14 09:42:07.023	7	1	0	0	0	18	0.324	3.0277	0	0	0	0	0	2026-01-14 09:42:05.378
210	2026-01-14 09:58:15.050	2026-01-14 09:58:18.345	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
211	2026-01-14 11:04:43.005	2026-01-14 11:04:43.705	7	1	0	0	0	17	0.306	2.429713	0	0	0	0	0	2026-01-14 11:04:43.005
212	2026-01-14 11:09:44.956	2026-01-14 11:09:47.233	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
214	2026-01-14 12:00:29.483	2026-01-14 12:00:30.837	7	1	0	0	0	25	0.45	5.01411	0	0	0	0	0	2026-01-14 12:00:29.483
215	2026-01-14 12:59:18.514	2026-01-14 12:59:18.993	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
216	2026-01-14 13:15:13.709	2026-01-14 13:15:14.623	7	1	0	0	0	10	0.18	2.189017	0	0	0	0	0	2026-01-14 13:15:13.709
217	2026-01-14 13:27:08.172	2026-01-14 13:27:09.427	7	1	0	0	0	15	0.27	2.972866	0	0	0	0	0	2026-01-14 13:27:08.172
218	2026-01-14 16:17:19.030	2026-01-14 16:17:19.730	7	1	0	0	0	13	0.234	2.85736	0	0	0	0	0	2026-01-14 16:17:19.030
219	2026-01-14 17:16:56.290	2026-01-14 17:16:57.224	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
220	2026-01-14 17:56:59.919	2026-01-14 17:57:01.350	7	1	0	0	0	9	0.162	1.440134	0	0	0	0	0	2026-01-14 17:56:59.919
221	2026-01-15 00:59:09.938	2026-01-15 00:59:10.138	7	1	0	0	0	13	0.234	2.851305	0	0	0	0	0	2026-01-15 00:59:09.938
222	2026-01-15 04:51:05.825	2026-01-15 04:51:07.438	7	1	0	0	0	10	0.18	1.638136	0	0	0	0	0	2026-01-15 04:51:05.825
223	2026-01-15 06:01:37.385	2026-01-15 06:01:39.590	7	1	0	0	0	17	0.306	3.195907	0	0	0	0	0	2026-01-15 06:01:37.385
225	2026-01-15 08:51:11.519	2026-01-15 08:51:13.182	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
226	2026-01-15 08:55:04.453	2026-01-15 08:55:05.303	7	1	0	0	0	13	0.234	2.306037	0	0	0	0	0	2026-01-15 08:55:04.453
227	2026-01-15 09:01:37.551	2026-01-15 09:01:38.377	7	1	0	0	0	13	0.234	2.852526	0	0	0	0	0	2026-01-15 09:01:37.551
228	2026-01-15 11:04:06.534	2026-01-15 11:04:07.444	7	1	0	0	0	10	0.18	1.866498	0	0	0	0	0	2026-01-15 11:04:06.534
229	2026-01-15 13:06:19.194	2026-01-15 13:06:23.537	7	1	0	0	0	27	0.486	4.69716	0	0	0	0	0	2026-01-15 13:06:19.194
230	2026-01-15 14:25:46.469	2026-01-15 14:25:46.859	7	1	0	0	0	14	0.252	2.54441	0	0	0	0	0	2026-01-15 14:25:46.469
231	2026-01-15 16:01:26.521	2026-01-15 16:01:28.254	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
232	2026-01-15 16:03:20.819	2026-01-15 16:03:21.538	7	1	0	0	0	15	0.27	2.914549	0	0	0	0	0	2026-01-15 16:03:20.819
233	2026-01-15 16:52:08.424	2026-01-15 16:52:09.345	7	1	0	0	0	16	0.288	2.688306	0	0	0	0	0	2026-01-15 16:52:08.424
234	2026-01-15 18:33:14.429	2026-01-15 18:33:17.998	7	1	0	0	0	14	0.252	3.066646	0	0	0	0	0	2026-01-15 18:33:14.429
235	2026-01-15 20:07:18.284	2026-01-15 20:07:19.790	7	1	0	0	0	18	0.324	3.826705	0	0	0	0	0	2026-01-15 20:07:18.284
238	2026-01-13 22:14:41.092	2026-01-13 22:14:41.977	1	1	0	0	0	19	0.342	2.921965	0	0	0	0	0	2026-01-13 22:14:41.092
239	2026-01-13 22:22:13.915	2026-01-13 22:22:14.900	1	1	0	0	0	14	0.252	2.176339	0	0	0	0	0	2026-01-13 22:22:13.915
240	2026-01-14 02:31:04.343	2026-01-14 02:31:07.598	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
241	2026-01-14 06:30:50.407	2026-01-14 06:30:53.123	1	1	0	0	0	21	0.378	4.026965	0	0	0	0	0	2026-01-14 06:30:50.407
243	2026-01-14 11:39:58.396	2026-01-14 11:39:58.669	1	1	0	0	0	17	0.306	3.438662	0	0	0	0	0	2026-01-14 11:39:58.396
244	2026-01-14 11:44:08.871	2026-01-14 11:44:09.071	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
245	2026-01-14 11:53:38.883	2026-01-14 11:53:39.223	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
246	2026-01-14 13:45:55.938	2026-01-14 13:45:56.485	1	1	0	0	0	10	0.18	1.68047	0	0	0	0	0	2026-01-14 13:45:55.938
247	2026-01-14 14:21:49.503	2026-01-14 14:21:49.926	1	1	0	0	0	19	0.342	4.019176	0	0	0	0	0	2026-01-14 14:21:49.503
249	2026-01-14 15:58:58.291	2026-01-14 15:59:00.715	1	1	0	0	0	17	0.306	3.355089	0	0	0	0	0	2026-01-14 15:58:58.291
250	2026-01-14 16:43:49.918	2026-01-14 16:43:54.161	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
251	2026-01-14 17:34:54.395	2026-01-14 17:34:54.595	1	1	0	0	0	15	0.27	2.661571	0	0	0	0	0	2026-01-14 17:34:54.395
252	2026-01-15 03:31:01.909	2026-01-15 03:31:03.514	1	1	0	0	0	15	0.27	3.258997	0	0	0	0	0	2026-01-15 03:31:01.909
253	2026-01-15 04:09:41.042	2026-01-15 04:09:42.834	3	-1	1	0	1	3	0.054	0.639053	0	0	0	0	0	2026-01-15 04:09:41.042
258	2026-01-15 09:26:45.880	2026-01-15 09:26:46.580	1	1	0	0	0	16	0.288	2.993981	0	0	0	0	0	2026-01-15 09:26:45.880
259	2026-01-15 11:22:19.558	2026-01-15 11:22:25.339	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
260	2026-01-15 11:45:07.723	2026-01-15 11:45:11.598	1	1	0	0	0	6	0.108	0.962279	0	0	0	0	0	2026-01-15 11:45:07.723
262	2026-01-15 21:31:17.692	2026-01-15 21:31:17.892	1	1	0	0	0	14	0.252	2.055353	0	0	0	0	0	2026-01-15 21:31:17.692
263	2026-01-15 22:50:23.214	2026-01-15 22:50:24.269	1	1	0	0	0	28	0.504	4.855823	0	0	0	0	0	2026-01-15 22:50:23.214
