VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
29	2026-01-05 18:42:40.922	2026-01-05 18:42:42.652	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
30	2026-01-05 19:09:29.284	2026-01-05 19:09:32.997	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
33	2026-01-06 15:13:38.814	2026-01-06 15:13:40.085	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
34	2026-01-06 15:21:47.224	2026-01-06 15:21:48.466	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
41	2026-01-07 06:10:03.537	2026-01-07 06:10:05.277	7	0	0	0	0	6	0.108	0.9822	0	0	0	0	0	2026-01-07 06:10:03.537
42	2026-01-07 06:44:37.676	2026-01-07 06:44:39.804	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
43	2026-01-07 07:08:58.352	2026-01-07 07:08:58.656	5	0	0	0	0	4	0.072	0.564405	0	0	0	0	0	2026-01-07 07:08:58.352
44	2026-01-07 09:07:01.838	2026-01-07 09:07:02.447	1	0	0	0	0	3	0.054	0.51152	0	0	0	0	0	2026-01-07 09:07:01.838
45	2026-01-07 10:48:30.448	2026-01-07 10:48:32.430	7	0	0	0	0	4	0.072	0.628814	0	0	0	0	0	2026-01-07 10:48:30.448
48	2026-01-07 13:21:34.856	2026-01-07 13:21:37.860	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
49	2026-01-07 16:29:42.781	2026-01-07 16:29:45.554	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
50	2026-01-08 06:49:07.929	2026-01-08 06:49:10.013	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
53	2026-01-08 07:55:14.574	2026-01-08 07:55:15.315	5	0	0	0	0	4	0.072	0.879677	0	0	0	0	0	2026-01-08 07:55:14.574
54	2026-01-05 06:06:16.453	2026-01-05 06:06:20.443	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
55	2026-01-05 09:42:39.936	2026-01-05 09:42:42.271	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
56	2026-01-05 11:41:02.301	2026-01-05 11:41:02.824	5	0	0	0	0	2	0.036	0.439398	0	0	0	0	0	2026-01-05 11:41:02.301
57	2026-01-05 12:15:18.782	2026-01-05 12:15:19.509	5	0	0	0	0	10	0.18	1.581553	0	0	0	0	0	2026-01-05 12:15:18.782
58	2026-01-05 13:15:21.647	2026-01-05 13:15:22.286	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
60	2026-01-05 14:30:10.103	2026-01-05 14:30:11.586	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
61	2026-01-05 15:44:36.275	2026-01-05 15:44:38.176	3	0	0	0	0	3	0.054	0.561069	0	0	0	0	0	2026-01-05 15:44:36.275
62	2026-01-05 16:09:49.207	2026-01-05 16:09:52.225	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
63	2026-01-05 16:59:22.255	2026-01-05 16:59:22.788	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
64	2026-01-05 17:04:38.128	2026-01-05 17:04:39.077	1	0	0	0	0	6	0.108	1.175913	0	0	0	0	0	2026-01-05 17:04:38.128
67	2026-01-06 04:12:24.414	2026-01-06 04:12:26.026	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
69	2026-01-06 07:16:50.043	2026-01-06 07:16:50.576	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
70	2026-01-06 10:10:00.725	2026-01-06 10:10:01.238	1	0	0	0	0	4	0.072	0.747046	0	0	0	0	0	2026-01-06 10:10:00.725
71	2026-01-06 11:52:11.711	2026-01-06 11:52:12.967	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
72	2026-01-06 14:34:10.469	2026-01-06 14:34:12.144	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
79	2026-01-08 02:57:58.765	2026-01-08 02:58:01.025	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
80	2026-01-05 07:52:15.353	2026-01-05 07:52:15.847	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
83	2026-01-05 10:07:32.828	2026-01-05 10:07:34.825	3	0	0	0	0	4	0.072	0.641321	0	0	0	0	0	2026-01-05 10:07:32.828
85	2026-01-05 12:06:47.124	2026-01-05 12:06:48.058	1	0	0	0	0	8	0.144	1.604716	0	0	0	0	0	2026-01-05 12:06:47.124
86	2026-01-05 15:33:45.959	2026-01-05 15:33:46.801	3	0	0	0	0	7	0.126	1.073895	0	0	0	0	0	2026-01-05 15:33:45.959
87	2026-01-05 17:32:56.939	2026-01-05 17:32:57.724	7	0	0	0	0	4	0.072	0.598224	0	0	0	0	0	2026-01-05 17:32:56.939
89	2026-01-06 09:53:34.038	2026-01-06 09:53:35.146	5	0	0	0	0	7	0.126	1.344668	0	0	0	0	0	2026-01-06 09:53:34.038
90	2026-01-06 11:57:01.973	2026-01-06 11:57:03.161	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
93	2026-01-06 15:12:57.552	2026-01-06 15:12:58.268	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
94	2026-01-07 06:44:57.996	2026-01-07 06:45:00.358	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
96	2026-01-05 10:07:41.043	2026-01-05 10:07:41.434	7	0	0	0	0	6	0.108	1.300919	0	0	0	0	0	2026-01-05 10:07:41.043
97	2026-01-05 15:05:18.561	2026-01-05 15:05:20.224	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
99	2026-01-05 17:38:24.104	2026-01-05 17:38:25.271	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
100	2026-01-05 18:56:58.075	2026-01-05 18:56:58.937	1	0	0	0	0	3	0.054	0.424374	0	0	0	0	0	2026-01-05 18:56:58.075
101	2026-01-05 20:10:42.368	2026-01-05 20:10:46.126	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
107	2026-01-06 08:29:47.834	2026-01-06 08:29:49.049	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
108	2026-01-06 08:46:18.568	2026-01-06 08:46:20.611	3	0	0	0	0	3	0.054	0.437403	0	0	0	0	0	2026-01-06 08:46:18.568
112	2026-01-06 16:36:29.759	2026-01-06 16:36:33.520	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
113	2026-01-06 17:30:12.058	2026-01-06 17:30:12.646	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
115	2026-01-06 22:04:32.222	2026-01-06 22:04:35.180	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
119	2026-01-07 09:51:35.879	2026-01-07 09:51:38.591	3	0	0	0	0	3	0.054	0.656888	0	0	0	0	0	2026-01-07 09:51:35.879
121	2026-01-07 12:48:42.563	2026-01-07 12:48:43.430	3	0	0	0	0	8	0.144	1.757512	0	0	0	0	0	2026-01-07 12:48:42.563
122	2026-01-07 12:49:43.390	2026-01-07 12:49:46.343	1	0	0	0	0	3	0.054	0.420046	0	0	0	0	0	2026-01-07 12:49:43.390
123	2026-01-07 13:00:42.556	2026-01-07 13:00:43.418	5	0	0	0	0	6	0.108	0.919637	0	0	0	0	0	2026-01-07 13:00:42.556
124	2026-01-07 14:24:58.634	2026-01-07 14:24:59.694	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
125	2026-01-07 14:46:18.360	2026-01-07 14:46:18.696	1	0	0	0	0	3	0.054	0.650883	0	0	0	0	0	2026-01-07 14:46:18.360
127	2026-01-07 16:09:23.817	2026-01-07 16:09:24.017	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
130	2026-01-05 06:29:08.739	2026-01-05 06:29:09.271	3	0	0	0	0	2	0.036	0.423395	0	0	0	0	0	2026-01-05 06:29:08.739
133	2026-01-05 11:50:51.116	2026-01-05 11:50:52.439	1	0	0	0	0	3	0.054	0.533824	0	0	0	0	0	2026-01-05 11:50:51.116
135	2026-01-05 15:07:47.295	2026-01-05 15:07:49.029	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
136	2026-01-05 20:03:32.200	2026-01-05 20:03:34.595	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
140	2026-01-06 09:40:59.904	2026-01-06 09:41:01.715	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
141	2026-01-06 12:20:43.167	2026-01-06 12:20:46.580	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
144	2026-01-06 17:51:01.086	2026-01-06 17:51:01.985	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
145	2026-01-07 03:56:19.265	2026-01-07 03:56:21.901	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
148	2026-01-07 12:18:05.135	2026-01-07 12:18:05.620	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
149	2026-01-07 14:10:50.097	2026-01-07 14:10:50.640	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
150	2026-01-07 16:15:20.861	2026-01-07 16:15:22.022	7	0	0	0	0	6	0.108	1.281201	0	0	0	0	0	2026-01-07 16:15:20.861
151	2026-01-08 02:54:46.719	2026-01-08 02:54:50.771	3	0	0	0	0	7	0.126	1.185235	0	0	0	0	0	2026-01-08 02:54:46.719
152	2026-01-08 06:03:35.590	2026-01-08 06:03:39.971	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
155	2026-01-05 10:31:38.758	2026-01-05 10:31:40.144	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
156	2026-01-05 12:18:25.018	2026-01-05 12:18:25.331	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
157	2026-01-05 13:32:10.760	2026-01-05 13:32:12.551	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
158	2026-01-05 14:33:04.463	2026-01-05 14:33:06.941	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
160	2026-01-05 14:44:33.229	2026-01-05 14:44:34.567	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
161	2026-01-05 16:11:29.287	2026-01-05 16:11:33.939	1	0	0	0	0	9	0.162	1.316032	0	0	0	0	0	2026-01-05 16:11:29.287
163	2026-01-06 12:24:41.605	2026-01-06 12:24:43.819	7	0	0	0	0	4	0.072	0.791849	0	0	0	0	0	2026-01-06 12:24:41.605
167	2026-01-07 02:40:42.032	2026-01-07 02:40:42.309	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
168	2026-01-07 04:54:12.974	2026-01-07 04:54:13.674	7	0	0	0	0	5	0.09	0.837059	0	0	0	0	0	2026-01-07 04:54:12.974
169	2026-01-07 06:29:44.902	2026-01-07 06:29:46.395	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
170	2026-01-07 08:39:28.058	2026-01-07 08:39:29.195	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
171	2026-01-07 09:42:22.199	2026-01-07 09:42:22.988	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
178	2026-01-05 07:09:15.490	2026-01-05 07:09:16.679	3	0	0	0	0	6	0.108	1.101606	0	0	0	0	0	2026-01-05 07:09:15.490
179	2026-01-05 07:52:40.878	2026-01-05 07:52:42.364	3	0	0	0	0	5	0.09	1.035123	0	0	0	0	0	2026-01-05 07:52:40.878
180	2026-01-05 09:03:35.792	2026-01-05 09:03:36.086	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
181	2026-01-05 09:40:03.076	2026-01-05 09:40:07.359	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
182	2026-01-05 11:06:53.820	2026-01-05 11:06:54.911	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
184	2026-01-05 12:57:12.017	2026-01-05 12:57:12.994	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
186	2026-01-05 13:34:51.993	2026-01-05 13:34:54.390	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
190	2026-01-06 17:35:18.514	2026-01-06 17:35:23.257	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
191	2026-01-06 18:46:36.389	2026-01-06 18:46:37.286	5	0	0	0	0	6	0.108	1.023582	0	0	0	0	0	2026-01-06 18:46:36.389
192	2026-01-06 22:46:27.519	2026-01-06 22:46:28.176	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
194	2026-01-07 06:35:40.986	2026-01-07 06:35:44.077	7	0	0	0	0	5	0.09	0.746575	0	0	0	0	0	2026-01-07 06:35:40.986
196	2026-01-07 07:46:25.343	2026-01-07 07:46:25.855	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
197	2026-01-07 13:56:51.002	2026-01-07 13:56:53.215	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
198	2026-01-07 14:09:22.898	2026-01-07 14:09:24.046	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
200	2026-01-07 20:32:01.839	2026-01-07 20:32:04.013	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
201	2026-01-07 21:50:31.539	2026-01-07 21:50:32.239	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
202	2026-01-07 23:04:31.856	2026-01-07 23:04:35.165	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
203	2026-01-08 02:20:37.947	2026-01-08 02:20:39.689	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
205	2026-01-08 07:50:16.453	2026-01-08 07:50:17.069	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
206	2026-01-08 07:58:33.084	2026-01-08 07:58:34.063	3	0	0	0	0	5	0.09	0.855891	0	0	0	0	0	2026-01-08 07:58:33.084
208	2026-01-05 15:31:56.346	2026-01-05 15:31:57.343	7	0	0	0	0	4	0.072	0.773799	0	0	0	0	0	2026-01-05 15:31:56.346
211	2026-01-05 18:13:35.782	2026-01-05 18:13:38.875	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
212	2026-01-06 05:17:24.941	2026-01-06 05:17:28.866	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
213	2026-01-06 07:35:11.106	2026-01-06 07:35:11.399	1	0	0	0	0	4	0.072	0.681994	0	0	0	0	0	2026-01-06 07:35:11.106
215	2026-01-06 12:10:29.057	2026-01-06 12:10:30.888	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
217	2026-01-06 14:13:19.969	2026-01-06 14:13:20.785	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
219	2026-01-06 17:11:06.931	2026-01-06 17:11:07.496	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
220	2026-01-06 17:12:54.517	2026-01-06 17:12:55.637	3	0	0	0	0	5	0.09	0.70277	0	0	0	0	0	2026-01-06 17:12:54.517
221	2026-01-06 17:13:36.986	2026-01-06 17:13:37.982	5	0	0	0	0	8	0.144	1.421778	0	0	0	0	0	2026-01-06 17:13:36.986
222	2026-01-06 17:35:11.988	2026-01-06 17:35:12.643	7	0	0	0	0	4	0.072	0.786705	0	0	0	0	0	2026-01-06 17:35:11.988
227	2026-01-07 05:24:45.979	2026-01-07 05:24:47.398	1	0	0	0	0	5	0.09	0.843242	0	0	0	0	0	2026-01-07 05:24:45.979
228	2026-01-07 06:52:14.239	2026-01-07 06:52:15.145	1	0	0	0	0	9	0.162	1.951311	0	0	0	0	0	2026-01-07 06:52:14.239
229	2026-01-07 08:33:49.875	2026-01-07 08:33:50.764	5	0	0	0	0	1	0.018	0.167818	0	0	0	0	0	2026-01-07 08:33:49.875
230	2026-01-07 10:14:01.544	2026-01-07 10:14:02.385	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
231	2026-01-07 12:31:49.624	2026-01-07 12:31:51.382	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
232	2026-01-07 17:19:11.684	2026-01-07 17:19:13.334	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
233	2026-01-07 17:31:08.298	2026-01-07 17:31:10.347	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
234	2026-01-07 17:36:00.758	2026-01-07 17:36:01.739	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
238	2026-01-08 07:26:40.125	2026-01-08 07:26:41.118	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
242	2026-01-05 10:34:08.553	2026-01-05 10:34:09.398	3	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
244	2026-01-05 14:59:24.624	2026-01-05 14:59:25.602	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
245	2026-01-06 08:39:10.568	2026-01-06 08:39:12.138	1	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
246	2026-01-06 09:28:52.764	2026-01-06 09:28:55.370	7	0	0	0	0	3	0.054	0.494826	0	0	0	0	0	2026-01-06 09:28:52.764
249	2026-01-06 18:00:46.242	2026-01-06 18:00:50.619	7	0	0	0	0	3	0.054	0.525454	0	0	0	0	0	2026-01-06 18:00:46.242
251	2026-01-07 06:10:31.209	2026-01-07 06:10:33.221	5	0	0	0	0	2	0.036	0.326742	0	0	0	0	0	2026-01-07 06:10:31.209
252	2026-01-07 06:34:14.671	2026-01-07 06:34:16.893	5	0	0	0	0	6	0.108	0.94568	0	0	0	0	0	2026-01-07 06:34:14.671
255	2026-01-07 15:25:49.620	2026-01-07 15:25:52.152	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
256	2026-01-07 15:36:11.429	2026-01-07 15:36:13.569	1	0	0	0	0	7	0.126	1.112746	0	0	0	0	0	2026-01-07 15:36:11.429
259	2026-01-07 17:53:44.995	2026-01-07 17:53:46.295	7	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
261	2026-01-08 02:43:56.300	2026-01-08 02:43:57.699	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
263	2026-01-08 04:56:22.723	2026-01-08 04:56:23.826	5	0	0	0	0	0	0.0	0.0	0	0	0	0	0	
264	2026-01-08 06:18:57.049	2026-01-08 06:18:58.362	3	0	0	0	0	3	0.054	0.483991	0	0	0	0	0	2026-01-08 06:18:57.049
