VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution	LickNumber	LickContactTime	LickDuration
14	910200000001000	2026-01-05 07:48:27.595	2026-01-05 07:48:35.034	Free Habituation (Phase 1)	1	3	0	0	1	7.438635	1	7.038635	0	3	0.054	0.503442
15	910200000001000	2026-01-05 07:49:46.915	2026-01-05 07:49:48.067	Free Habituation (Phase 1)	1	1	0	0	1	1.151507	1	0.751507	0	0	0.0	0.0
16	910200000001000	2026-01-05 07:52:15.076	2026-01-05 07:52:21.302	Free Habituation (Phase 1)	1	3	0	0	1	6.226634	1	5.826634	0	0	0.0	0.0
17	910200000001000	2026-01-05 07:53:51.397	2026-01-05 07:54:02.441	Free Habituation (Phase 1)	1	2	0	0	1	11.04387	1	10.64387	0	0	0.0	0.0
18	910200000001000	2026-01-05 08:02:49.675	2026-01-05 08:02:51.194	Free Habituation (Phase 1)	1	2	0	0	1	1.518717	1	1.118717	0	6	0.108	0.89922
19	910200000001000	2026-01-05 08:03:15.352	2026-01-05 08:03:23.849	Free Habituation (Phase 1)	1	4	0	0	1	8.497421	1	8.097421	0	0	0.0	0.0
20	910200000001000	2026-01-05 08:10:31.336	2026-01-05 08:10:36.263	Free Habituation (Phase 1)	1	1	0	0	1	4.926756	1	4.526756	0	0	0.0	0.0
21	910200000001000	2026-01-05 08:10:42.234	2026-01-05 08:10:47.995	Free Habituation (Phase 1)	1	4	0	0	1	5.760736	1	5.360736	0	0	0.0	0.0
22	910200000001000	2026-01-05 08:17:55.711	2026-01-05 08:17:58.027	Free Habituation (Phase 1)	1	3	0	0	1	2.316469	1	1.916469	0	0	0.0	0.0
23	910200000001000	2026-01-05 08:29:27.449	2026-01-05 08:29:28.505	Free Habituation (Phase 1)	1	1	0	0	1	1.056236	1	0.656236	0	5	0.09	1.089512
24	910200000001000	2026-01-05 08:38:11.433	2026-01-05 08:38:24.093	Free Habituation (Phase 1)	1	2	0	0	1	12.659435	1	12.259435	0	3	0.054	0.646346
25	910200000001000	2026-01-05 08:41:54.064	2026-01-05 08:41:56.891	Free Habituation (Phase 1)	1	2	0	0	1	2.826456	1	2.426456	0	5	0.09	1.061547
26	910200000001000	2026-01-05 08:43:10.420	2026-01-05 08:43:13.377	Free Habituation (Phase 1)	1	2	0	0	1	2.957486	1	2.557486	0	0	0.0	0.0
27	910200000001000	2026-01-05 08:50:48.862	2026-01-05 08:50:53.696	Free Habituation (Phase 1)	1	2	0	0	1	4.833945	1	4.433945	0	0	0.0	0.0
28	910200000001000	2026-01-05 08:51:44.605	2026-01-05 08:51:57.040	Free Habituation (Phase 1)	1	4	0	0	1	12.434764	1	12.034764	0	0	0.0	0.0
29	910200000001000	2026-01-05 08:54:47.015	2026-01-05 08:54:51.809	Free Habituation (Phase 1)	1	3	0	0	1	4.794443	1	4.394443	0	6	0.108	1.305164
30	910200000001000	2026-01-05 09:03:27.750	2026-01-05 09:03:28.450	Free Habituation (Phase 1)	1	2	0	0	1	0.7	1	0.3	0	0	0.0	0.0
31	910200000001000	2026-01-05 09:07:15.462	2026-01-05 09:07:22.535	Free Habituation (Phase 1)	1	4	0	0	1	7.073096	1	6.673096	0	0	0.0	0.0
32	910200000001000	2026-01-05 09:08:38.014	2026-01-05 09:08:42.247	Free Habituation (Phase 1)	1	2	0	0	1	4.233457	1	3.833457	0	0	0.0	0.0
33	910200000001000	2026-01-05 09:14:54.373	2026-01-05 09:14:58.117	Free Habituation (Phase 1)	1	2	0	0	1	3.743443	1	3.343443	0	4	0.072	0.866974
34	910200000001000	2026-01-05 09:25:18.747	2026-01-05 09:25:19.572	Free Habituation (Phase 1)	1	2	0	0	1	0.824931	1	0.424931	0	0	0.0	0.0
35	910200000001000	2026-01-05 09:38:56.585	2026-01-05 09:38:58.919	Free Habituation (Phase 1)	1	3	0	0	1	2.333722	1	1.933722	0	0	0.0	0.0
36	910200000001000	2026-01-05 09:52:15.204	2026-01-05 09:52:18.534	Free Habituation (Phase 1)	1	3	0	0	1	3.329451	1	2.929451	0	0	0.0	0.0
37	910200000001000	2026-01-05 10:06:28.601	2026-01-05 10:06:31.418	Free Habituation (Phase 1)	1	2	0	0	1	2.817252	1	2.417252	0	0	0.0	0.0
38	910200000001000	2026-01-05 10:07:32.393	2026-01-05 10:07:41.676	Free Habituation (Phase 1)	1	1	0	0	1	9.283078	1	8.883078	0	0	0.0	0.0
39	910200000001000	2026-01-05 10:15:52.987	2026-01-05 10:15:56.202	Free Habituation (Phase 1)	1	1	0	0	1	3.214503	1	2.814503	0	0	0.0	0.0
40	910200000001000	2026-01-05 10:19:22.737	2026-01-05 10:19:28.064	Free Habituation (Phase 1)	1	3	0	0	1	5.327239	1	4.927239	0	10	0.18	1.923772
41	910200000001000	2026-01-05 10:25:31.394	2026-01-05 10:25:37.756	Free Habituation (Phase 1)	1	1	0	0	1	6.361101	1	5.961101	0	0	0.0	0.0
42	910200000001000	2026-01-05 10:34:01.660	2026-01-05 10:34:03.822	Free Habituation (Phase 1)	1	2	0	0	1	2.162402	1	1.762402	0	0	0.0	0.0
43	910200000001000	2026-01-05 10:35:04.328	2026-01-05 10:35:08.168	Free Habituation (Phase 1)	1	3	0	0	1	3.840515	1	3.440515	0	3	0.054	0.524123
44	910200000001000	2026-01-05 10:44:08.468	2026-01-05 10:44:14.755	Free Habituation (Phase 1)	1	2	0	0	1	6.287744	1	5.887744	0	5	0.09	0.767694
45	910200000001000	2026-01-05 10:44:30.347	2026-01-05 10:44:33.962	Free Habituation (Phase 1)	1	3	0	0	1	3.615406	1	3.215406	0	0	0.0	0.0
46	910200000001000	2026-01-05 10:46:26.902	2026-01-05 10:46:31.854	Free Habituation (Phase 1)	1	3	0	0	1	4.952351	1	4.552351	0	0	0.0	0.0
47	910200000001000	2026-01-05 10:50:42.857	2026-01-05 10:50:48.664	Free Habituation (Phase 1)	1	3	0	0	1	5.807271	1	5.407271	0	0	0.0	0.0
48	910200000001000	2026-01-05 10:55:45.280	2026-01-05 10:55:48.900	Free Habituation (Phase 1)	1	4	0	0	1	3.620201	1	3.220201	0	2	0.036	0.309356
49	910200000001000	2026-01-05 11:01:35.101	2026-01-05 11:01:39.242	Free Habituation (Phase 1)	1	3	0	0	1	4.140537	1	3.740537	0	6	0.108	1.300833
50	910200000001000	2026-01-05 11:02:42.043	2026-01-05 11:02:43.236	Free Habituation (Phase 1)	1	4	0	0	1	1.192846	1	0.792846	0	0	0.0	0.0
51	910200000001000	2026-01-05 11:10:49.818	2026-01-05 11:10:53.512	Free Habituation (Phase 1)	1	3	0	0	1	3.694278	1	3.294278	0	0	0.0	0.0
52	910200000001000	2026-01-05 11:18:38.539	2026-01-05 11:18:39.239	Free Habituation (Phase 1)	1	1	0	0	1	0.7	1	0.3	0	0	0.0	0.0
53	910200000001000	2026-01-05 11:20:22.499	2026-01-05 11:20:25.623	Free Habituation (Phase 1)	1	2	0	0	1	3.124565	1	2.724565	0	0	0.0	0.0
54	910200000001000	2026-01-05 11:21:44.073	2026-01-05 11:21:51.381	Free Habituation (Phase 1)	1	3	0	0	1	7.307742	1	6.907742	0	0	0.0	0.0
55	910200000001000	2026-01-05 11:29:22.719	2026-01-05 11:29:29.908	Free Habituation (Phase 1)	1	2	0	0	1	7.189472	1	6.789472	0	0	0.0	0.0
56	910200000001000	2026-01-05 11:31:26.403	2026-01-05 11:31:29.339	Free Habituation (Phase 1)	1	1	0	0	1	2.936013	1	2.536013	0	0	0.0	0.0
57	910200000001000	2026-01-05 11:35:31.767	2026-01-05 11:35:35.050	Free Habituation (Phase 1)	1	4	0	0	1	3.282665	1	2.882665	0	0	0.0	0.0
58	910200000001000	2026-01-05 11:35:52.207	2026-01-05 11:35:53.050	Free Habituation (Phase 1)	1	2	0	0	1	0.843139	1	0.443139	0	0	0.0	0.0
59	910200000001000	2026-01-05 11:41:24.301	2026-01-05 11:41:26.197	Free Habituation (Phase 1)	1	4	0	0	1	1.895751	1	1.495751	0	0	0.0	0.0
60	910200000001000	2026-01-05 11:43:48.113	2026-01-05 11:43:53.614	Free Habituation (Phase 1)	1	2	0	0	1	5.501096	1	5.101096	0	0	0.0	0.0
61	910200000001000	2026-01-05 11:45:59.494	2026-01-05 11:46:05.126	Free Habituation (Phase 1)	1	1	0	0	1	5.632241	1	5.232241	0	0	0.0	0.0
62	910200000001000	2026-01-05 11:56:25.199	2026-01-05 11:56:31.303	Free Habituation (Phase 1)	1	3	0	0	1	6.104298	1	5.704298	0	0	0.0	0.0
63	910200000001000	2026-01-05 11:58:05.967	2026-01-05 11:58:08.133	Free Habituation (Phase 1)	1	4	0	0	1	2.16611	1	1.76611	0	0	0.0	0.0
64	910200000001000	2026-01-05 11:59:08.117	2026-01-05 11:59:10.197	Free Habituation (Phase 1)	1	1	0	0	1	2.080555	1	1.680555	0	0	0.0	0.0
65	910200000001000	2026-01-05 12:06:46.768	2026-01-05 12:06:47.769	Free Habituation (Phase 1)	1	2	0	0	1	1.001612	1	0.601612	0	5	0.09	0.837059
66	910200000001000	2026-01-05 12:07:43.099	2026-01-05 12:07:44.943	Free Habituation (Phase 1)	1	4	0	0	1	1.843773	1	1.443773	0	5	0.09	1.090334
67	910200000001000	2026-01-05 12:08:52.301	2026-01-05 12:09:03.626	Free Habituation (Phase 1)	1	3	0	0	1	11.325344	1	10.925344	0	0	0.0	0.0
68	910200000001000	2026-01-05 12:11:24.777	2026-01-05 12:11:27.638	Free Habituation (Phase 1)	1	1	0	0	1	2.861052	1	2.461052	0	0	0.0	0.0
69	910200000001000	2026-01-05 12:11:37.624	2026-01-05 12:11:39.556	Free Habituation (Phase 1)	1	4	0	0	1	1.932802	1	1.532802	0	0	0.0	0.0
70	910200000001000	2026-01-05 12:15:28.210	2026-01-05 12:15:29.394	Free Habituation (Phase 1)	1	3	0	0	1	1.183952	1	0.783952	0	0	0.0	0.0
71	910200000001000	2026-01-05 12:18:13.907	2026-01-05 12:18:20.373	Free Habituation (Phase 1)	1	4	0	0	1	6.465657	1	6.065657	0	0	0.0	0.0
72	910200000001000	2026-01-05 12:24:18.702	2026-01-05 12:24:20.911	Free Habituation (Phase 1)	1	1	0	0	1	2.20876	1	1.80876	0	0	0.0	0.0
73	910200000001000	2026-01-05 12:29:18.599	2026-01-05 12:29:26.677	Free Habituation (Phase 1)	1	2	0	0	1	8.07834	1	7.67834	0	0	0.0	0.0
74	910200000001000	2026-01-05 12:29:43.987	2026-01-05 12:29:46.328	Free Habituation (Phase 1)	1	4	0	0	1	2.341516	1	1.941516	0	0	0.0	0.0
75	910200000001000	2026-01-05 12:43:19.007	2026-01-05 12:43:22.033	Free Habituation (Phase 1)	1	1	0	0	1	3.026815	1	2.626815	0	0	0.0	0.0
76	910200000001000	2026-01-05 12:46:13.399	2026-01-05 12:46:19.583	Free Habituation (Phase 1)	1	2	0	0	1	6.18408	1	5.78408	0	5	0.09	1.086023
77	910200000001000	2026-01-05 12:46:47.987	2026-01-05 12:46:52.824	Free Habituation (Phase 1)	1	3	0	0	1	4.837499	1	4.437499	0	0	0.0	0.0
78	910200000001000	2026-01-05 13:11:56.655	2026-01-05 13:12:06.670	Free Habituation (Phase 1)	1	1	0	0	1	10.014836	1	9.614836	0	0	0.0	0.0
79	910200000001000	2026-01-05 13:22:09.744	2026-01-05 13:22:12.193	Free Habituation (Phase 1)	1	3	0	0	1	2.44889	1	2.04889	0	0	0.0	0.0
80	910200000001000	2026-01-05 13:23:02.196	2026-01-05 13:23:05.096	Free Habituation (Phase 1)	1	4	0	0	1	2.900231	1	2.500231	0	0	0.0	0.0
81	910200000001000	2026-01-05 13:23:40.878	2026-01-05 13:23:44.271	Free Habituation (Phase 1)	1	4	0	0	1	3.392887	1	2.992887	0	0	0.0	0.0
82	910200000001000	2026-01-05 13:24:19.217	2026-01-05 13:24:23.095	Free Habituation (Phase 1)	1	2	0	0	1	3.877783	1	3.477783	0	0	0.0	0.0
83	910200000001000	2026-01-05 13:33:52.268	2026-01-05 13:33:55.568	Free Habituation (Phase 1)	1	3	0	0	1	3.300368	1	2.900368	0	0	0.0	0.0
84	910200000001000	2026-01-05 13:43:09.177	2026-01-05 13:43:18.338	Free Habituation (Phase 1)	1	4	0	0	1	9.160929	1	8.760929	0	3	0.054	0.442067
85	910200000001000	2026-01-05 13:44:01.288	2026-01-05 13:44:03.997	Free Habituation (Phase 1)	1	4	0	0	1	2.708078	1	2.308078	0	0	0.0	0.0
86	910200000001000	2026-01-05 14:01:53.074	2026-01-05 14:01:53.912	Free Habituation (Phase 1)	1	3	0	0	1	0.83774	1	0.43774	0	5	0.09	0.818346
87	910200000001000	2026-01-05 14:06:48.603	2026-01-05 14:06:53.291	Free Habituation (Phase 1)	1	3	0	0	1	4.6877	1	4.2877	0	0	0.0	0.0
88	910200000001000	2026-01-05 14:07:43.538	2026-01-05 14:07:47.133	Free Habituation (Phase 1)	1	4	0	0	1	3.594932	1	3.194932	0	0	0.0	0.0
89	910200000001000	2026-01-05 14:10:29.432	2026-01-05 14:10:37.788	Free Habituation (Phase 1)	1	3	0	0	1	8.356363	1	7.956363	0	7	0.126	1.538591
90	910200000001000	2026-01-05 14:12:05.751	2026-01-05 14:12:06.774	Free Habituation (Phase 1)	1	3	0	0	1	1.022237	1	0.622237	0	0	0.0	0.0
91	910200000001000	2026-01-05 14:47:46.124	2026-01-05 14:47:49.128	Free Habituation (Phase 1)	1	4	0	0	1	3.003697	1	2.603697	0	0	0.0	0.0
92	910200000001000	2026-01-05 14:48:58.854	2026-01-05 14:49:03.986	Free Habituation (Phase 1)	1	2	0	0	1	5.131902	1	4.731902	0	0	0.0	0.0
93	910200000001000	2026-01-05 15:02:30.240	2026-01-05 15:02:33.351	Free Habituation (Phase 1)	1	1	0	0	1	3.110777	1	2.710777	0	0	0.0	0.0
94	910200000001000	2026-01-05 15:11:46.117	2026-01-05 15:11:55.133	Free Habituation (Phase 1)	1	2	0	0	1	9.015376	1	8.615376	0	0	0.0	0.0
95	910200000001000	2026-01-05 15:12:54.685	2026-01-05 15:13:04.670	Free Habituation (Phase 1)	1	4	0	0	1	9.984866	1	9.584866	0	0	0.0	0.0
96	910200000001000	2026-01-05 15:27:33.831	2026-01-05 15:27:39.816	Free Habituation (Phase 1)	1	1	0	0	1	5.984913	1	5.584913	0	0	0.0	0.0
97	910200000001000	2026-01-05 15:33:45.859	2026-01-05 15:33:55.967	Free Habituation (Phase 1)	1	2	0	0	1	10.107934	1	9.707934	0	0	0.0	0.0
98	910200000001000	2026-01-05 15:44:33.367	2026-01-05 15:44:38.261	Free Habituation (Phase 1)	1	4	0	0	1	4.893636	1	4.493636	0	0	0.0	0.0
99	910200000001000	2026-01-05 15:58:18.173	2026-01-05 15:58:27.750	Free Habituation (Phase 1)	1	4	0	0	1	9.576567	1	9.176567	0	0	0.0	0.0
100	910200000001000	2026-01-05 16:08:23.136	2026-01-05 16:08:25.998	Free Habituation (Phase 1)	1	2	0	0	1	2.861442	1	2.461442	0	0	0.0	0.0
101	910200000001000	2026-01-05 16:15:41.251	2026-01-05 16:15:48.367	Free Habituation (Phase 1)	1	2	0	0	1	7.115596	1	6.715596	0	0	0.0	0.0
102	910200000001000	2026-01-05 16:17:07.944	2026-01-05 16:17:13.876	Free Habituation (Phase 1)	1	2	0	0	1	5.931508	1	5.531508	0	4	0.072	0.66411
103	910200000001000	2026-01-05 16:20:47.517	2026-01-05 16:20:49.341	Free Habituation (Phase 1)	1	2	0	0	1	1.823525	1	1.423525	0	0	0.0	0.0
104	910200000001000	2026-01-05 16:34:31.373	2026-01-05 16:34:36.158	Free Habituation (Phase 1)	1	3	0	0	1	4.78515	1	4.38515	0	0	0.0	0.0
105	910200000001000	2026-01-05 16:51:35.775	2026-01-05 16:51:37.847	Free Habituation (Phase 1)	1	2	0	0	1	2.072529	1	1.672529	0	0	0.0	0.0
106	910200000001000	2026-01-05 16:55:16.073	2026-01-05 16:55:19.565	Free Habituation (Phase 1)	1	4	0	0	1	3.491213	1	3.091213	0	0	0.0	0.0
107	910200000001000	2026-01-05 17:01:20.283	2026-01-05 17:01:23.159	Free Habituation (Phase 1)	1	4	0	0	1	2.875691	1	2.475691	0	0	0.0	0.0
108	910200000001000	2026-01-05 17:13:38.456	2026-01-05 17:13:40.398	Free Habituation (Phase 1)	1	2	0	0	1	1.942149	1	1.542149	0	0	0.0	0.0
109	910200000001000	2026-01-05 17:27:01.248	2026-01-05 17:27:07.853	Free Habituation (Phase 1)	1	2	0	0	1	6.604331	1	6.204331	0	7	0.126	1.221539
110	910200000001000	2026-01-05 17:32:56.638	2026-01-05 17:33:01.093	Free Habituation (Phase 1)	1	3	0	0	1	4.45501	1	4.05501	0	0	0.0	0.0
111	910200000001000	2026-01-05 17:37:08.337	2026-01-05 17:37:13.212	Free Habituation (Phase 1)	1	4	0	0	1	4.875038	1	4.475038	0	0	0.0	0.0
112	910200000001000	2026-01-05 17:40:53.456	2026-01-05 17:40:57.585	Free Habituation (Phase 1)	1	3	0	0	1	4.129165	1	3.729165	0	2	0.036	0.426022
113	910200000001000	2026-01-05 17:48:11.715	2026-01-05 17:48:13.412	Free Habituation (Phase 1)	1	1	0	0	1	1.696653	1	1.296653	0	4	0.072	0.720087
114	910200000001000	2026-01-05 18:11:34.998	2026-01-05 18:11:36.680	Free Habituation (Phase 1)	1	1	0	0	1	1.681843	1	1.281843	0	0	0.0	0.0
115	910200000001000	2026-01-05 18:12:35.775	2026-01-05 18:12:38.742	Free Habituation (Phase 1)	1	4	0	0	1	2.967095	1	2.567095	0	0	0.0	0.0
116	910200000001000	2026-01-05 18:24:27.109	2026-01-05 18:24:32.625	Free Habituation (Phase 1)	1	2	0	0	1	5.516112	1	5.116112	0	0	0.0	0.0
117	910200000001000	2026-01-05 18:42:40.688	2026-01-05 18:42:43.200	Free Habituation (Phase 1)	1	4	0	0	1	2.511595	1	2.111595	0	0	0.0	0.0
118	910200000001000	2026-01-05 18:52:48.791	2026-01-05 18:52:56.656	Free Habituation (Phase 1)	1	4	0	0	1	7.865365	1	7.465365	0	4	0.072	0.771981
119	910200000001000	2026-01-05 19:09:28.871	2026-01-05 19:09:31.855	Free Habituation (Phase 1)	1	1	0	0	1	2.984191	1	2.584191	0	0	0.0	0.0
120	910200000001000	2026-01-05 20:26:43.796	2026-01-05 20:26:49.112	Free Habituation (Phase 1)	1	1	0	0	1	5.315498	1	4.915498	0	0	0.0	0.0
121	910200000001000	2026-01-05 20:37:55.924	2026-01-05 20:37:57.665	Free Habituation (Phase 1)	1	1	0	0	1	1.74128	1	1.34128	0	0	0.0	0.0
122	910200000001000	2026-01-05 20:49:40.147	2026-01-05 20:49:40.926	Free Habituation (Phase 1)	1	1	0	0	1	0.779391	1	0.379391	0	0	0.0	0.0
123	910200000001000	2026-01-05 21:16:28.657	2026-01-05 21:16:30.772	Free Habituation (Phase 1)	1	1	0	0	1	2.114824	1	1.714824	0	0	0.0	0.0
124	910200000001000	2026-01-05 21:19:21.873	2026-01-05 21:19:34.634	Free Habituation (Phase 1)	1	3	0	0	1	12.761135	1	12.361135	0	0	0.0	0.0
125	910200000001000	2026-01-05 21:23:13.350	2026-01-05 21:23:21.106	Free Habituation (Phase 1)	1	1	0	0	1	7.7553	1	7.3553	0	0	0.0	0.0
126	910200000001000	2026-01-05 21:36:29.983	2026-01-05 21:36:41.982	Free Habituation (Phase 1)	1	4	0	0	1	11.998661	1	11.598661	0	0	0.0	0.0
127	910200000001000	2026-01-05 22:31:14.702	2026-01-05 22:31:16.715	Free Habituation (Phase 1)	1	3	0	0	1	2.012644	1	1.612644	0	0	0.0	0.0
128	910200000001000	2026-01-05 22:34:41.740	2026-01-05 22:34:44.661	Free Habituation (Phase 1)	1	1	0	0	1	2.920942	1	2.520942	0	0	0.0	0.0
129	910200000001000	2026-01-05 22:40:16.370	2026-01-05 22:40:23.553	Free Habituation (Phase 1)	1	4	0	0	1	7.18305	1	6.78305	0	0	0.0	0.0
130	910200000001000	2026-01-05 23:05:15.184	2026-01-05 23:05:16.415	Free Habituation (Phase 1)	1	1	0	0	1	1.231055	1	0.831055	0	4	0.072	0.757925
131	910200000001000	2026-01-05 23:23:43.970	2026-01-05 23:23:46.005	Free Habituation (Phase 1)	1	3	0	0	1	2.034787	1	1.634787	0	0	0.0	0.0
132	910200000001000	2026-01-05 23:47:12.488	2026-01-05 23:47:16.752	Free Habituation (Phase 1)	1	3	0	0	1	4.264071	1	3.864071	0	0	0.0	0.0
133	910200000001000	2026-01-06 00:18:01.836	2026-01-06 00:18:05.164	Free Habituation (Phase 1)	1	1	0	0	1	3.327801	1	2.927801	0	0	0.0	0.0
134	910200000001000	2026-01-06 00:49:12.572	2026-01-06 00:49:17.380	Free Habituation (Phase 1)	1	3	0	0	1	4.808437	1	4.408437	0	0	0.0	0.0
135	910200000001000	2026-01-06 00:54:43.588	2026-01-06 00:54:46.681	Free Habituation (Phase 1)	1	3	0	0	1	3.092864	1	2.692864	0	0	0.0	0.0
136	910200000001000	2026-01-06 01:14:31.045	2026-01-06 01:14:33.206	Free Habituation (Phase 1)	1	2	0	0	1	2.161113	1	1.761113	0	0	0.0	0.0
137	910200000001000	2026-01-06 01:18:31.619	2026-01-06 01:18:35.884	Free Habituation (Phase 1)	1	2	0	0	1	4.264895	1	3.864895	0	2	0.036	0.387772
138	910200000001000	2026-01-06 01:53:49.577	2026-01-06 01:53:52.951	Free Habituation (Phase 1)	1	4	0	0	1	3.374139	1	2.974139	0	0	0.0	0.0
139	910200000001000	2026-01-06 02:04:51.702	2026-01-06 02:04:55.599	Free Habituation (Phase 1)	1	3	0	0	1	3.897593	1	3.497593	0	0	0.0	0.0
140	910200000001000	2026-01-06 02:31:29.220	2026-01-06 02:31:32.148	Free Habituation (Phase 1)	1	1	0	0	1	2.927402	1	2.527402	0	0	0.0	0.0
141	910200000001000	2026-01-06 02:33:40.867	2026-01-06 02:33:49.885	Free Habituation (Phase 1)	1	1	0	0	1	9.018079	1	8.618079	0	7	0.126	1.016194
142	910200000001000	2026-01-06 02:40:55.977	2026-01-06 02:40:58.025	Free Habituation (Phase 1)	1	4	0	0	1	2.048313	1	1.648313	0	0	0.0	0.0
143	910200000001000	2026-01-06 02:51:11.188	2026-01-06 02:51:11.888	Free Habituation (Phase 1)	1	2	0	0	1	0.7	1	0.3	0	4	0.072	0.837262
144	910200000001000	2026-01-06 03:28:58.765	2026-01-06 03:29:05.077	Free Habituation (Phase 1)	1	3	0	0	1	6.311764	1	5.911764	0	0	0.0	0.0
145	910200000001000	2026-01-06 04:08:57.686	2026-01-06 04:09:01.278	Free Habituation (Phase 1)	1	3	0	0	1	3.592355	1	3.192355	0	8	0.144	1.421778
146	910200000001000	2026-01-06 05:24:18.340	2026-01-06 05:24:20.885	Free Habituation (Phase 1)	1	4	0	0	1	2.544787	1	2.144787	0	4	0.072	0.664771
147	910200000001000	2026-01-06 05:46:44.155	2026-01-06 05:46:48.852	Free Habituation (Phase 1)	1	1	0	0	1	4.696463	1	4.296463	0	0	0.0	0.0
148	910200000001000	2026-01-06 06:00:34.270	2026-01-06 06:00:39.914	Free Habituation (Phase 1)	1	3	0	0	1	5.644092	1	5.244092	0	0	0.0	0.0
149	910200000001000	2026-01-06 06:14:15.100	2026-01-06 06:14:19.573	Free Habituation (Phase 1)	1	1	0	0	1	4.472515	1	4.072515	0	0	0.0	0.0
150	910200000001000	2026-01-06 06:16:51.139	2026-01-06 06:16:56.774	Free Habituation (Phase 1)	1	3	0	0	1	5.634617	1	5.234617	0	0	0.0	0.0
151	910200000001000	2026-01-06 06:20:21.831	2026-01-06 06:20:24.208	Free Habituation (Phase 1)	1	2	0	0	1	2.377283	1	1.977283	0	0	0.0	0.0
152	910200000001000	2026-01-06 06:21:08.242	2026-01-06 06:21:14.591	Free Habituation (Phase 1)	1	3	0	0	1	6.349674	1	5.949674	0	0	0.0	0.0
153	910200000001000	2026-01-06 06:23:57.401	2026-01-06 06:24:02.761	Free Habituation (Phase 1)	1	3	0	0	1	5.359176	1	4.959176	0	0	0.0	0.0
154	910200000001000	2026-01-06 06:29:14.921	2026-01-06 06:29:25.095	Free Habituation (Phase 1)	1	2	0	0	1	10.174	1	9.774	0	0	0.0	0.0
155	910200000001000	2026-01-06 06:45:48.663	2026-01-06 06:45:50.220	Free Habituation (Phase 1)	1	2	0	0	1	1.557341	1	1.157341	0	0	0.0	0.0
156	910200000001000	2026-01-06 06:53:03.349	2026-01-06 06:53:04.753	Free Habituation (Phase 1)	1	1	0	0	1	1.403834	1	1.003834	0	0	0.0	0.0
157	910200000001000	2026-01-06 06:55:21.547	2026-01-06 06:55:25.713	Free Habituation (Phase 1)	1	4	0	0	1	4.165647	1	3.765647	0	0	0.0	0.0
158	910200000001000	2026-01-06 06:59:19.907	2026-01-06 06:59:23.845	Free Habituation (Phase 1)	1	3	0	0	1	3.937864	1	3.537864	0	0	0.0	0.0
159	910200000001000	2026-01-06 07:04:01.140	2026-01-06 07:04:05.163	Free Habituation (Phase 1)	1	2	0	0	1	4.023196	1	3.623196	0	0	0.0	0.0
