VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
25	2026-01-11 14:57:48.211	2026-01-11 14:57:49.093	1	1	0	0	0	15	0.27	2.941682	0	0	0	0	0	2026-01-11 14:57:48.211
27	2026-01-11 21:05:33.713	2026-01-11 21:05:34.751	1	1	0	0	0	24	0.432	4.448311	0	0	0	0	0	2026-01-11 21:05:33.713
28	2026-01-11 22:16:37.216	2026-01-11 22:16:39.161	1	1	0	0	0	10	0.18	1.960185	0	0	0	0	0	2026-01-11 22:16:37.216
29	2026-01-11 23:57:02.589	2026-01-11 23:57:03.806	1	1	0	0	0	14	0.252	2.134106	0	0	0	0	0	2026-01-11 23:57:02.589
30	2026-01-12 06:36:40.628	2026-01-12 06:36:41.718	5	-1	1	0	1	2	0.036	0.439152	0	0	0	0	0	2026-01-12 06:36:40.628
32	2026-01-12 06:55:16.327	2026-01-12 06:55:17.449	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
33	2026-01-12 07:20:56.333	2026-01-12 07:20:56.579	1	1	0	0	0	12	0.216	1.763019	0	0	0	0	0	2026-01-12 07:20:56.333
36	2026-01-12 13:22:57.386	2026-01-12 13:22:58.213	1	1	0	0	0	21	0.378	3.279224	0	0	0	0	0	2026-01-12 13:22:57.386
37	2026-01-12 13:50:31.897	2026-01-12 13:50:32.844	1	1	0	0	0	12	0.216	2.514625	0	0	0	0	0	2026-01-12 13:50:31.897
38	2026-01-12 13:57:27.439	2026-01-12 13:57:28.182	1	1	0	0	0	15	0.27	2.44987	0	0	0	0	0	2026-01-12 13:57:27.439
39	2026-01-12 14:28:08.708	2026-01-12 14:28:09.522	1	1	0	0	0	23	0.414	4.259794	0	0	0	0	0	2026-01-12 14:28:08.708
40	2026-01-12 14:33:07.927	2026-01-12 14:33:08.759	1	1	0	0	0	20	0.36	4.15666	0	0	0	0	0	2026-01-12 14:33:07.927
41	2026-01-12 15:51:17.524	2026-01-12 15:51:18.039	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
42	2026-01-12 16:03:25.600	2026-01-12 16:03:26.206	1	1	0	0	0	8	0.144	1.129569	0	0	0	0	0	2026-01-12 16:03:25.600
43	2026-01-12 16:50:47.590	2026-01-12 16:50:48.702	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
44	2026-01-12 16:59:42.087	2026-01-12 16:59:44.046	1	1	0	0	0	16	0.288	2.968766	0	0	0	0	0	2026-01-12 16:59:42.087
45	2026-01-12 17:35:46.864	2026-01-12 17:35:48.590	1	1	0	0	0	9	0.162	1.466539	0	0	0	0	0	2026-01-12 17:35:46.864
47	2026-01-13 05:31:05.198	2026-01-13 05:31:05.398	1	1	0	0	0	10	0.18	2.0242	0	0	0	0	0	2026-01-13 05:31:05.198
48	2026-01-13 06:03:38.842	2026-01-13 06:03:40.567	1	1	0	0	0	16	0.288	2.582405	0	0	0	0	0	2026-01-13 06:03:38.842
49	2026-01-13 07:24:54.471	2026-01-13 07:24:55.484	1	1	0	0	0	15	0.27	2.266963	0	0	0	0	0	2026-01-13 07:24:54.471
51	2026-01-13 07:56:38.221	2026-01-13 07:56:39.453	1	1	0	0	0	13	0.234	2.575296	0	0	0	0	0	2026-01-13 07:56:38.221
54	2026-01-10 10:03:16.209	2026-01-10 10:03:16.681	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
57	2026-01-10 11:27:19.626	2026-01-10 11:27:20.276	3	1	0	0	0	15	0.27	2.810228	0	0	0	0	0	2026-01-10 11:27:19.626
58	2026-01-10 13:52:04.409	2026-01-10 13:52:05.394	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
59	2026-01-10 15:20:33.047	2026-01-10 15:20:34.380	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
60	2026-01-10 18:43:42.760	2026-01-10 18:43:44.938	3	1	0	0	0	21	0.378	4.199823	0	0	0	0	0	2026-01-10 18:43:42.760
61	2026-01-10 19:15:31.636	2026-01-10 19:15:32.786	3	1	0	0	0	10	0.18	1.694693	0	0	0	0	0	2026-01-10 19:15:31.636
62	2026-01-11 01:13:02.631	2026-01-11 01:13:04.091	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
63	2026-01-11 05:06:25.773	2026-01-11 05:06:27.407	3	1	0	0	0	16	0.288	2.350016	0	0	0	0	0	2026-01-11 05:06:25.773
64	2026-01-11 07:07:07.848	2026-01-11 07:07:08.790	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
65	2026-01-11 07:50:04.714	2026-01-11 07:50:09.642	3	1	0	0	0	15	0.27	2.798348	0	0	0	0	0	2026-01-11 07:50:04.714
66	2026-01-11 09:09:55.322	2026-01-11 09:09:56.738	3	1	0	0	0	14	0.252	2.598354	0	0	0	0	0	2026-01-11 09:09:55.322
67	2026-01-11 09:26:34.997	2026-01-11 09:26:36.668	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
70	2026-01-11 10:39:20.845	2026-01-11 10:39:21.840	3	1	0	0	0	16	0.288	3.158221	0	0	0	0	0	2026-01-11 10:39:20.845
71	2026-01-11 12:09:55.562	2026-01-11 12:09:56.173	3	1	0	0	0	6	0.108	1.215056	0	0	0	0	0	2026-01-11 12:09:55.562
73	2026-01-11 12:31:50.359	2026-01-11 12:31:53.439	3	1	0	0	0	19	0.342	2.908704	0	0	0	0	0	2026-01-11 12:31:50.359
74	2026-01-11 14:09:52.831	2026-01-11 14:09:53.221	3	1	0	0	0	14	0.252	3.074717	0	0	0	0	0	2026-01-11 14:09:52.831
75	2026-01-11 14:35:07.652	2026-01-11 14:35:08.545	3	1	0	0	0	15	0.27	2.337514	0	0	0	0	0	2026-01-11 14:35:07.652
76	2026-01-11 15:32:30.732	2026-01-11 15:32:31.109	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
78	2026-01-11 17:40:22.639	2026-01-11 17:40:24.647	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
79	2026-01-11 17:48:28.834	2026-01-11 17:48:29.534	3	1	0	0	0	11	0.198	1.972487	0	0	0	0	0	2026-01-11 17:48:28.834
81	2026-01-12 01:26:00.512	2026-01-12 01:26:00.849	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
82	2026-01-12 02:07:18.195	2026-01-12 02:07:18.765	3	1	0	0	0	11	0.198	2.318977	0	0	0	0	0	2026-01-12 02:07:18.195
83	2026-01-12 02:10:27.520	2026-01-12 02:10:28.202	3	1	0	0	0	16	0.288	2.847097	0	0	0	0	0	2026-01-12 02:10:27.520
84	2026-01-12 06:35:29.155	2026-01-12 06:35:31.958	3	1	0	0	0	7	0.126	1.361801	0	0	0	0	0	2026-01-12 06:35:29.155
85	2026-01-12 09:07:57.228	2026-01-12 09:07:59.064	3	1	0	0	0	13	0.234	2.423773	0	0	0	0	0	2026-01-12 09:07:57.228
86	2026-01-12 09:19:09.560	2026-01-12 09:19:11.621	3	1	0	0	0	18	0.324	3.769188	0	0	0	0	0	2026-01-12 09:19:09.560
87	2026-01-12 09:22:06.310	2026-01-12 09:22:06.794	3	1	0	0	0	12	0.216	2.014222	0	0	0	0	0	2026-01-12 09:22:06.310
88	2026-01-12 10:25:23.251	2026-01-12 10:25:25.977	3	1	0	0	0	15	0.27	2.698203	0	0	0	0	0	2026-01-12 10:25:23.251
89	2026-01-12 10:27:05.930	2026-01-12 10:27:07.244	3	1	0	0	0	12	0.216	1.960766	0	0	0	0	0	2026-01-12 10:27:05.930
91	2026-01-12 10:51:44.673	2026-01-12 10:51:46.361	3	1	0	0	0	16	0.288	3.055206	0	0	0	0	0	2026-01-12 10:51:44.673
92	2026-01-12 11:41:29.203	2026-01-12 11:41:30.312	3	1	0	0	0	12	0.216	1.958668	0	0	0	0	0	2026-01-12 11:41:29.203
93	2026-01-12 12:48:38.103	2026-01-12 12:48:39.659	3	1	0	0	0	15	0.27	2.783813	0	0	0	0	0	2026-01-12 12:48:38.103
94	2026-01-12 12:59:19.630	2026-01-12 12:59:19.830	3	1	0	0	0	19	0.342	2.883328	0	0	0	0	0	2026-01-12 12:59:19.630
95	2026-01-12 13:42:01.892	2026-01-12 13:42:02.898	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
96	2026-01-12 13:46:00.057	2026-01-12 13:46:02.122	3	1	0	0	0	19	0.342	3.826628	0	0	0	0	0	2026-01-12 13:46:00.057
97	2026-01-12 18:32:03.285	2026-01-12 18:32:03.703	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
98	2026-01-13 00:39:10.419	2026-01-13 00:39:12.807	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
100	2026-01-13 04:51:03.700	2026-01-13 04:51:06.483	3	1	0	0	0	18	0.324	3.613892	0	0	0	0	0	2026-01-13 04:51:03.700
101	2026-01-13 06:10:44.237	2026-01-13 06:10:45.112	3	1	0	0	0	13	0.234	2.780311	0	0	0	0	0	2026-01-13 06:10:44.237
103	2026-01-10 12:14:07.536	2026-01-10 12:14:07.963	5	1	0	0	0	15	0.27	3.122449	0	0	0	0	0	2026-01-10 12:14:07.536
104	2026-01-10 13:52:08.262	2026-01-10 13:52:08.462	5	1	0	0	0	18	0.324	3.772539	0	0	0	0	0	2026-01-10 13:52:08.262
105	2026-01-10 13:52:32.389	2026-01-10 13:52:32.868	5	1	0	0	0	14	0.252	2.119074	0	0	0	0	0	2026-01-10 13:52:32.389
106	2026-01-10 15:12:41.600	2026-01-10 15:12:42.300	5	1	0	0	0	16	0.288	2.639975	0	0	0	0	0	2026-01-10 15:12:41.600
107	2026-01-10 15:43:48.978	2026-01-10 15:43:49.678	5	1	0	0	0	16	0.288	2.712589	0	0	0	0	0	2026-01-10 15:43:48.978
108	2026-01-10 15:49:10.734	2026-01-10 15:49:16.511	5	1	0	0	0	15	0.27	2.166486	0	0	0	0	0	2026-01-10 15:49:10.734
109	2026-01-10 16:20:29.687	2026-01-10 16:20:30.207	5	1	0	0	0	17	0.306	3.170802	0	0	0	0	0	2026-01-10 16:20:29.687
110	2026-01-10 20:15:04.857	2026-01-10 20:15:06.715	5	1	0	0	0	6	0.108	0.959672	0	0	0	0	0	2026-01-10 20:15:04.857
112	2026-01-11 08:51:30.394	2026-01-11 08:51:32.915	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
113	2026-01-11 10:06:00.223	2026-01-11 10:06:00.938	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
114	2026-01-11 10:56:16.736	2026-01-11 10:56:17.367	5	1	0	0	0	14	0.252	1.989925	0	0	0	0	0	2026-01-11 10:56:16.736
116	2026-01-11 13:16:08.227	2026-01-11 13:16:10.734	5	1	0	0	0	14	0.252	2.401524	0	0	0	0	0	2026-01-11 13:16:08.227
117	2026-01-11 14:14:04.779	2026-01-11 14:14:05.524	5	1	0	0	0	17	0.306	2.498914	0	0	0	0	0	2026-01-11 14:14:04.779
118	2026-01-11 14:59:13.122	2026-01-11 14:59:14.775	5	1	0	0	0	12	0.216	2.174427	0	0	0	0	0	2026-01-11 14:59:13.122
119	2026-01-11 15:55:48.719	2026-01-11 15:55:51.400	5	1	0	0	0	19	0.342	3.946466	0	0	0	0	0	2026-01-11 15:55:48.719
120	2026-01-11 15:56:04.582	2026-01-11 15:56:06.532	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
121	2026-01-11 16:29:20.557	2026-01-11 16:29:20.757	5	1	0	0	0	14	0.252	2.600523	0	0	0	0	0	2026-01-11 16:29:20.557
122	2026-01-12 02:32:42.138	2026-01-12 02:32:44.555	5	1	0	0	0	14	0.252	2.456701	0	0	0	0	0	2026-01-12 02:32:42.138
123	2026-01-12 08:00:49.035	2026-01-12 08:00:49.450	5	1	0	0	0	11	0.198	2.399466	0	0	0	0	0	2026-01-12 08:00:49.035
124	2026-01-12 08:06:32.233	2026-01-12 08:06:32.998	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
127	2026-01-12 09:43:31.021	2026-01-12 09:43:34.073	5	1	0	0	0	13	0.234	1.854743	0	0	0	0	0	2026-01-12 09:43:31.021
129	2026-01-12 10:28:19.035	2026-01-12 10:28:19.443	5	1	0	0	0	14	0.252	2.772885	0	0	0	0	0	2026-01-12 10:28:19.035
130	2026-01-12 11:43:29.138	2026-01-12 11:43:30.633	5	1	0	0	0	11	0.198	1.755203	0	0	0	0	0	2026-01-12 11:43:29.138
131	2026-01-12 12:14:53.065	2026-01-12 12:14:54.647	5	1	0	0	0	18	0.324	3.712005	0	0	0	0	0	2026-01-12 12:14:53.065
132	2026-01-12 12:42:34.570	2026-01-12 12:42:35.852	5	1	0	0	0	17	0.306	3.100743	0	0	0	0	0	2026-01-12 12:42:34.570
134	2026-01-12 13:45:51.994	2026-01-12 13:45:55.983	5	1	0	0	0	25	0.45	4.618279	0	0	0	0	0	2026-01-12 13:45:51.994
138	2026-01-12 16:24:19.669	2026-01-12 16:24:22.913	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
139	2026-01-13 01:45:07.968	2026-01-13 01:45:10.121	5	1	0	0	0	14	0.252	2.194153	0	0	0	0	0	2026-01-13 01:45:07.968
140	2026-01-13 06:23:07.654	2026-01-13 06:23:09.892	5	1	0	0	0	15	0.27	2.944536	0	0	0	0	0	2026-01-13 06:23:07.654
143	2026-01-10 10:06:16.158	2026-01-10 10:06:18.822	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
144	2026-01-10 10:50:12.446	2026-01-10 10:50:13.141	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
145	2026-01-10 11:15:45.873	2026-01-10 11:15:46.073	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
146	2026-01-10 11:57:50.055	2026-01-10 11:57:51.753	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
148	2026-01-10 12:16:17.611	2026-01-10 12:16:18.292	7	1	0	0	0	19	0.342	3.205724	0	0	0	0	0	2026-01-10 12:16:17.611
150	2026-01-10 14:23:39.706	2026-01-10 14:23:39.994	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
153	2026-01-10 16:31:51.138	2026-01-10 16:31:52.238	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
154	2026-01-10 18:40:46.463	2026-01-10 18:40:47.147	7	1	0	0	0	17	0.306	2.726659	0	0	0	0	0	2026-01-10 18:40:46.463
155	2026-01-11 02:35:59.958	2026-01-11 02:36:01.800	7	1	0	0	0	19	0.342	3.286523	0	0	0	0	0	2026-01-11 02:35:59.958
157	2026-01-11 07:44:14.468	2026-01-11 07:44:14.781	7	1	0	0	0	18	0.324	3.570156	0	0	0	0	0	2026-01-11 07:44:14.468
159	2026-01-11 09:35:46.018	2026-01-11 09:35:49.004	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
160	2026-01-11 10:03:52.238	2026-01-11 10:03:56.070	1	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
161	2026-01-11 10:08:38.162	2026-01-11 10:08:38.397	7	1	0	0	0	15	0.27	2.927784	0	0	0	0	0	2026-01-11 10:08:38.162
163	2026-01-11 15:09:49.329	2026-01-11 15:09:50.269	7	1	0	0	0	14	0.252	2.434768	0	0	0	0	0	2026-01-11 15:09:49.329
164	2026-01-11 16:43:14.213	2026-01-11 16:43:15.245	7	1	0	0	0	16	0.288	2.932076	0	0	0	0	0	2026-01-11 16:43:14.213
165	2026-01-11 17:44:25.282	2026-01-11 17:44:26.941	7	1	0	0	0	13	0.234	2.558907	0	0	0	0	0	2026-01-11 17:44:25.282
166	2026-01-11 21:55:29.397	2026-01-11 21:55:31.773	7	1	0	0	0	11	0.198	2.355297	0	0	0	0	0	2026-01-11 21:55:29.397
167	2026-01-11 22:55:37.464	2026-01-11 22:55:37.873	7	1	0	0	0	20	0.36	3.392345	0	0	0	0	0	2026-01-11 22:55:37.464
168	2026-01-12 01:31:55.890	2026-01-12 01:31:59.264	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
169	2026-01-12 02:13:45.694	2026-01-12 02:13:48.117	7	1	0	0	0	12	0.216	2.304122	0	0	0	0	0	2026-01-12 02:13:45.694
171	2026-01-12 06:33:54.821	2026-01-12 06:33:56.774	7	1	0	0	0	22	0.396	3.983794	0	0	0	0	0	2026-01-12 06:33:54.821
172	2026-01-12 06:56:08.071	2026-01-12 06:56:09.950	7	1	0	0	0	19	0.342	3.449148	0	0	0	0	0	2026-01-12 06:56:08.071
173	2026-01-12 07:51:25.083	2026-01-12 07:51:26.692	7	1	0	0	0	14	0.252	2.576619	0	0	0	0	0	2026-01-12 07:51:25.083
174	2026-01-12 09:42:31.661	2026-01-12 09:42:32.768	7	1	0	0	0	13	0.234	1.985382	0	0	0	0	0	2026-01-12 09:42:31.661
175	2026-01-12 11:32:11.967	2026-01-12 11:32:13.084	7	1	0	0	0	14	0.252	2.882052	0	0	0	0	0	2026-01-12 11:32:11.967
176	2026-01-12 12:06:15.812	2026-01-12 12:06:19.061	7	1	0	0	0	13	0.234	2.023024	0	0	0	0	0	2026-01-12 12:06:15.812
177	2026-01-12 12:38:49.295	2026-01-12 12:38:49.927	7	1	0	0	0	8	0.144	1.668408	0	0	0	0	0	2026-01-12 12:38:49.295
178	2026-01-12 12:39:29.091	2026-01-12 12:39:31.201	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
179	2026-01-12 14:30:05.724	2026-01-12 14:30:08.900	7	1	0	0	0	18	0.324	2.97669	0	0	0	0	0	2026-01-12 14:30:05.724
180	2026-01-12 14:57:41.498	2026-01-12 14:57:42.926	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
181	2026-01-12 16:34:32.159	2026-01-12 16:34:34.076	7	1	0	0	0	24	0.432	3.37337	0	0	0	0	0	2026-01-12 16:34:32.159
183	2026-01-12 19:32:57.271	2026-01-12 19:33:00.503	7	1	0	0	0	13	0.234	2.70797	0	0	0	0	0	2026-01-12 19:32:57.271
185	2026-01-13 06:31:54.864	2026-01-13 06:31:57.339	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
186	2026-01-13 06:36:15.577	2026-01-13 06:36:20.420	7	1	0	0	0	18	0.324	3.656091	0	0	0	0	0	2026-01-13 06:36:15.577
187	2026-01-13 07:15:54.697	2026-01-13 07:15:56.807	7	1	0	0	0	12	0.216	2.251968	0	0	0	0	0	2026-01-13 07:15:54.697
188	2026-01-13 07:31:48.567	2026-01-13 07:31:50.082	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
189	2026-01-13 07:48:16.227	2026-01-13 07:48:16.912	7	1	0	0	0	21	0.378	4.522516	0	0	0	0	0	2026-01-13 07:48:16.227
190	2026-01-13 07:48:29.227	2026-01-13 07:48:31.255	7	1	0	0	0	14	0.252	2.749157	0	0	0	0	0	2026-01-13 07:48:29.227
191	2026-01-10 12:44:51.359	2026-01-10 12:44:52.749	1	1	0	0	0	15	0.27	3.177519	0	0	0	0	0	2026-01-10 12:44:51.359
192	2026-01-10 12:56:29.165	2026-01-10 12:56:29.365	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
194	2026-01-10 13:42:45.444	2026-01-10 13:42:47.743	1	1	0	0	0	19	0.342	3.103211	0	0	0	0	0	2026-01-10 13:42:45.444
196	2026-01-10 13:46:17.342	2026-01-10 13:46:18.042	3	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
197	2026-01-10 14:13:25.536	2026-01-10 14:13:27.549	5	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
198	2026-01-10 14:22:43.750	2026-01-10 14:22:45.431	1	1	0	0	0	19	0.342	3.935704	0	0	0	0	0	2026-01-10 14:22:43.750
200	2026-01-10 16:21:02.449	2026-01-10 16:21:04.367	1	1	0	0	0	20	0.36	3.651985	0	0	0	0	0	2026-01-10 16:21:02.449
201	2026-01-10 22:04:51.199	2026-01-10 22:04:53.289	1	1	0	0	0	15	0.27	2.534137	0	0	0	0	0	2026-01-10 22:04:51.199
203	2026-01-11 06:14:21.459	2026-01-11 06:14:23.805	1	1	0	0	0	13	0.234	2.101651	0	0	0	0	0	2026-01-11 06:14:21.459
204	2026-01-11 06:24:21.110	2026-01-11 06:24:22.831	1	1	0	0	0	12	0.216	2.598707	0	0	0	0	0	2026-01-11 06:24:21.110
205	2026-01-11 06:33:55.683	2026-01-11 06:33:58.298	1	1	0	0	0	23	0.414	4.368683	0	0	0	0	0	2026-01-11 06:33:55.683
206	2026-01-11 06:41:41.712	2026-01-11 06:41:43.556	1	1	0	0	0	10	0.18	1.805571	0	0	0	0	0	2026-01-11 06:41:41.712
207	2026-01-11 06:58:34.197	2026-01-11 06:58:35.392	1	1	0	0	0	17	0.306	2.535545	0	0	0	0	0	2026-01-11 06:58:34.197
208	2026-01-11 07:19:16.006	2026-01-11 07:19:16.852	1	1	0	0	0	14	0.252	2.066798	0	0	0	0	0	2026-01-11 07:19:16.006
209	2026-01-11 07:35:04.338	2026-01-11 07:35:07.207	1	1	0	0	0	15	0.27	2.759463	0	0	0	0	0	2026-01-11 07:35:04.338
211	2026-01-11 07:56:01.402	2026-01-11 07:56:01.894	1	1	0	0	0	11	0.198	2.154386	0	0	0	0	0	2026-01-11 07:56:01.402
212	2026-01-11 08:21:56.600	2026-01-11 08:21:58.046	1	1	0	0	0	19	0.342	3.495721	0	0	0	0	0	2026-01-11 08:21:56.600
213	2026-01-11 09:15:27.363	2026-01-11 09:15:28.441	1	1	0	0	0	17	0.306	2.464624	0	0	0	0	0	2026-01-11 09:15:27.363
214	2026-01-11 11:59:26.124	2026-01-11 11:59:27.753	1	1	0	0	0	16	0.288	2.361353	0	0	0	0	0	2026-01-11 11:59:26.124
215	2026-01-11 12:03:25.378	2026-01-11 12:03:26.908	1	1	0	0	0	23	0.414	3.749849	0	0	0	0	0	2026-01-11 12:03:25.378
216	2026-01-11 12:06:51.111	2026-01-11 12:06:51.967	1	1	0	0	0	13	0.234	2.201469	0	0	0	0	0	2026-01-11 12:06:51.111
217	2026-01-11 13:16:49.979	2026-01-11 13:16:50.904	1	1	0	0	0	14	0.252	1.976353	0	0	0	0	0	2026-01-11 13:16:49.979
218	2026-01-11 13:25:09.120	2026-01-11 13:25:10.791	1	1	0	0	0	14	0.252	2.705576	0	0	0	0	0	2026-01-11 13:25:09.120
219	2026-01-11 13:30:50.646	2026-01-11 13:30:51.084	1	1	0	0	0	17	0.306	3.378488	0	0	0	0	0	2026-01-11 13:30:50.646
220	2026-01-11 13:51:48.132	2026-01-11 13:51:49.271	1	1	0	0	0	10	0.18	1.823484	0	0	0	0	0	2026-01-11 13:51:48.132
221	2026-01-11 14:41:28.874	2026-01-11 14:41:29.761	1	1	0	0	0	16	0.288	3.298796	0	0	0	0	0	2026-01-11 14:41:28.874
222	2026-01-11 14:51:30.486	2026-01-11 14:51:32.062	1	1	0	0	0	14	0.252	2.531251	0	0	0	0	0	2026-01-11 14:51:30.486
223	2026-01-11 15:18:29.542	2026-01-11 15:18:30.084	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
224	2026-01-11 17:57:09.070	2026-01-11 17:57:09.864	1	1	0	0	0	16	0.288	2.83332	0	0	0	0	0	2026-01-11 17:57:09.070
225	2026-01-11 21:07:35.484	2026-01-11 21:07:38.832	1	1	0	0	0	15	0.27	3.031894	0	0	0	0	0	2026-01-11 21:07:35.484
227	2026-01-12 06:02:10.884	2026-01-12 06:02:13.359	1	1	0	0	0	26	0.468	4.560059	0	0	0	0	0	2026-01-12 06:02:10.884
228	2026-01-12 06:36:18.202	2026-01-12 06:36:18.430	1	1	0	0	0	10	0.18	1.553287	0	0	0	0	0	2026-01-12 06:36:18.202
229	2026-01-12 08:31:21.365	2026-01-12 08:31:23.073	1	1	0	0	0	17	0.306	2.399233	0	0	0	0	0	2026-01-12 08:31:21.365
230	2026-01-12 08:54:21.206	2026-01-12 08:54:23.942	1	1	0	0	0	11	0.198	2.346741	0	0	0	0	0	2026-01-12 08:54:21.206
231	2026-01-12 11:19:41.398	2026-01-12 11:19:42.455	1	1	0	0	0	10	0.18	1.862841	0	0	0	0	0	2026-01-12 11:19:41.398
232	2026-01-12 13:00:54.419	2026-01-12 13:00:57.008	1	1	0	0	0	15	0.27	2.449909	0	0	0	0	0	2026-01-12 13:00:54.419
233	2026-01-12 13:27:20.309	2026-01-12 13:27:23.350	1	1	0	0	0	21	0.378	4.212766	0	0	0	0	0	2026-01-12 13:27:20.309
234	2026-01-12 13:30:23.856	2026-01-12 13:30:24.866	1	1	0	0	0	14	0.252	2.585288	0	0	0	0	0	2026-01-12 13:30:23.856
235	2026-01-12 13:55:20.708	2026-01-12 13:55:21.000	1	1	0	0	0	15	0.27	2.218327	0	0	0	0	0	2026-01-12 13:55:20.708
237	2026-01-12 16:14:53.731	2026-01-12 16:14:56.887	1	1	0	0	0	10	0.18	1.792784	0	0	0	0	0	2026-01-12 16:14:53.731
238	2026-01-12 17:20:19.157	2026-01-12 17:20:20.425	1	1	0	0	0	17	0.306	3.584983	0	0	0	0	0	2026-01-12 17:20:19.157
239	2026-01-12 21:41:03.891	2026-01-12 21:41:06.702	1	1	0	0	0	19	0.342	3.654255	0	0	0	0	0	2026-01-12 21:41:03.891
240	2026-01-13 00:08:22.375	2026-01-13 00:08:23.039	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
241	2026-01-13 04:28:15.888	2026-01-13 04:28:17.002	7	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
