VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution	LickNumber	LickContactTime	LickDuration
23	910200000002001	2026-01-10 10:51:26.138	2026-01-10 10:51:31.654	Place Learning Test (Phase 3)	1	4	-1	1	1	5.516571	1	5.116571	0	0	0.0	0.0
24	910200000002001	2026-01-10 11:20:09.989	2026-01-10 11:20:11.566	Place Learning Test (Phase 3)	1	1	-1	1	1	1.577123	1	1.177123	0	0	0.0	0.0
25	910200000002001	2026-01-10 12:34:05.412	2026-01-10 12:34:06.320	Place Learning Test (Phase 3)	1	1	-1	1	1	0.908416	1	0.508416	0	0	0.0	0.0
26	910200000002001	2026-01-10 15:29:11.486	2026-01-10 15:29:17.316	Place Learning Test (Phase 3)	1	2	1	0	1	5.829701	1	5.429701	0	0	0.0	0.0
27	910200000002001	2026-01-10 16:43:04.550	2026-01-10 16:43:05.250	Place Learning Test (Phase 3)	1	3	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
28	910200000002001	2026-01-10 16:54:46.492	2026-01-10 16:54:49.493	Place Learning Test (Phase 3)	1	2	1	0	1	3.000901	1	2.600901	0	9	0.162	1.44702
29	910200000002001	2026-01-10 20:39:23.707	2026-01-10 20:39:27.512	Place Learning Test (Phase 3)	1	3	-1	1	1	3.804769	1	3.404769	0	0	0.0	0.0
30	910200000002001	2026-01-10 20:43:10.622	2026-01-10 20:43:12.882	Place Learning Test (Phase 3)	1	2	1	0	1	2.260814	1	1.860814	0	12	0.216	2.325454
31	910200000002001	2026-01-11 02:22:35.948	2026-01-11 02:22:47.087	Place Learning Test (Phase 3)	1	2	1	0	1	11.138446	1	10.738446	0	0	0.0	0.0
32	910200000002001	2026-01-11 06:40:47.476	2026-01-11 06:40:51.949	Place Learning Test (Phase 3)	1	2	1	0	1	4.472553	1	4.072553	0	8	0.144	1.367811
33	910200000002001	2026-01-11 08:35:27.406	2026-01-11 08:35:29.224	Place Learning Test (Phase 3)	1	4	-1	1	1	1.818105	1	1.418105	0	0	0.0	0.0
34	910200000002001	2026-01-11 08:37:01.424	2026-01-11 08:37:06.102	Place Learning Test (Phase 3)	1	1	-1	1	1	4.678464	1	4.278464	0	0	0.0	0.0
35	910200000002001	2026-01-11 09:39:39.237	2026-01-11 09:39:45.870	Place Learning Test (Phase 3)	1	4	-1	1	1	6.632573	1	6.232573	0	0	0.0	0.0
36	910200000002001	2026-01-11 11:23:04.154	2026-01-11 11:23:17.051	Place Learning Test (Phase 3)	1	2	1	0	1	12.896804	1	12.496804	0	0	0.0	0.0
37	910200000002001	2026-01-11 12:12:17.584	2026-01-11 12:12:19.681	Place Learning Test (Phase 3)	1	3	-1	1	1	2.096716	1	1.696716	0	0	0.0	0.0
38	910200000002001	2026-01-11 12:53:09.760	2026-01-11 12:53:13.871	Place Learning Test (Phase 3)	1	2	1	0	1	4.110592	1	3.710592	0	0	0.0	0.0
39	910200000002001	2026-01-11 13:40:18.417	2026-01-11 13:40:21.464	Place Learning Test (Phase 3)	1	3	-1	1	1	3.046814	1	2.646814	0	0	0.0	0.0
40	910200000002001	2026-01-11 14:21:09.280	2026-01-11 14:21:14.313	Place Learning Test (Phase 3)	1	3	-1	1	1	5.033812	1	4.633812	0	0	0.0	0.0
41	910200000002001	2026-01-11 15:51:53.679	2026-01-11 15:51:58.532	Place Learning Test (Phase 3)	1	2	1	0	1	4.85253	1	4.45253	0	0	0.0	0.0
42	910200000002001	2026-01-11 15:58:41.422	2026-01-11 15:58:45.114	Place Learning Test (Phase 3)	1	3	-1	1	1	3.691955	1	3.291955	0	0	0.0	0.0
43	910200000002001	2026-01-11 20:28:13.146	2026-01-11 20:28:19.366	Place Learning Test (Phase 3)	1	3	-1	1	1	6.220019	1	5.820019	0	0	0.0	0.0
44	910200000002001	2026-01-11 23:06:21.948	2026-01-11 23:06:22.648	Place Learning Test (Phase 3)	1	2	1	0	1	0.7	1	0.3	0	12	0.216	2.301088
45	910200000002001	2026-01-12 01:53:56.143	2026-01-12 01:54:05.949	Place Learning Test (Phase 3)	1	2	1	0	1	9.806549	1	9.406549	0	0	0.0	0.0
46	910200000002001	2026-01-12 06:24:11.447	2026-01-12 06:24:19.705	Place Learning Test (Phase 3)	1	4	-1	1	1	8.258217	1	7.858217	0	0	0.0	0.0
47	910200000002001	2026-01-12 07:06:28.979	2026-01-12 07:06:31.246	Place Learning Test (Phase 3)	1	2	1	0	1	2.266734	1	1.866734	0	16	0.288	3.447351
48	910200000002001	2026-01-12 08:10:20.082	2026-01-12 08:10:23.275	Place Learning Test (Phase 3)	1	2	1	0	1	3.193074	1	2.793074	0	0	0.0	0.0
49	910200000002001	2026-01-12 08:15:09.670	2026-01-12 08:15:11.433	Place Learning Test (Phase 3)	1	4	-1	1	1	1.763371	1	1.363371	0	0	0.0	0.0
50	910200000002001	2026-01-12 08:20:22.473	2026-01-12 08:20:23.173	Place Learning Test (Phase 3)	1	2	1	0	1	0.7	1	0.3	0	0	0.0	0.0
51	910200000002001	2026-01-12 11:43:45.426	2026-01-12 11:43:51.224	Place Learning Test (Phase 3)	1	2	1	0	1	5.798042	1	5.398042	0	0	0.0	0.0
52	910200000002001	2026-01-12 12:13:27.844	2026-01-12 12:13:31.783	Place Learning Test (Phase 3)	1	2	1	0	1	3.938759	1	3.538759	0	7	0.126	1.017309
53	910200000002001	2026-01-12 14:25:45.508	2026-01-12 14:25:48.865	Place Learning Test (Phase 3)	1	1	-1	1	1	3.356198	1	2.956198	0	0	0.0	0.0
54	910200000002001	2026-01-12 15:34:12.892	2026-01-12 15:34:24.717	Place Learning Test (Phase 3)	1	2	1	0	1	11.82527	1	11.42527	0	0	0.0	0.0
55	910200000002001	2026-01-12 15:47:23.416	2026-01-12 15:47:24.652	Place Learning Test (Phase 3)	1	1	-1	1	1	1.235476	1	0.835476	0	0	0.0	0.0
56	910200000002001	2026-01-12 16:44:54.558	2026-01-12 16:45:09.016	Place Learning Test (Phase 3)	1	2	1	0	1	14.457372	1	14.057372	0	0	0.0	0.0
57	910200000002001	2026-01-12 16:49:20.107	2026-01-12 16:49:21.521	Place Learning Test (Phase 3)	1	3	-1	1	1	1.414211	1	1.014211	0	0	0.0	0.0
58	910200000002001	2026-01-13 03:13:48.455	2026-01-13 03:13:52.498	Place Learning Test (Phase 3)	1	3	-1	1	1	4.042429	1	3.642429	0	0	0.0	0.0
59	910200000002001	2026-01-13 06:19:34.434	2026-01-13 06:19:35.134	Place Learning Test (Phase 3)	1	2	1	0	1	0.7	1	0.3	0	0	0.0	0.0
60	910200000002001	2026-01-13 06:52:55.390	2026-01-13 06:52:59.339	Place Learning Test (Phase 3)	1	4	-1	1	1	3.949251	1	3.549251	0	0	0.0	0.0
61	910200000002002	2026-01-10 11:03:53.901	2026-01-10 11:04:04.310	Place Learning Test (Phase 3)	1	1	-1	1	1	10.409675	1	10.009675	0	0	0.0	0.0
62	910200000002002	2026-01-10 11:55:20.050	2026-01-10 11:55:21.300	Place Learning Test (Phase 3)	1	1	-1	1	1	1.249547	1	0.849547	0	0	0.0	0.0
63	910200000002002	2026-01-10 14:17:49.866	2026-01-10 14:17:50.566	Place Learning Test (Phase 3)	1	4	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
64	910200000002002	2026-01-10 14:41:21.330	2026-01-10 14:41:26.364	Place Learning Test (Phase 3)	1	1	-1	1	1	5.0343	1	4.6343	0	0	0.0	0.0
65	910200000002002	2026-01-10 16:09:58.403	2026-01-10 16:09:59.103	Place Learning Test (Phase 3)	1	4	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
66	910200000002002	2026-01-10 16:30:07.513	2026-01-10 16:30:13.513	Place Learning Test (Phase 3)	1	4	-1	1	1	6.000307	1	5.600307	0	0	0.0	0.0
67	910200000002002	2026-01-10 19:52:25.742	2026-01-10 19:52:34.373	Place Learning Test (Phase 3)	1	2	-1	1	1	8.631224	1	8.231224	0	0	0.0	0.0
68	910200000002002	2026-01-10 19:59:59.187	2026-01-10 20:00:05.557	Place Learning Test (Phase 3)	1	3	1	0	1	6.370037	1	5.970037	0	0	0.0	0.0
69	910200000002002	2026-01-10 20:15:54.813	2026-01-10 20:15:55.513	Place Learning Test (Phase 3)	1	3	1	0	1	0.7	1	0.3	0	15	0.27	2.227999
70	910200000002002	2026-01-11 00:37:05.576	2026-01-11 00:37:10.815	Place Learning Test (Phase 3)	1	3	1	0	1	5.239749	1	4.839749	0	0	0.0	0.0
71	910200000002002	2026-01-11 01:17:44.067	2026-01-11 01:17:45.450	Place Learning Test (Phase 3)	1	4	-1	1	1	1.382727	1	0.982727	0	0	0.0	0.0
72	910200000002002	2026-01-11 08:46:09.781	2026-01-11 08:46:12.880	Place Learning Test (Phase 3)	1	2	-1	1	1	3.099013	1	2.699013	0	0	0.0	0.0
73	910200000002002	2026-01-11 09:15:41.965	2026-01-11 09:15:46.424	Place Learning Test (Phase 3)	1	1	-1	1	1	4.459784	1	4.059784	0	0	0.0	0.0
74	910200000002002	2026-01-11 10:26:28.357	2026-01-11 10:26:32.045	Place Learning Test (Phase 3)	1	2	-1	1	1	3.687597	1	3.287597	0	0	0.0	0.0
75	910200000002002	2026-01-11 12:14:57.918	2026-01-11 12:15:06.293	Place Learning Test (Phase 3)	1	2	-1	1	1	8.375335	1	7.975335	0	0	0.0	0.0
76	910200000002002	2026-01-11 12:50:27.605	2026-01-11 12:50:30.774	Place Learning Test (Phase 3)	1	4	-1	1	1	3.168976	1	2.768976	0	0	0.0	0.0
77	910200000002002	2026-01-11 13:48:24.051	2026-01-11 13:48:37.943	Place Learning Test (Phase 3)	1	3	1	0	1	13.891822	1	13.491822	0	15	0.27	3.255532
78	910200000002002	2026-01-11 14:27:20.768	2026-01-11 14:27:25.216	Place Learning Test (Phase 3)	1	2	-1	1	1	4.447912	1	4.047912	0	0	0.0	0.0
79	910200000002002	2026-01-11 16:10:03.189	2026-01-11 16:10:05.664	Place Learning Test (Phase 3)	1	1	-1	1	1	2.475006	1	2.075006	0	0	0.0	0.0
80	910200000002002	2026-01-12 01:08:47.143	2026-01-12 01:08:51.114	Place Learning Test (Phase 3)	1	3	1	0	1	3.970455	1	3.570455	0	8	0.144	1.612597
81	910200000002002	2026-01-12 02:01:30.956	2026-01-12 02:01:32.419	Place Learning Test (Phase 3)	1	4	-1	1	1	1.46372	1	1.06372	0	0	0.0	0.0
82	910200000002002	2026-01-12 03:29:18.401	2026-01-12 03:29:24.174	Place Learning Test (Phase 3)	1	3	1	0	1	5.773078	1	5.373078	0	0	0.0	0.0
83	910200000002002	2026-01-12 07:09:20.107	2026-01-12 07:09:27.052	Place Learning Test (Phase 3)	1	3	1	0	1	6.944938	1	6.544938	0	0	0.0	0.0
84	910200000002002	2026-01-12 08:14:06.773	2026-01-12 08:14:10.121	Place Learning Test (Phase 3)	1	3	1	0	1	3.348305	1	2.948305	0	9	0.162	1.5239
85	910200000002002	2026-01-12 14:07:11.633	2026-01-12 14:07:22.094	Place Learning Test (Phase 3)	1	3	1	0	1	10.461531	1	10.061531	0	0	0.0	0.0
86	910200000002002	2026-01-13 05:11:29.422	2026-01-13 05:11:36.373	Place Learning Test (Phase 3)	1	2	-1	1	1	6.951202	1	6.551202	0	0	0.0	0.0
87	910200000002002	2026-01-13 06:00:35.085	2026-01-13 06:00:35.785	Place Learning Test (Phase 3)	1	2	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
88	910200000002002	2026-01-13 06:08:46.734	2026-01-13 06:08:53.373	Place Learning Test (Phase 3)	1	3	1	0	1	6.639332	1	6.239332	0	10	0.18	2.007562
89	910200000002003	2026-01-10 10:34:58.040	2026-01-10 10:34:58.740	Place Learning Test (Phase 3)	1	4	1	0	1	0.7	1	0.3	0	11	0.198	2.217742
90	910200000002003	2026-01-10 10:55:30.079	2026-01-10 10:55:32.201	Place Learning Test (Phase 3)	1	2	-1	1	1	2.12151	1	1.72151	0	0	0.0	0.0
91	910200000002003	2026-01-10 12:30:24.324	2026-01-10 12:30:27.397	Place Learning Test (Phase 3)	1	3	-1	1	1	3.073674	1	2.673674	0	0	0.0	0.0
92	910200000002003	2026-01-10 12:45:24.669	2026-01-10 12:45:27.440	Place Learning Test (Phase 3)	1	2	-1	1	1	2.770942	1	2.370942	0	0	0.0	0.0
93	910200000002003	2026-01-10 13:00:21.014	2026-01-10 13:00:28.084	Place Learning Test (Phase 3)	1	4	1	0	1	7.0697	1	6.6697	0	13	0.234	2.264426
94	910200000002003	2026-01-10 14:26:03.965	2026-01-10 14:26:13.673	Place Learning Test (Phase 3)	1	1	-1	1	1	9.7084	1	9.3084	0	0	0.0	0.0
95	910200000002003	2026-01-10 14:47:19.272	2026-01-10 14:47:23.866	Place Learning Test (Phase 3)	1	2	-1	1	1	4.593927	1	4.193927	0	0	0.0	0.0
96	910200000002003	2026-01-10 16:20:02.777	2026-01-10 16:20:05.528	Place Learning Test (Phase 3)	1	1	-1	1	1	2.750903	1	2.350903	0	0	0.0	0.0
97	910200000002003	2026-01-10 16:30:36.164	2026-01-10 16:30:43.830	Place Learning Test (Phase 3)	1	2	-1	1	1	7.665693	1	7.265693	0	0	0.0	0.0
98	910200000002003	2026-01-10 16:52:47.910	2026-01-10 16:52:53.292	Place Learning Test (Phase 3)	1	2	-1	1	1	5.382292	1	4.982292	0	0	0.0	0.0
99	910200000002003	2026-01-10 17:25:57.918	2026-01-10 17:26:00.595	Place Learning Test (Phase 3)	1	4	1	0	1	2.676521	1	2.276521	0	0	0.0	0.0
100	910200000002003	2026-01-10 22:25:12.749	2026-01-10 22:25:13.709	Place Learning Test (Phase 3)	1	1	-1	1	1	0.96034	1	0.56034	0	0	0.0	0.0
101	910200000002003	2026-01-11 00:34:35.774	2026-01-11 00:34:51.578	Place Learning Test (Phase 3)	1	3	-1	1	1	15.804625	1	15.404625	0	0	0.0	0.0
102	910200000002003	2026-01-11 02:35:10.998	2026-01-11 02:35:11.698	Place Learning Test (Phase 3)	1	2	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
103	910200000002003	2026-01-11 06:10:44.834	2026-01-11 06:10:46.263	Place Learning Test (Phase 3)	1	4	1	0	1	1.429123	1	1.029123	0	6	0.108	1.162722
104	910200000002003	2026-01-11 09:13:12.645	2026-01-11 09:13:16.246	Place Learning Test (Phase 3)	1	3	-1	1	1	3.600721	1	3.200721	0	0	0.0	0.0
105	910200000002003	2026-01-11 09:36:40.543	2026-01-11 09:36:41.243	Place Learning Test (Phase 3)	1	4	1	0	1	0.7	1	0.3	0	9	0.162	1.421664
106	910200000002003	2026-01-11 09:40:50.031	2026-01-11 09:40:50.966	Place Learning Test (Phase 3)	1	4	1	0	1	0.935539	1	0.535539	0	11	0.198	1.621248
107	910200000002003	2026-01-11 11:02:02.775	2026-01-11 11:02:10.781	Place Learning Test (Phase 3)	1	3	-1	1	1	8.006037	1	7.606037	0	0	0.0	0.0
108	910200000002003	2026-01-11 12:10:09.112	2026-01-11 12:10:13.557	Place Learning Test (Phase 3)	1	2	-1	1	1	4.444272	1	4.044272	0	0	0.0	0.0
109	910200000002003	2026-01-11 15:21:41.774	2026-01-11 15:21:44.651	Place Learning Test (Phase 3)	1	4	1	0	1	2.877113	1	2.477113	0	14	0.252	2.181004
110	910200000002003	2026-01-11 15:58:42.411	2026-01-11 15:58:52.012	Place Learning Test (Phase 3)	1	1	-1	1	1	9.601632	1	9.201632	0	0	0.0	0.0
111	910200000002003	2026-01-11 16:18:12.568	2026-01-11 16:18:13.517	Place Learning Test (Phase 3)	1	2	-1	1	1	0.949696	1	0.549696	0	0	0.0	0.0
112	910200000002003	2026-01-11 16:26:45.785	2026-01-11 16:26:54.722	Place Learning Test (Phase 3)	1	3	-1	1	1	8.937392	1	8.537392	0	0	0.0	0.0
113	910200000002003	2026-01-11 17:50:46.094	2026-01-11 17:50:48.405	Place Learning Test (Phase 3)	1	1	-1	1	1	2.311302	1	1.911302	0	0	0.0	0.0
114	910200000002003	2026-01-11 20:37:52.255	2026-01-11 20:37:59.407	Place Learning Test (Phase 3)	1	2	-1	1	1	7.151776	1	6.751776	0	0	0.0	0.0
115	910200000002003	2026-01-11 22:41:14.866	2026-01-11 22:41:19.693	Place Learning Test (Phase 3)	1	3	-1	1	1	4.826831	1	4.426831	0	0	0.0	0.0
116	910200000002003	2026-01-11 23:39:28.574	2026-01-11 23:39:31.028	Place Learning Test (Phase 3)	1	1	-1	1	1	2.454315	1	2.054315	0	0	0.0	0.0
117	910200000002003	2026-01-12 00:28:22.735	2026-01-12 00:28:23.926	Place Learning Test (Phase 3)	1	1	-1	1	1	1.191103	1	0.791103	0	0	0.0	0.0
118	910200000002003	2026-01-12 00:47:47.573	2026-01-12 00:47:49.247	Place Learning Test (Phase 3)	1	1	-1	1	1	1.674437	1	1.274437	0	0	0.0	0.0
119	910200000002003	2026-01-12 02:28:27.745	2026-01-12 02:28:28.665	Place Learning Test (Phase 3)	1	3	-1	1	1	0.919563	1	0.519563	0	6	0.108	1.170535
120	910200000002003	2026-01-12 08:58:36.937	2026-01-12 08:58:37.637	Place Learning Test (Phase 3)	1	3	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
121	910200000002003	2026-01-12 09:33:37.961	2026-01-12 09:33:47.111	Place Learning Test (Phase 3)	1	4	1	0	1	9.150411	1	8.750411	0	13	0.234	1.940874
122	910200000002003	2026-01-12 11:37:25.446	2026-01-12 11:37:26.146	Place Learning Test (Phase 3)	1	2	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
123	910200000002003	2026-01-12 12:02:00.594	2026-01-12 12:02:04.063	Place Learning Test (Phase 3)	1	1	-1	1	1	3.469135	1	3.069135	0	0	0.0	0.0
124	910200000002003	2026-01-12 13:19:17.991	2026-01-12 13:19:25.385	Place Learning Test (Phase 3)	1	4	1	0	1	7.394584	1	6.994584	0	13	0.234	1.866999
125	910200000002003	2026-01-12 13:26:48.461	2026-01-12 13:26:53.200	Place Learning Test (Phase 3)	1	4	1	0	1	4.739197	1	4.339197	0	6	0.108	1.275118
126	910200000002003	2026-01-12 13:45:38.497	2026-01-12 13:45:45.640	Place Learning Test (Phase 3)	1	3	-1	1	1	7.143097	1	6.743097	0	0	0.0	0.0
127	910200000002003	2026-01-12 13:53:53.666	2026-01-12 13:53:57.614	Place Learning Test (Phase 3)	1	3	-1	1	1	3.947967	1	3.547967	0	0	0.0	0.0
128	910200000002003	2026-01-12 14:49:32.026	2026-01-12 14:49:35.113	Place Learning Test (Phase 3)	1	1	-1	1	1	3.087701	1	2.687701	0	0	0.0	0.0
129	910200000002003	2026-01-12 15:18:34.479	2026-01-12 15:18:36.878	Place Learning Test (Phase 3)	1	2	-1	1	1	2.398434	1	1.998434	0	0	0.0	0.0
130	910200000002003	2026-01-12 15:38:37.782	2026-01-12 15:38:39.785	Place Learning Test (Phase 3)	1	4	1	0	1	2.002591	1	1.602591	0	9	0.162	1.329877
131	910200000002003	2026-01-12 17:10:03.026	2026-01-12 17:10:11.745	Place Learning Test (Phase 3)	1	2	-1	1	1	8.718643	1	8.318643	0	0	0.0	0.0
132	910200000002003	2026-01-12 21:25:03.207	2026-01-12 21:25:08.472	Place Learning Test (Phase 3)	1	2	-1	1	1	5.265221	1	4.865221	0	0	0.0	0.0
133	910200000002003	2026-01-13 00:34:49.221	2026-01-13 00:34:50.825	Place Learning Test (Phase 3)	1	2	-1	1	1	1.60448	1	1.20448	0	0	0.0	0.0
134	910200000002003	2026-01-13 02:09:23.354	2026-01-13 02:09:27.703	Place Learning Test (Phase 3)	1	1	-1	1	1	4.348361	1	3.948361	0	0	0.0	0.0
135	910200000002003	2026-01-13 05:32:15.560	2026-01-13 05:32:20.911	Place Learning Test (Phase 3)	1	1	-1	1	1	5.351435	1	4.951435	0	0	0.0	0.0
136	910200000002003	2026-01-13 07:46:44.072	2026-01-13 07:46:52.564	Place Learning Test (Phase 3)	1	4	1	0	1	8.492114	1	8.092114	0	9	0.162	1.481375
137	910200000002004	2026-01-10 08:52:52.159	2026-01-10 08:52:54.087	Place Learning Test (Phase 3)	1	3	-1	1	1	1.927651	1	1.527651	0	0	0.0	0.0
138	910200000002004	2026-01-10 10:42:12.328	2026-01-10 10:42:14.833	Place Learning Test (Phase 3)	1	1	1	0	1	2.50506	1	2.10506	0	13	0.234	2.511102
139	910200000002004	2026-01-10 10:45:19.388	2026-01-10 10:45:27.466	Place Learning Test (Phase 3)	1	1	1	0	1	8.077913	1	7.677913	0	0	0.0	0.0
140	910200000002004	2026-01-10 12:45:33.358	2026-01-10 12:45:39.157	Place Learning Test (Phase 3)	1	3	-1	1	1	5.798961	1	5.398961	0	0	0.0	0.0
141	910200000002004	2026-01-10 13:03:10.666	2026-01-10 13:03:14.151	Place Learning Test (Phase 3)	1	4	-1	1	1	3.484721	1	3.084721	0	0	0.0	0.0
142	910200000002004	2026-01-10 16:01:14.469	2026-01-10 16:01:17.468	Place Learning Test (Phase 3)	1	1	1	0	1	2.999056	1	2.599056	0	12	0.216	1.724664
143	910200000002004	2026-01-10 21:26:50.805	2026-01-10 21:26:54.982	Place Learning Test (Phase 3)	1	2	-1	1	1	4.177727	1	3.777727	0	0	0.0	0.0
144	910200000002004	2026-01-10 21:45:03.566	2026-01-10 21:45:05.526	Place Learning Test (Phase 3)	1	3	-1	1	1	1.959353	1	1.559353	0	0	0.0	0.0
145	910200000002004	2026-01-11 04:27:30.971	2026-01-11 04:27:34.062	Place Learning Test (Phase 3)	1	3	-1	1	1	3.09081	1	2.69081	0	1	0.018	0.17694
146	910200000002004	2026-01-11 09:45:25.767	2026-01-11 09:45:29.536	Place Learning Test (Phase 3)	1	3	-1	1	1	3.768982	1	3.368982	0	0	0.0	0.0
147	910200000002004	2026-01-11 11:32:15.841	2026-01-11 11:32:18.613	Place Learning Test (Phase 3)	1	1	1	0	1	2.77223	1	2.37223	0	11	0.198	1.584711
148	910200000002004	2026-01-11 12:39:55.715	2026-01-11 12:39:59.044	Place Learning Test (Phase 3)	1	1	1	0	1	3.329561	1	2.929561	0	0	0.0	0.0
149	910200000002004	2026-01-11 15:12:16.270	2026-01-11 15:12:25.899	Place Learning Test (Phase 3)	1	3	-1	1	1	9.628768	1	9.228768	0	0	0.0	0.0
150	910200000002004	2026-01-11 21:34:34.766	2026-01-11 21:34:35.527	Place Learning Test (Phase 3)	1	3	-1	1	1	0.760925	1	0.360925	0	0	0.0	0.0
151	910200000002004	2026-01-12 07:52:28.885	2026-01-12 07:52:37.165	Place Learning Test (Phase 3)	1	4	-1	1	1	8.280214	1	7.880214	0	0	0.0	0.0
152	910200000002004	2026-01-12 08:24:45.051	2026-01-12 08:24:49.885	Place Learning Test (Phase 3)	1	4	-1	1	1	4.834584	1	4.434584	0	0	0.0	0.0
153	910200000002004	2026-01-12 08:46:01.518	2026-01-12 08:46:03.936	Place Learning Test (Phase 3)	1	1	1	0	1	2.418427	1	2.018427	0	7	0.126	1.236444
154	910200000002004	2026-01-12 08:53:53.789	2026-01-12 08:53:58.350	Place Learning Test (Phase 3)	1	1	1	0	1	4.56099	1	4.16099	0	0	0.0	0.0
155	910200000002004	2026-01-12 10:37:45.089	2026-01-12 10:37:45.789	Place Learning Test (Phase 3)	1	4	-1	1	1	0.7	1	0.3	0	0	0.0	0.0
156	910200000002004	2026-01-12 13:04:12.061	2026-01-12 13:04:15.181	Place Learning Test (Phase 3)	1	1	1	0	1	3.119643	1	2.719643	0	6	0.108	1.158556
